time,P2,P3,P4,P6,,,,
9/8/2021 3:15,0.046030201,0.059498598,0.118708882,0.043112742,4.6030201,5.9498598,11.8708882,4.3112742
9/8/2021 3:30,0.046022865,0.059458606,0.118672301,0.043101957,4.6022865,5.9458606,11.8672301,4.3101957
9/8/2021 3:45,0.046030201,0.059498598,0.118708882,0.043112742,4.6030201,5.9498598,11.8708882,4.3112742
9/8/2021 4:00,0.046037537,0.059538591,0.118745462,0.043123527,4.6037537,5.9538591,11.8745462,4.3123527
9/8/2021 4:15,0.04605221,0.059618577,0.118818622,0.043145097,4.605221,5.9618577,11.8818622,4.3145097
9/8/2021 4:30,0.046066882,0.059698562,0.118891782,0.043166667,4.6066882,5.9698562,11.8891782,4.3166667
9/8/2021 4:45,0.046088891,0.059818541,0.119001523,0.043199023,4.6088891,5.9818541,11.9001523,4.3199023
9/8/2021 5:00,0.046110899,0.059938519,0.119111263,0.043231378,4.6110899,5.9938519,11.9111263,4.3231378
9/8/2021 5:15,0.046110899,0.059938519,0.119111263,0.043231378,4.6110899,5.9938519,11.9111263,4.3231378
9/8/2021 5:30,0.046110899,0.059938519,0.119111263,0.043231378,4.6110899,5.9938519,11.9111263,4.3231378
9/8/2021 5:45,0.046110899,0.059938519,0.119111263,0.043231378,4.6110899,5.9938519,11.9111263,4.3231378
9/8/2021 6:00,0.046110899,0.059938519,0.119111263,0.043231378,4.6110899,5.9938519,11.9111263,4.3231378
9/8/2021 6:15,0.046096227,0.059858534,0.119038103,0.043209808,4.6096227,5.9858534,11.9038103,4.3209808
9/8/2021 6:30,0.046081554,0.059778548,0.118964943,0.043188237,4.6081554,5.9778548,11.8964943,4.3188237
9/8/2021 6:45,0.046096227,0.059858534,0.119038103,0.043209808,4.6096227,5.9858534,11.9038103,4.3209808
9/8/2021 7:00,0.046110899,0.059938519,0.119111263,0.043231378,4.6110899,5.9938519,11.9111263,4.3231378
9/8/2021 7:15,0.046110899,0.059938519,0.119111263,0.043231378,4.6110899,5.9938519,11.9111263,4.3231378
9/8/2021 7:30,0.046110899,0.059938519,0.119111263,0.043231378,4.6110899,5.9938519,11.9111263,4.3231378
9/8/2021 7:45,0.046118236,0.059978512,0.119147843,0.043242163,4.6118236,5.9978512,11.9147843,4.3242163
9/8/2021 8:00,0.046125572,0.060018505,0.119184423,0.043252948,4.6125572,6.0018505,11.9184423,4.3252948
9/8/2021 8:15,0.046125572,0.060018505,0.119184423,0.043252948,4.6125572,6.0018505,11.9184423,4.3252948
9/8/2021 8:30,0.046125572,0.060018505,0.119184423,0.043252948,4.6125572,6.0018505,11.9184423,4.3252948
9/8/2021 8:45,0.046118236,0.059978512,0.119147843,0.043242163,4.6118236,5.9978512,11.9147843,4.3242163
9/8/2021 9:00,0.046110899,0.059938519,0.119111263,0.043231378,4.6110899,5.9938519,11.9111263,4.3231378
9/8/2021 9:15,0.046110899,0.059938519,0.119111263,0.043231378,4.6110899,5.9938519,11.9111263,4.3231378
9/8/2021 9:30,0.046110899,0.059938519,0.119111263,0.043231378,4.6110899,5.9938519,11.9111263,4.3231378
9/8/2021 9:45,0.046088891,0.059818541,0.119001523,0.043199023,4.6088891,5.9818541,11.9001523,4.3199023
9/8/2021 10:00,0.046066882,0.059698562,0.118891782,0.043166667,4.6066882,5.9698562,11.8891782,4.3166667
9/8/2021 10:15,0.046015528,0.059418613,0.118635721,0.043091172,4.6015528,5.9418613,11.8635721,4.3091172
9/8/2021 10:30,0.046464175,0.059138663,0.11837966,0.043015676,4.6464175,5.9138663,11.837966,4.3015676
9/8/2021 10:45,0.046390812,0.058738736,0.118013859,0.042907825,4.6390812,5.8738736,11.8013859,4.2907825
9/8/2021 11:00,0.04631745,0.061838808,0.117648057,0.042799974,4.631745,6.1838808,11.7648057,4.2799974
9/8/2021 11:15,0.046251424,0.061478873,0.119818836,0.042702908,4.6251424,6.1478873,11.9818836,4.2702908
9/8/2021 11:30,0.046185398,0.061118938,0.119489615,0.042605843,4.6185398,6.1118938,11.9489615,4.2605843
9/8/2021 11:45,0.046185398,0.061118938,0.119489615,0.042605843,4.6185398,6.1118938,11.9489615,4.2605843
9/8/2021 12:00,0.046185398,0.061118938,0.119489615,0.042605843,4.6185398,6.1118938,11.9489615,4.2605843
9/8/2021 12:15,0.046163389,0.060998959,0.119379874,0.042573487,4.6163389,6.0998959,11.9379874,4.2573487
9/8/2021 12:30,0.04614138,0.060878981,0.119270134,0.042541132,4.614138,6.0878981,11.9270134,4.2541132
9/8/2021 12:45,0.046112035,0.06071901,0.119123813,0.042497992,4.6112035,6.071901,11.9123813,4.2497992
9/8/2021 13:00,0.046082691,0.060559039,0.118977493,0.042454851,4.6082691,6.0559039,11.8977493,4.2454851
9/8/2021 13:15,0.046112035,0.06071901,0.119123813,0.042497992,4.6112035,6.071901,11.9123813,4.2497992
9/8/2021 13:30,0.04614138,0.060878981,0.119270134,0.042541132,4.614138,6.0878981,11.9270134,4.2541132
9/8/2021 13:45,0.046112035,0.06071901,0.119123813,0.042497992,4.6112035,6.071901,11.9123813,4.2497992
9/8/2021 14:00,0.046082691,0.060559039,0.118977493,0.042454851,4.6082691,6.0559039,11.8977493,4.2454851
9/8/2021 14:15,0.046082691,0.060559039,0.118977493,0.042454851,4.6082691,6.0559039,11.8977493,4.2454851
9/8/2021 14:30,0.046082691,0.060559039,0.118977493,0.042454851,4.6082691,6.0559039,11.8977493,4.2454851
9/8/2021 14:45,0.046082691,0.060559039,0.118977493,0.042454851,4.6082691,6.0559039,11.8977493,4.2454851
9/8/2021 15:00,0.046082691,0.060559039,0.118977493,0.042454851,4.6082691,6.0559039,11.8977493,4.2454851
9/8/2021 15:15,0.046053346,0.060399067,0.118831172,0.042411711,4.6053346,6.0399067,11.8831172,4.2411711
9/8/2021 15:30,0.046024001,0.060239096,0.118684852,0.042368571,4.6024001,6.0239096,11.8684852,4.2368571
9/8/2021 15:45,0.046046009,0.060359075,0.118794592,0.042400926,4.6046009,6.0359075,11.8794592,4.2400926
9/8/2021 16:00,0.046068018,0.060479053,0.118904332,0.042433281,4.6068018,6.0479053,11.8904332,4.2433281
9/8/2021 16:15,0.046046009,0.060359075,0.118794592,0.042400926,4.6046009,6.0359075,11.8794592,4.2400926
9/8/2021 16:30,0.046024001,0.060239096,0.118684852,0.042368571,4.6024001,6.0239096,11.8684852,4.2368571
9/8/2021 16:45,0.046046009,0.060359075,0.118794592,0.042400926,4.6046009,6.0359075,11.8794592,4.2400926
9/8/2021 17:00,0.046068018,0.060479053,0.118904332,0.042433281,4.6068018,6.0479053,11.8904332,4.2433281
9/8/2021 17:15,0.046068018,0.060479053,0.118904332,0.042433281,4.6068018,6.0479053,11.8904332,4.2433281
9/8/2021 17:30,0.046068018,0.060479053,0.118904332,0.042433281,4.6068018,6.0479053,11.8904332,4.2433281
9/8/2021 17:45,0.046068018,0.060479053,0.118904332,0.042433281,4.6068018,6.0479053,11.8904332,4.2433281
9/8/2021 18:00,0.046068018,0.060479053,0.118904332,0.042433281,4.6068018,6.0479053,11.8904332,4.2433281
9/8/2021 18:15,0.046068018,0.060479053,0.118904332,0.042433281,4.6068018,6.0479053,11.8904332,4.2433281
9/8/2021 18:30,0.046068018,0.060479053,0.118904332,0.042433281,4.6068018,6.0479053,11.8904332,4.2433281
9/8/2021 18:45,0.046097363,0.060639024,0.119050653,0.042476421,4.6097363,6.0639024,11.9050653,4.2476421
9/8/2021 19:00,0.046126708,0.060798995,0.119196974,0.042519562,4.6126708,6.0798995,11.9196974,4.2519562
9/8/2021 19:15,0.046156053,0.060958966,0.119343294,0.042562702,4.6156053,6.0958966,11.9343294,4.2562702
9/8/2021 19:30,0.046185398,0.061118938,0.119489615,0.042605843,4.6185398,6.1118938,11.9489615,4.2605843
9/8/2021 19:45,0.046148717,0.060918974,0.119306714,0.042551917,4.6148717,6.0918974,11.9306714,4.2551917
9/8/2021 20:00,0.046112035,0.06071901,0.119123813,0.042497992,4.6112035,6.071901,11.9123813,4.2497992
9/8/2021 20:15,0.04614138,0.060878981,0.119270134,0.042541132,4.614138,6.0878981,11.9270134,4.2541132
9/8/2021 20:30,0.046170725,0.061038952,0.119416454,0.042584272,4.6170725,6.1038952,11.9416454,4.2584272
9/8/2021 20:45,0.046178062,0.061078945,0.119453035,0.042595057,4.6178062,6.1078945,11.9453035,4.2595057
9/8/2021 21:00,0.046185398,0.061118938,0.119489615,0.042605843,4.6185398,6.1118938,11.9489615,4.2605843
9/8/2021 21:15,0.04620007,0.061198923,0.119562775,0.042627413,4.620007,6.1198923,11.9562775,4.2627413
9/8/2021 21:30,0.046214743,0.061278909,0.119635935,0.042648983,4.6214743,6.1278909,11.9635935,4.2648983
9/8/2021 21:45,0.046214743,0.061278909,0.119635935,0.042648983,4.6214743,6.1278909,11.9635935,4.2648983
9/8/2021 22:00,0.046214743,0.061278909,0.119635935,0.042648983,4.6214743,6.1278909,11.9635935,4.2648983
9/8/2021 22:15,0.04620007,0.061198923,0.119562775,0.042627413,4.620007,6.1198923,11.9562775,4.2627413
9/8/2021 22:30,0.046185398,0.061118938,0.119489615,0.042605843,4.6185398,6.1118938,11.9489615,4.2605843
9/8/2021 22:45,0.046236751,0.061398887,0.119745676,0.042681338,4.6236751,6.1398887,11.9745676,4.2681338
9/8/2021 23:00,0.046288105,0.061678837,0.117501737,0.042756834,4.6288105,6.1678837,11.7501737,4.2756834
9/8/2021 23:15,0.046288105,0.061678837,0.117501737,0.042756834,4.6288105,6.1678837,11.7501737,4.2756834
9/8/2021 23:30,0.046288105,0.061678837,0.117501737,0.042756834,4.6288105,6.1678837,11.7501737,4.2756834
9/8/2021 23:45,0.046288105,0.061678837,0.117501737,0.042756834,4.6288105,6.1678837,11.7501737,4.2756834
9/9/2021 0:00,0.046288105,0.061678837,0.117501737,0.042756834,4.6288105,6.1678837,11.7501737,4.2756834
9/9/2021 0:15,0.046310114,0.061798815,0.117611477,0.042789189,4.6310114,6.1798815,11.7611477,4.2789189
9/9/2021 0:30,0.046332123,0.061918793,0.117721218,0.042821544,4.6332123,6.1918793,11.7721218,4.2821544
9/9/2021 0:45,0.046324786,0.0618788,0.117684637,0.042810759,4.6324786,6.18788,11.7684637,4.2810759
9/9/2021 1:00,0.04631745,0.061838808,0.117648057,0.042799974,4.631745,6.1838808,11.7648057,4.2799974
9/9/2021 1:15,0.046354131,0.058538772,0.117830958,0.0428539,4.6354131,5.8538772,11.7830958,4.28539
9/9/2021 1:30,0.046390812,0.058738736,0.118013859,0.042907825,4.6390812,5.8738736,11.8013859,4.2907825
9/9/2021 1:45,0.046427494,0.058938699,0.11819676,0.042961751,4.6427494,5.8938699,11.819676,4.2961751
9/9/2021 2:00,0.046464175,0.059138663,0.11837966,0.043015676,4.6464175,5.9138663,11.837966,4.3015676
9/9/2021 2:15,0.046427494,0.058938699,0.11819676,0.042961751,4.6427494,5.8938699,11.819676,4.2961751
9/9/2021 2:30,0.046390812,0.058738736,0.118013859,0.042907825,4.6390812,5.8738736,11.8013859,4.2907825
9/9/2021 2:45,0.04643483,0.058978692,0.11823334,0.042972536,4.643483,5.8978692,11.823334,4.2972536
9/9/2021 3:00,0.046478847,0.059218649,0.118452821,0.043037246,4.6478847,5.9218649,11.8452821,4.3037246
9/9/2021 3:15,0.046456838,0.059098671,0.11834308,0.043004891,4.6456838,5.9098671,11.834308,4.3004891
9/9/2021 3:30,0.04643483,0.058978692,0.11823334,0.042972536,4.643483,5.8978692,11.823334,4.2972536
9/9/2021 3:45,0.046449502,0.059058678,0.1183065,0.042994106,4.6449502,5.9058678,11.83065,4.2994106
9/9/2021 4:00,0.046464175,0.059138663,0.11837966,0.043015676,4.6464175,5.9138663,11.837966,4.3015676
9/9/2021 4:15,0.046449502,0.059058678,0.1183065,0.042994106,4.6449502,5.9058678,11.83065,4.2994106
9/9/2021 4:30,0.04643483,0.058978692,0.11823334,0.042972536,4.643483,5.8978692,11.823334,4.2972536
9/9/2021 4:45,0.046456838,0.059098671,0.11834308,0.043004891,4.6456838,5.9098671,11.834308,4.3004891
9/9/2021 5:00,0.046478847,0.059218649,0.118452821,0.043037246,4.6478847,5.9218649,11.8452821,4.3037246
9/9/2021 5:15,0.046000856,0.059338627,0.118562561,0.043069601,4.6000856,5.9338627,11.8562561,4.3069601
9/9/2021 5:30,0.046022865,0.059458606,0.118672301,0.043101957,4.6022865,5.9458606,11.8672301,4.3101957
9/9/2021 5:45,0.046008192,0.05937862,0.118599141,0.043080387,4.6008192,5.937862,11.8599141,4.3080387
9/9/2021 6:00,0.04649352,0.059298635,0.118525981,0.043058816,4.649352,5.9298635,11.8525981,4.3058816
9/9/2021 6:15,0.046030201,0.059498598,0.118708882,0.043112742,4.6030201,5.9498598,11.8708882,4.3112742
9/9/2021 6:30,0.046066882,0.059698562,0.118891782,0.043166667,4.6066882,5.9698562,11.8891782,4.3166667
9/9/2021 6:45,0.046066882,0.059698562,0.118891782,0.043166667,4.6066882,5.9698562,11.8891782,4.3166667
9/9/2021 7:00,0.046066882,0.059698562,0.118891782,0.043166667,4.6066882,5.9698562,11.8891782,4.3166667
9/9/2021 7:15,0.046074218,0.059738555,0.118928362,0.043177452,4.6074218,5.9738555,11.8928362,4.3177452
9/9/2021 7:30,0.046081554,0.059778548,0.118964943,0.043188237,4.6081554,5.9778548,11.8964943,4.3188237
9/9/2021 7:45,0.046103563,0.059898526,0.119074683,0.043220593,4.6103563,5.9898526,11.9074683,4.3220593
9/9/2021 8:00,0.046125572,0.060018505,0.119184423,0.043252948,4.6125572,6.0018505,11.9184423,4.3252948
9/9/2021 8:15,0.046096227,0.059858534,0.119038103,0.043209808,4.6096227,5.9858534,11.9038103,4.3209808
9/9/2021 8:30,0.046066882,0.059698562,0.118891782,0.043166667,4.6066882,5.9698562,11.8891782,4.3166667
9/9/2021 8:45,0.046066882,0.059698562,0.118891782,0.043166667,4.6066882,5.9698562,11.8891782,4.3166667
9/9/2021 9:00,0.046066882,0.059698562,0.118891782,0.043166667,4.6066882,5.9698562,11.8891782,4.3166667
9/9/2021 9:15,0.046066882,0.059698562,0.118891782,0.043166667,4.6066882,5.9698562,11.8891782,4.3166667
9/9/2021 9:30,0.046066882,0.059698562,0.118891782,0.043166667,4.6066882,5.9698562,11.8891782,4.3166667
9/9/2021 9:45,0.046022865,0.059458606,0.118672301,0.043101957,4.6022865,5.9458606,11.8672301,4.3101957
9/9/2021 10:00,0.046478847,0.059218649,0.118452821,0.043037246,4.6478847,5.9218649,11.8452821,4.3037246
9/9/2021 10:15,0.046412821,0.058858714,0.118123599,0.04294018,4.6412821,5.8858714,11.8123599,4.294018
9/9/2021 10:30,0.046346795,0.061998779,0.117794378,0.042843115,4.6346795,6.1998779,11.7794378,4.2843115
9/9/2021 10:45,0.046332123,0.061918793,0.117721218,0.042821544,4.6332123,6.1918793,11.7721218,4.2821544
9/9/2021 11:00,0.04631745,0.061838808,0.117648057,0.042799974,4.631745,6.1838808,11.7648057,4.2799974
9/9/2021 11:15,0.046222079,0.061318901,0.119672515,0.042659768,4.6222079,6.1318901,11.9672515,4.2659768
9/9/2021 11:30,0.046126708,0.060798995,0.119196974,0.042519562,4.6126708,6.0798995,11.9196974,4.2519562
9/9/2021 11:45,0.046082691,0.060559039,0.118977493,0.042454851,4.6082691,6.0559039,11.8977493,4.2454851
9/9/2021 12:00,0.046038673,0.060319082,0.118758012,0.042390141,4.6038673,6.0319082,11.8758012,4.2390141
9/9/2021 12:15,0.046024001,0.060239096,0.118684852,0.042368571,4.6024001,6.0239096,11.8684852,4.2368571
9/9/2021 12:30,0.046009328,0.060159111,0.118611691,0.042347,4.6009328,6.0159111,11.8611691,4.2347
9/9/2021 12:45,0.045994656,0.060079125,0.118538531,0.04232543,4.5994656,6.0079125,11.8538531,4.232543
9/9/2021 13:00,0.045979983,0.05999914,0.118465371,0.04230386,4.5979983,5.999914,11.8465371,4.230386
9/9/2021 13:15,0.045950638,0.059839168,0.11831905,0.04226072,4.5950638,5.9839168,11.831905,4.226072
9/9/2021 13:30,0.045921293,0.059679197,0.11817273,0.042217579,4.5921293,5.9679197,11.817273,4.2217579
9/9/2021 13:45,0.045913957,0.059639204,0.118136149,0.042206794,4.5913957,5.9639204,11.8136149,4.2206794
9/9/2021 14:00,0.045906621,0.059599212,0.118099569,0.042196009,4.5906621,5.9599212,11.8099569,4.2196009
9/9/2021 14:15,0.045862604,0.059359255,0.117880088,0.042131299,4.5862604,5.9359255,11.7880088,4.2131299
9/9/2021 14:30,0.045818586,0.059119298,0.117660608,0.042066588,4.5818586,5.9119298,11.7660608,4.2066588
9/9/2021 14:45,0.045818586,0.059119298,0.117660608,0.042066588,4.5818586,5.9119298,11.7660608,4.2066588
9/9/2021 15:00,0.045818586,0.059119298,0.117660608,0.042066588,4.5818586,5.9119298,11.7660608,4.2066588
9/9/2021 15:15,0.045847931,0.059279269,0.117806928,0.042109728,4.5847931,5.9279269,11.7806928,4.2109728
9/9/2021 15:30,0.045877276,0.059439241,0.117953249,0.042152869,4.5877276,5.9439241,11.7953249,4.2152869
9/9/2021 15:45,0.045847931,0.059279269,0.117806928,0.042109728,4.5847931,5.9279269,11.7806928,4.2109728
9/9/2021 16:00,0.045818586,0.059119298,0.117660608,0.042066588,4.5818586,5.9119298,11.7660608,4.2066588
9/9/2021 16:15,0.045833259,0.059199284,0.117733768,0.042088158,4.5833259,5.9199284,11.7733768,4.2088158
9/9/2021 16:30,0.045847931,0.059279269,0.117806928,0.042109728,4.5847931,5.9279269,11.7806928,4.2109728
9/9/2021 16:45,0.045796577,0.05999932,0.117550867,0.042034233,4.5796577,5.999932,11.7550867,4.2034233
9/9/2021 17:00,0.045745224,0.05971937,0.117294806,0.041958737,4.5745224,5.971937,11.7294806,4.1958737
9/9/2021 17:15,0.045774569,0.059879342,0.117441127,0.042001877,4.5774569,5.9879342,11.7441127,4.2001877
9/9/2021 17:30,0.045803914,0.059039313,0.117587447,0.042045018,4.5803914,5.9039313,11.7587447,4.2045018
9/9/2021 17:45,0.045825922,0.059159291,0.117697188,0.042077373,4.5825922,5.9159291,11.7697188,4.2077373
9/9/2021 18:00,0.045847931,0.059279269,0.117806928,0.042109728,4.5847931,5.9279269,11.7806928,4.2109728
9/9/2021 18:15,0.045855267,0.059319262,0.117843508,0.042120513,4.5855267,5.9319262,11.7843508,4.2120513
9/9/2021 18:30,0.045862604,0.059359255,0.117880088,0.042131299,4.5862604,5.9359255,11.7880088,4.2131299
9/9/2021 18:45,0.045862604,0.059359255,0.117880088,0.042131299,4.5862604,5.9359255,11.7880088,4.2131299
9/9/2021 19:00,0.045862604,0.059359255,0.117880088,0.042131299,4.5862604,5.9359255,11.7880088,4.2131299
9/9/2021 19:15,0.045862604,0.059359255,0.117880088,0.042131299,4.5862604,5.9359255,11.7880088,4.2131299
9/9/2021 19:30,0.045862604,0.059359255,0.117880088,0.042131299,4.5862604,5.9359255,11.7880088,4.2131299
9/9/2021 19:45,0.045913957,0.059639204,0.118136149,0.042206794,4.5913957,5.9639204,11.8136149,4.2206794
9/9/2021 20:00,0.045965311,0.059919154,0.11839221,0.04228229,4.5965311,5.9919154,11.839221,4.228229
9/9/2021 20:15,0.045957975,0.059879161,0.11835563,0.042271505,4.5957975,5.9879161,11.835563,4.2271505
9/9/2021 20:30,0.045950638,0.059839168,0.11831905,0.04226072,4.5950638,5.9839168,11.831905,4.226072
9/9/2021 20:45,0.045950638,0.059839168,0.11831905,0.04226072,4.5950638,5.9839168,11.831905,4.226072
9/9/2021 21:00,0.045950638,0.059839168,0.11831905,0.04226072,4.5950638,5.9839168,11.831905,4.226072
9/9/2021 21:15,0.045979983,0.05999914,0.118465371,0.04230386,4.5979983,5.999914,11.8465371,4.230386
9/9/2021 21:30,0.046009328,0.060159111,0.118611691,0.042347,4.6009328,6.0159111,11.8611691,4.2347
9/9/2021 21:45,0.046024001,0.060239096,0.118684852,0.042368571,4.6024001,6.0239096,11.8684852,4.2368571
9/9/2021 22:00,0.046038673,0.060319082,0.118758012,0.042390141,4.6038673,6.0319082,11.8758012,4.2390141
9/9/2021 22:15,0.046038673,0.060319082,0.118758012,0.042390141,4.6038673,6.0319082,11.8758012,4.2390141
9/9/2021 22:30,0.046038673,0.060319082,0.118758012,0.042390141,4.6038673,6.0319082,11.8758012,4.2390141
9/9/2021 22:45,0.046024001,0.060239096,0.118684852,0.042368571,4.6024001,6.0239096,11.8684852,4.2368571
9/9/2021 23:00,0.046009328,0.060159111,0.118611691,0.042347,4.6009328,6.0159111,11.8611691,4.2347
9/9/2021 23:15,0.046046009,0.060359075,0.118794592,0.042400926,4.6046009,6.0359075,11.8794592,4.2400926
9/9/2021 23:30,0.046082691,0.060559039,0.118977493,0.042454851,4.6082691,6.0559039,11.8977493,4.2454851
9/9/2021 23:45,0.046104699,0.060679017,0.119087233,0.042487207,4.6104699,6.0679017,11.9087233,4.2487207
9/10/2021 0:00,0.046126708,0.060798995,0.119196974,0.042519562,4.6126708,6.0798995,11.9196974,4.2519562
9/10/2021 0:15,0.046119372,0.060759002,0.119160393,0.042508777,4.6119372,6.0759002,11.9160393,4.2508777
9/10/2021 0:30,0.046112035,0.06071901,0.119123813,0.042497992,4.6112035,6.071901,11.9123813,4.2497992
9/10/2021 0:45,0.046163389,0.060998959,0.119379874,0.042573487,4.6163389,6.0998959,11.9379874,4.2573487
9/10/2021 1:00,0.046214743,0.061278909,0.119635935,0.042648983,4.6214743,6.1278909,11.9635935,4.2648983
9/10/2021 1:15,0.046192734,0.06115893,0.119526195,0.042616628,4.6192734,6.115893,11.9526195,4.2616628
9/10/2021 1:30,0.046170725,0.061038952,0.119416454,0.042584272,4.6170725,6.1038952,11.9416454,4.2584272
9/10/2021 1:45,0.046178062,0.061078945,0.119453035,0.042595057,4.6178062,6.1078945,11.9453035,4.2595057
9/10/2021 2:00,0.046185398,0.061118938,0.119489615,0.042605843,4.6185398,6.1118938,11.9489615,4.2605843
9/10/2021 2:15,0.046229415,0.061358894,0.119709096,0.042670553,4.6229415,6.1358894,11.9709096,4.2670553
9/10/2021 2:30,0.046273433,0.061598851,0.119928576,0.042735264,4.6273433,6.1598851,11.9928576,4.2735264
9/10/2021 2:45,0.046244088,0.06143888,0.119782256,0.042692123,4.6244088,6.143888,11.9782256,4.2692123
9/10/2021 3:00,0.046214743,0.061278909,0.119635935,0.042648983,4.6214743,6.1278909,11.9635935,4.2648983
9/10/2021 3:15,0.046229415,0.061358894,0.119709096,0.042670553,4.6229415,6.1358894,11.9709096,4.2670553
9/10/2021 3:30,0.046244088,0.06143888,0.119782256,0.042692123,4.6244088,6.143888,11.9782256,4.2692123
9/10/2021 3:45,0.046288105,0.061678837,0.117501737,0.042756834,4.6288105,6.1678837,11.7501737,4.2756834
9/10/2021 4:00,0.046332123,0.061918793,0.117721218,0.042821544,4.6332123,6.1918793,11.7721218,4.2821544
9/10/2021 4:15,0.046339459,0.061958786,0.117757798,0.042832329,4.6339459,6.1958786,11.7757798,4.2832329
9/10/2021 4:30,0.046346795,0.061998779,0.117794378,0.042843115,4.6346795,6.1998779,11.7794378,4.2843115
9/10/2021 4:45,0.046361467,0.058578764,0.117867538,0.042864685,4.6361467,5.8578764,11.7867538,4.2864685
9/10/2021 5:00,0.04637614,0.05865875,0.117940699,0.042886255,4.637614,5.865875,11.7940699,4.2886255
9/10/2021 5:15,0.046354131,0.058538772,0.117830958,0.0428539,4.6354131,5.8538772,11.7830958,4.28539
9/10/2021 5:30,0.046332123,0.061918793,0.117721218,0.042821544,4.6332123,6.1918793,11.7721218,4.2821544
9/10/2021 5:45,0.046354131,0.058538772,0.117830958,0.0428539,4.6354131,5.8538772,11.7830958,4.28539
9/10/2021 6:00,0.04637614,0.05865875,0.117940699,0.042886255,4.637614,5.865875,11.7940699,4.2886255
9/10/2021 6:15,0.04637614,0.05865875,0.117940699,0.042886255,4.637614,5.865875,11.7940699,4.2886255
9/10/2021 6:30,0.04637614,0.05865875,0.117940699,0.042886255,4.637614,5.865875,11.7940699,4.2886255
9/10/2021 6:45,0.04637614,0.05865875,0.117940699,0.042886255,4.637614,5.865875,11.7940699,4.2886255
9/10/2021 7:00,0.04637614,0.05865875,0.117940699,0.042886255,4.637614,5.865875,11.7940699,4.2886255
9/10/2021 7:15,0.04637614,0.05865875,0.117940699,0.042886255,4.637614,5.865875,11.7940699,4.2886255
9/10/2021 7:30,0.04637614,0.05865875,0.117940699,0.042886255,4.637614,5.865875,11.7940699,4.2886255
9/10/2021 7:45,0.046420157,0.058898707,0.118160179,0.042950965,4.6420157,5.8898707,11.8160179,4.2950965
9/10/2021 8:00,0.046464175,0.059138663,0.11837966,0.043015676,4.6464175,5.9138663,11.837966,4.3015676
9/10/2021 8:15,0.046464175,0.059138663,0.11837966,0.043015676,4.6464175,5.9138663,11.837966,4.3015676
9/10/2021 8:30,0.046464175,0.059138663,0.11837966,0.043015676,4.6464175,5.9138663,11.837966,4.3015676
9/10/2021 8:45,0.046442166,0.059018685,0.11826992,0.042983321,4.6442166,5.9018685,11.826992,4.2983321
9/10/2021 9:00,0.046420157,0.058898707,0.118160179,0.042950965,4.6420157,5.8898707,11.8160179,4.2950965
9/10/2021 9:15,0.046420157,0.058898707,0.118160179,0.042950965,4.6420157,5.8898707,11.8160179,4.2950965
9/10/2021 9:30,0.046420157,0.058898707,0.118160179,0.042950965,4.6420157,5.8898707,11.8160179,4.2950965
9/10/2021 9:45,0.04637614,0.05865875,0.117940699,0.042886255,4.637614,5.865875,11.7940699,4.2886255
9/10/2021 10:00,0.046332123,0.061918793,0.117721218,0.042821544,4.6332123,6.1918793,11.7721218,4.2821544
9/10/2021 10:15,0.046302778,0.061758822,0.117574897,0.042778404,4.6302778,6.1758822,11.7574897,4.2778404
9/10/2021 10:30,0.046273433,0.061598851,0.119928576,0.042735264,4.6273433,6.1598851,11.9928576,4.2735264
9/10/2021 10:45,0.04620007,0.061198923,0.119562775,0.042627413,4.620007,6.1198923,11.9562775,4.2627413
9/10/2021 11:00,0.046126708,0.060798995,0.119196974,0.042519562,4.6126708,6.0798995,11.9196974,4.2519562
9/10/2021 11:15,0.046075354,0.060519046,0.118940913,0.042444066,4.6075354,6.0519046,11.8940913,4.2444066
9/10/2021 11:30,0.046024001,0.060239096,0.118684852,0.042368571,4.6024001,6.0239096,11.8684852,4.2368571
9/10/2021 11:45,0.046001992,0.060119118,0.118575111,0.042336215,4.6001992,6.0119118,11.8575111,4.2336215
9/10/2021 12:00,0.045979983,0.05999914,0.118465371,0.04230386,4.5979983,5.999914,11.8465371,4.230386
9/10/2021 12:15,0.045943302,0.059799176,0.11828247,0.042249935,4.5943302,5.9799176,11.828247,4.2249935
9/10/2021 12:30,0.045906621,0.059599212,0.118099569,0.042196009,4.5906621,5.9599212,11.8099569,4.2196009
9/10/2021 12:45,0.045906621,0.059599212,0.118099569,0.042196009,4.5906621,5.9599212,11.8099569,4.2196009
9/10/2021 13:00,0.045906621,0.059599212,0.118099569,0.042196009,4.5906621,5.9599212,11.8099569,4.2196009
9/10/2021 13:15,0.045935966,0.059759183,0.11824589,0.042239149,4.5935966,5.9759183,11.824589,4.2239149
9/10/2021 13:30,0.045965311,0.059919154,0.11839221,0.04228229,4.5965311,5.9919154,11.839221,4.228229
9/10/2021 13:45,0.045935966,0.059759183,0.11824589,0.042239149,4.5935966,5.9759183,11.824589,4.2239149
9/10/2021 14:00,0.045906621,0.059599212,0.118099569,0.042196009,4.5906621,5.9599212,11.8099569,4.2196009
9/10/2021 14:15,0.045855267,0.059319262,0.117843508,0.042120513,4.5855267,5.9319262,11.7843508,4.2120513
9/10/2021 14:30,0.045803914,0.059039313,0.117587447,0.042045018,4.5803914,5.9039313,11.7587447,4.2045018
