Time,P2[cmH2O],Baro[cmH2O],Pressure[cmH2O]
8/6/2022 23:00,761.842,756.183,5.659
8/6/2022 23:15,761.842,756.183,5.659
8/6/2022 23:30,761.842,756.008,5.834
8/6/2022 23:45,761.958,756.3,5.658
8/7/2022 0:00,761.958,756.183,5.775
8/7/2022 0:15,761.958,756.183,5.775
8/7/2022 0:30,761.958,756.183,5.775
8/7/2022 0:45,761.958,756.008,5.95
8/7/2022 1:00,761.842,756.008,5.834
8/7/2022 1:15,761.667,755.892,5.775
8/7/2022 1:30,761.667,755.717,5.95
8/7/2022 1:45,761.492,755.542,5.95
8/7/2022 2:00,761.317,755.425,5.892
8/7/2022 2:15,761.2,755.425,5.775
8/7/2022 2:30,761.2,755.367,5.833
8/7/2022 2:45,761.025,755.25,5.775
8/7/2022 3:00,761.025,755.425,5.6
8/7/2022 3:15,761.025,755.425,5.6
8/7/2022 3:30,761.025,755.425,5.6
8/7/2022 3:45,761.2,755.425,5.775
8/7/2022 4:00,761.025,755.25,5.775
8/7/2022 4:15,761.025,755.25,5.775
8/7/2022 4:30,760.85,755.25,5.6
8/7/2022 4:45,760.85,755.25,5.6
8/7/2022 5:00,760.85,755.25,5.6
8/7/2022 5:15,761.025,755.425,5.6
8/7/2022 5:30,760.85,755.25,5.6
8/7/2022 5:45,761.025,755.25,5.775
8/7/2022 6:00,761.2,755.542,5.658
8/7/2022 6:15,761.317,755.542,5.775
8/7/2022 6:30,761.2,755.717,5.483
8/7/2022 6:45,761.492,755.892,5.6
8/7/2022 7:00,761.667,756.008,5.659
8/7/2022 7:15,761.667,756.008,5.659
8/7/2022 7:30,761.667,756.008,5.659
8/7/2022 7:45,761.842,756.183,5.659
8/7/2022 8:00,761.667,756.183,5.484
8/7/2022 8:15,761.667,756.008,5.659
8/7/2022 8:30,761.958,756.183,5.775
8/7/2022 8:45,762.133,756.475,5.658
8/7/2022 9:00,761.958,756.475,5.483
8/7/2022 9:15,762.133,756.475,5.658
8/7/2022 9:30,761.958,756.475,5.483
8/7/2022 9:45,761.842,756.65,5.192
8/7/2022 10:00,762.133,756.475,5.658
8/7/2022 10:15,762.133,756.65,5.483
8/7/2022 10:30,762.308,756.825,5.483
8/7/2022 10:45,762.308,756.825,5.483
8/7/2022 11:00,762.308,756.65,5.658
8/7/2022 11:15,761.958,756.825,5.133
8/7/2022 11:30,762.017,756.825,5.192
8/7/2022 11:45,761.842,756.65,5.192
8/7/2022 12:00,761.958,756.358,5.6
8/7/2022 12:15,761.958,756.475,5.483
8/7/2022 12:30,761.842,756.358,5.484
8/7/2022 12:45,761.842,756.475,5.367
8/7/2022 13:00,762.133,756.475,5.658
8/7/2022 13:15,761.958,756.358,5.6
8/7/2022 13:30,761.958,756.183,5.775
8/7/2022 13:45,762.133,756.358,5.775
8/7/2022 14:00,761.958,756.475,5.483
8/7/2022 14:15,761.958,756.475,5.483
8/7/2022 14:30,761.842,756.358,5.484
8/7/2022 14:45,761.842,756.183,5.659
8/7/2022 15:00,761.317,755.717,5.6
8/7/2022 15:15,761.317,755.717,5.6
8/7/2022 15:30,762.133,755.717,6.416
8/7/2022 15:45,761.842,755.425,6.417
8/7/2022 16:00,761.667,755.542,6.125
8/7/2022 16:15,761.492,755.25,6.242
8/7/2022 16:30,761.2,755.075,6.125
8/7/2022 16:45,761.025,754.958,6.067
8/7/2022 17:00,761.2,754.958,6.242
8/7/2022 17:15,761.492,755.542,5.95
8/7/2022 17:30,761.317,755.25,6.067
8/7/2022 17:45,761.025,754.958,6.067
8/7/2022 18:00,760.85,754.783,6.067
8/7/2022 18:15,760.85,754.958,5.892
8/7/2022 18:30,760.675,754.958,5.717
8/7/2022 18:45,760.85,754.958,5.892
8/7/2022 19:00,760.85,755.075,5.775
8/7/2022 19:15,761.2,755.25,5.95
8/7/2022 19:30,761.317,755.425,5.892
8/7/2022 19:45,761.492,755.717,5.775
8/7/2022 20:00,761.842,755.717,6.125
8/7/2022 20:15,761.842,755.892,5.95
8/7/2022 20:30,761.667,756.008,5.659
8/7/2022 20:45,761.842,756.008,5.834
8/7/2022 21:00,761.958,756.183,5.775
8/7/2022 21:15,762.308,756.3,6.008
8/7/2022 21:30,762.6,756.767,5.833
8/7/2022 21:45,762.6,756.942,5.658
8/7/2022 22:00,762.6,756.942,5.658
8/7/2022 22:15,762.95,757.117,5.833
8/7/2022 22:30,763.417,757.408,6.009
8/7/2022 22:45,763.242,757.408,5.834
8/7/2022 23:00,763.242,757.117,6.125
8/7/2022 23:15,763.125,756.767,6.358
8/7/2022 23:30,762.95,756.767,6.183
8/7/2022 23:45,762.775,756.767,6.008
8/8/2022 0:00,762.95,756.942,6.008
8/8/2022 0:15,762.6,756.475,6.125
8/8/2022 0:30,762.775,756.767,6.008
8/8/2022 0:45,762.775,756.942,5.833
8/8/2022 1:00,762.775,756.942,5.833
8/8/2022 1:15,762.775,756.65,6.125
8/8/2022 1:30,762.95,756.767,6.183
8/8/2022 1:45,762.775,756.65,6.125
8/8/2022 2:00,762.6,756.65,5.95
8/8/2022 2:15,762.6,756.3,6.3
8/8/2022 2:30,762.6,756.475,6.125
8/8/2022 2:45,762.775,756.475,6.3
8/8/2022 3:00,762.6,756.475,6.125
8/8/2022 3:15,762.6,756.3,6.3
8/8/2022 3:30,762.425,756.3,6.125
8/8/2022 3:45,762.308,756.3,6.008
8/8/2022 4:00,762.308,756.475,5.833
8/8/2022 4:15,762.308,756.475,5.833
8/8/2022 4:30,762.6,756.475,6.125
8/8/2022 4:45,762.425,756.475,5.95
8/8/2022 5:00,762.483,756.475,6.008
8/8/2022 5:15,762.483,756.65,5.833
8/8/2022 5:30,762.483,756.65,5.833
8/8/2022 5:45,762.483,756.65,5.833
8/8/2022 6:00,762.775,756.767,6.008
8/8/2022 6:15,762.775,756.942,5.833
8/8/2022 6:30,762.775,756.942,5.833
8/8/2022 6:45,762.6,757.117,5.483
8/8/2022 7:00,762.775,757.117,5.658
8/8/2022 7:15,763.125,757.117,6.008
8/8/2022 7:30,762.6,757.233,5.367
8/8/2022 7:45,762.775,757.233,5.542
8/8/2022 8:00,762.775,757.233,5.542
8/8/2022 8:15,762.775,757.117,5.658
8/8/2022 8:30,762.775,757.292,5.483
8/8/2022 8:45,763.125,757.292,5.833
8/8/2022 9:00,763.125,757.292,5.833
8/8/2022 9:15,763.125,757.117,6.008
8/8/2022 9:30,763.125,757.408,5.717
8/8/2022 9:45,763.125,757.408,5.717
8/8/2022 10:00,763.125,757.408,5.717
8/8/2022 10:15,763.242,757.408,5.834
8/8/2022 10:30,763.125,757.408,5.717
8/8/2022 10:45,763.125,757.292,5.833
8/8/2022 11:00,762.95,757.292,5.658
8/8/2022 11:15,762.775,757.292,5.483
8/8/2022 11:30,762.775,757.292,5.483
8/8/2022 11:45,762.483,757.117,5.366
8/8/2022 12:00,762.6,756.942,5.658
8/8/2022 12:15,762.483,756.825,5.658
8/8/2022 12:30,762.6,757.117,5.483
8/8/2022 12:45,762.6,756.825,5.775
8/8/2022 13:00,763.125,757.117,6.008
8/8/2022 13:15,763.592,757.233,6.359
8/8/2022 13:30,763.883,757.233,6.65
8/8/2022 13:45,764.408,757.408,7
8/8/2022 14:00,764.7,757.117,7.583
8/8/2022 14:15,765.342,756.767,8.575
8/8/2022 14:30,765.517,756.65,8.867
8/8/2022 14:45,765.633,756.65,8.983
8/8/2022 15:00,764.525,756.3,8.225
8/8/2022 15:15,764.408,756.3,8.108
8/8/2022 15:30,764.058,756.183,7.875
8/8/2022 15:45,763.883,756.008,7.875
8/8/2022 16:00,763.417,755.892,7.525
8/8/2022 16:15,763.592,756.008,7.584
8/8/2022 16:30,763.417,756.008,7.409
8/8/2022 16:45,763.592,755.892,7.7
8/8/2022 17:00,763.417,756.008,7.409
8/8/2022 17:15,763.125,755.892,7.233
8/8/2022 17:30,762.95,755.542,7.408
8/8/2022 17:45,762.6,755.425,7.175
8/8/2022 18:00,762.483,755.25,7.233
8/8/2022 18:15,762.308,754.958,7.35
8/8/2022 18:30,762.308,755.075,7.233
8/8/2022 18:45,762.308,755.25,7.058
8/8/2022 19:00,762.308,755.075,7.233
8/8/2022 19:15,762.6,755.542,7.058
8/8/2022 19:30,762.775,755.717,7.058
8/8/2022 19:45,762.95,755.892,7.058
8/8/2022 20:00,763.125,756.183,6.942
8/8/2022 20:15,763.125,756.358,6.767
8/8/2022 20:30,763.417,756.65,6.767
8/8/2022 20:45,763.242,756.65,6.592
8/8/2022 21:00,763.417,756.65,6.767
8/8/2022 21:15,763.125,756.475,6.65
8/8/2022 21:30,763.242,756.65,6.592
8/8/2022 21:45,763.417,756.942,6.475
8/8/2022 22:00,763.767,757.117,6.65
8/8/2022 22:15,763.767,757.117,6.65
8/8/2022 22:30,763.592,757.117,6.475
8/8/2022 22:45,763.592,757.233,6.359
8/8/2022 23:00,763.417,756.942,6.475
8/8/2022 23:15,763.417,756.767,6.65
8/8/2022 23:30,763.417,756.767,6.65
8/8/2022 23:45,763.242,756.767,6.475
8/9/2022 0:00,763.125,756.767,6.358
8/9/2022 0:15,763.125,756.767,6.358
8/9/2022 0:30,763.242,756.767,6.475
8/9/2022 0:45,763.242,756.65,6.592
8/9/2022 1:00,762.95,756.65,6.3
8/9/2022 1:15,762.95,756.475,6.475
8/9/2022 1:30,762.95,756.475,6.475
8/9/2022 1:45,762.95,756.3,6.65
8/9/2022 2:00,762.775,756.3,6.475
8/9/2022 2:15,762.775,756.3,6.475
8/9/2022 2:30,762.483,756.183,6.3
8/9/2022 2:45,762.483,755.833,6.65
8/9/2022 3:00,762.308,756.008,6.3
8/9/2022 3:15,762.483,756.008,6.475
8/9/2022 3:30,762.308,756.008,6.3
8/9/2022 3:45,762.483,756.183,6.3
8/9/2022 4:00,762.133,756.008,6.125
8/9/2022 4:15,762.308,756.008,6.3
8/9/2022 4:30,762.308,756.008,6.3
8/9/2022 4:45,762.308,756.008,6.3
8/9/2022 5:00,762.483,756.008,6.475
8/9/2022 5:15,762.483,756.183,6.3
8/9/2022 5:30,762.483,756.183,6.3
8/9/2022 5:45,762.483,756.183,6.3
8/9/2022 6:00,762.6,756.183,6.417
8/9/2022 6:15,762.6,756.183,6.417
8/9/2022 6:30,763.067,756.475,6.592
8/9/2022 6:45,762.95,756.475,6.475
8/9/2022 7:00,763.242,756.767,6.475
8/9/2022 7:15,763.417,756.65,6.767
8/9/2022 7:30,763.417,756.767,6.65
8/9/2022 7:45,763.242,756.767,6.475
8/9/2022 8:00,763.592,756.942,6.65
8/9/2022 8:15,763.417,756.942,6.475
8/9/2022 8:30,763.242,757.117,6.125
8/9/2022 8:45,763.417,756.942,6.475
8/9/2022 9:00,763.417,756.942,6.475
8/9/2022 9:15,763.417,756.942,6.475
8/9/2022 9:30,763.417,757.117,6.3
8/9/2022 9:45,763.242,757.117,6.125
8/9/2022 10:00,763.242,757.117,6.125
8/9/2022 10:15,763.417,756.942,6.475
8/9/2022 10:30,763.242,757.292,5.95
8/9/2022 10:45,763.242,757,6.242
8/9/2022 11:00,762.95,757,5.95
8/9/2022 11:15,763.242,757.117,6.125
8/9/2022 11:30,763.125,757.117,6.008
8/9/2022 11:45,762.95,757.117,5.833
8/9/2022 12:00,762.658,757,5.658
8/9/2022 12:15,762.6,757,5.6
8/9/2022 12:30,762.483,756.825,5.658
8/9/2022 12:45,762.308,756.825,5.483
8/9/2022 13:00,762.308,756.65,5.658
8/9/2022 13:15,762.308,756.65,5.658
8/9/2022 13:30,762.017,756.183,5.834
8/9/2022 13:45,761.667,756.183,5.484
8/9/2022 14:00,761.375,756.067,5.308
8/9/2022 14:15,761.2,755.892,5.308
8/9/2022 14:30,761.2,755.717,5.483
8/9/2022 14:45,761.2,755.717,5.483
8/9/2022 15:00,760.85,755.892,4.958
8/9/2022 15:15,761.025,755.717,5.308
8/9/2022 15:30,760.85,755.425,5.425
8/9/2022 15:45,761.2,755.717,5.483
8/9/2022 16:00,761.025,755.542,5.483
8/9/2022 16:15,761.025,755.425,5.6
8/9/2022 16:30,760.85,755.542,5.308
8/9/2022 16:45,761.2,755.542,5.658
8/9/2022 17:00,760.85,755.542,5.308
8/9/2022 17:15,761.025,755.425,5.6
8/9/2022 17:30,760.85,755.542,5.308
8/9/2022 17:45,760.85,755.425,5.425
8/9/2022 18:00,760.558,755.25,5.308
8/9/2022 18:15,760.558,755.075,5.483
8/9/2022 18:30,760.558,755.075,5.483
8/9/2022 18:45,760.383,754.958,5.425
8/9/2022 19:00,760.383,755.075,5.308
8/9/2022 19:15,760.558,755.075,5.483
8/9/2022 19:30,760.85,755.425,5.425
8/9/2022 19:45,761.2,755.542,5.658
8/9/2022 20:00,761.317,755.892,5.425
8/9/2022 20:15,761.492,755.892,5.6
8/9/2022 20:30,761.667,756.008,5.659
8/9/2022 20:45,761.842,756.183,5.659
8/9/2022 21:00,761.958,756.183,5.775
8/9/2022 21:15,761.842,756.3,5.542
8/9/2022 21:30,762.133,756.475,5.658
8/9/2022 21:45,762.133,756.65,5.483
8/9/2022 22:00,762.6,756.942,5.658
8/9/2022 22:15,762.775,757.233,5.542
8/9/2022 22:30,762.775,757.233,5.542
8/9/2022 22:45,762.95,757.408,5.542
8/9/2022 23:00,762.95,757.117,5.833
8/9/2022 23:15,763.125,757.408,5.717
8/9/2022 23:30,763.125,757.408,5.717
8/9/2022 23:45,763.242,757.408,5.834
8/10/2022 0:00,763.417,757.7,5.717
8/10/2022 0:15,763.592,757.875,5.717
8/10/2022 0:30,763.883,758.342,5.541
8/10/2022 0:45,763.592,757.875,5.717
8/10/2022 1:00,763.592,757.7,5.892
8/10/2022 1:15,763.417,757.583,5.834
8/10/2022 1:30,763.417,757.583,5.834
8/10/2022 1:45,763.417,757.7,5.717
8/10/2022 2:00,763.592,757.7,5.892
8/10/2022 2:15,763.242,757.7,5.542
8/10/2022 2:30,763.417,757.583,5.834
8/10/2022 2:45,763.242,757.408,5.834
8/10/2022 3:00,763.125,757.408,5.717
8/10/2022 3:15,763.125,757.583,5.542
8/10/2022 3:30,763.242,757.583,5.659
8/10/2022 3:45,763.125,757.408,5.717
8/10/2022 4:00,763.242,757.408,5.834
8/10/2022 4:15,763.125,757.233,5.892
8/10/2022 4:30,763.125,757.408,5.717
8/10/2022 4:45,763.242,757.583,5.659
8/10/2022 5:00,763.125,757.408,5.717
8/10/2022 5:15,763.242,757.117,6.125
8/10/2022 5:30,763.125,757.233,5.892
8/10/2022 5:45,763.242,757.583,5.659
8/10/2022 6:00,763.242,757.408,5.834
8/10/2022 6:15,763.417,757.583,5.834
8/10/2022 6:30,763.592,757.7,5.892
8/10/2022 6:45,763.417,757.875,5.542
8/10/2022 7:00,764.058,758.05,6.008
8/10/2022 7:15,763.883,758.167,5.716
8/10/2022 7:30,764.058,758.342,5.716
8/10/2022 7:45,763.883,758.342,5.541
8/10/2022 8:00,764.058,758.517,5.541
8/10/2022 8:15,764.408,758.517,5.891
8/10/2022 8:30,764.233,758.633,5.6
8/10/2022 8:45,764.525,758.633,5.892
8/10/2022 9:00,764.408,758.692,5.716
8/10/2022 9:15,764.35,758.517,5.833
8/10/2022 9:30,764.233,758.692,5.541
8/10/2022 9:45,764.35,758.808,5.542
8/10/2022 10:00,764.408,758.808,5.6
8/10/2022 10:15,764.7,758.808,5.892
8/10/2022 10:30,764.408,758.808,5.6
8/10/2022 10:45,764.525,758.983,5.542
8/10/2022 11:00,764.525,758.808,5.717
8/10/2022 11:15,764.525,758.983,5.542
8/10/2022 11:30,764.7,759.158,5.542
8/10/2022 11:45,764.525,758.983,5.542
8/10/2022 12:00,764.058,758.867,5.191
8/10/2022 12:15,763.942,758.692,5.25
8/10/2022 12:30,764.058,758.692,5.366
8/10/2022 12:45,763.942,758.517,5.425
8/10/2022 13:00,763.767,758.517,5.25
8/10/2022 13:15,763.767,758.517,5.25
8/10/2022 13:30,763.592,758.342,5.25
8/10/2022 13:45,763.767,758.517,5.25
8/10/2022 14:00,763.883,758.808,5.075
8/10/2022 14:15,763.767,758.692,5.075
8/10/2022 14:30,763.592,758.692,4.9
8/10/2022 14:45,763.417,758.342,5.075
8/10/2022 15:00,763.592,758.342,5.25
8/10/2022 15:15,763.417,758.342,5.075
8/10/2022 15:30,763.592,758.225,5.367
8/10/2022 15:45,762.95,758.05,4.9
8/10/2022 16:00,762.775,757.758,5.017
8/10/2022 16:15,762.6,757.583,5.017
8/10/2022 16:30,762.6,757.583,5.017
8/10/2022 16:45,762.775,757.875,4.9
8/10/2022 17:00,762.95,757.758,5.192
8/10/2022 17:15,762.775,757.875,4.9
8/10/2022 17:30,762.775,758.05,4.725
8/10/2022 17:45,762.95,757.875,5.075
8/10/2022 18:00,762.95,757.875,5.075
8/10/2022 18:15,763.125,757.758,5.367
8/10/2022 18:30,762.775,757.758,5.017
8/10/2022 18:45,762.775,757.583,5.192
8/10/2022 19:00,762.6,757.408,5.192
8/10/2022 19:15,762.6,757.583,5.017
8/10/2022 19:30,763.125,757.875,5.25
8/10/2022 19:45,763.242,758.167,5.075
8/10/2022 20:00,763.767,758.342,5.425
8/10/2022 20:15,763.767,758.342,5.425
8/10/2022 20:30,763.592,758.342,5.25
8/10/2022 20:45,764.058,758.633,5.425
8/10/2022 21:00,763.883,758.633,5.25
8/10/2022 21:15,764.233,758.983,5.25
8/10/2022 21:30,764.408,759.1,5.308
8/10/2022 21:45,764.525,759.1,5.425
8/10/2022 22:00,764.408,759.1,5.308
8/10/2022 22:15,764.408,759.275,5.133
8/10/2022 22:30,764.875,759.45,5.425
8/10/2022 22:45,764.7,759.45,5.25
8/10/2022 23:00,764.875,759.45,5.425
8/10/2022 23:15,765.05,759.45,5.6
8/10/2022 23:30,765.05,759.45,5.6
8/10/2022 23:45,764.875,759.45,5.425
8/11/2022 0:00,764.7,759.275,5.425
8/11/2022 0:15,764.7,759.275,5.425
8/11/2022 0:30,764.7,759.275,5.425
8/11/2022 0:45,764.525,759.1,5.425
8/11/2022 1:00,764.525,759.1,5.425
8/11/2022 1:15,764.408,758.983,5.425
8/11/2022 1:30,764.233,758.808,5.425
8/11/2022 1:45,764.35,758.633,5.717
8/11/2022 2:00,764.233,758.633,5.6
8/11/2022 2:15,764.233,758.633,5.6
8/11/2022 2:30,764.35,758.633,5.717
8/11/2022 2:45,764.233,758.808,5.425
8/11/2022 3:00,764.233,758.633,5.6
8/11/2022 3:15,764.233,758.633,5.6
8/11/2022 3:30,764.058,758.517,5.541
8/11/2022 3:45,763.883,758.517,5.366
8/11/2022 4:00,763.883,758.342,5.541
8/11/2022 4:15,763.767,758.342,5.425
8/11/2022 4:30,763.767,758.342,5.425
8/11/2022 4:45,763.883,758.342,5.541
8/11/2022 5:00,763.767,758.167,5.6
8/11/2022 5:15,763.592,758.05,5.542
8/11/2022 5:30,763.242,757.875,5.367
8/11/2022 5:45,763.417,757.875,5.542
8/11/2022 6:00,763.592,758.05,5.542
8/11/2022 6:15,763.592,758.05,5.542
8/11/2022 6:30,763.767,758.167,5.6
8/11/2022 6:45,763.767,758.167,5.6
8/11/2022 7:00,763.708,758.167,5.541
8/11/2022 7:15,763.592,758.05,5.542
8/11/2022 7:30,763.592,758.05,5.542
8/11/2022 7:45,763.883,758.167,5.716
8/11/2022 8:00,763.883,758.167,5.716
8/11/2022 8:15,763.883,758.342,5.541
8/11/2022 8:30,763.883,758.342,5.541
8/11/2022 8:45,764.058,758.342,5.716
8/11/2022 9:00,764.058,758.517,5.541
8/11/2022 9:15,763.883,758.517,5.366
8/11/2022 9:30,764.058,758.517,5.541
8/11/2022 9:45,763.767,758.342,5.425
8/11/2022 10:00,763.883,758.342,5.541
8/11/2022 10:15,763.883,758.692,5.191
8/11/2022 10:30,764.233,758.517,5.716
8/11/2022 10:45,763.883,758.517,5.366
8/11/2022 11:00,763.883,758.517,5.366
8/11/2022 11:15,763.592,758.517,5.075
8/11/2022 11:30,763.592,758.517,5.075
8/11/2022 11:45,763.242,758.517,4.725
8/11/2022 12:00,763.417,758.225,5.192
8/11/2022 12:15,763.242,758.225,5.017
8/11/2022 12:30,763.242,758.05,5.192
8/11/2022 12:45,763.125,758.05,5.075
8/11/2022 13:00,762.775,757.758,5.017
8/11/2022 13:15,762.95,757.758,5.192
8/11/2022 13:30,762.95,757.933,5.017
8/11/2022 13:45,762.6,757.758,4.842
8/11/2022 14:00,762.483,757.583,4.9
8/11/2022 14:15,762.133,757.292,4.841
8/11/2022 14:30,762.308,757.292,5.016
8/11/2022 14:45,762.308,757.292,5.016
8/11/2022 15:00,762.133,756.825,5.308
8/11/2022 15:15,761.958,756.825,5.133
8/11/2022 15:30,761.667,756.825,4.842
8/11/2022 15:45,761.667,756.825,4.842
8/11/2022 16:00,762.017,756.65,5.367
8/11/2022 16:15,761.317,756.358,4.959
8/11/2022 16:30,761.492,756.475,5.017
8/11/2022 16:45,762.133,756.65,5.483
8/11/2022 17:00,762.133,756.3,5.833
8/11/2022 17:15,762.133,756.65,5.483
8/11/2022 17:30,762.308,756.65,5.658
8/11/2022 17:45,761.842,756.3,5.542
8/11/2022 18:00,761.958,756.65,5.308
8/11/2022 18:15,762.775,757.233,5.542
8/11/2022 18:30,762.308,756.767,5.541
8/11/2022 18:45,762.133,756.767,5.366
8/11/2022 19:00,762.308,756.65,5.658
8/11/2022 19:15,761.842,756.3,5.542
8/11/2022 19:30,761.667,756.008,5.659
8/11/2022 19:45,761.667,756.008,5.659
8/11/2022 20:00,761.958,756.3,5.658
8/11/2022 20:15,762.133,756.3,5.833
8/11/2022 20:30,761.842,756.3,5.542
8/11/2022 20:45,761.958,756.3,5.658
8/11/2022 21:00,762.133,756.475,5.658
8/11/2022 21:15,762.308,756.767,5.541
8/11/2022 21:30,762.6,756.942,5.658
8/11/2022 21:45,762.775,757.117,5.658
8/11/2022 22:00,763.125,757.408,5.717
8/11/2022 22:15,763.242,757.583,5.659
8/11/2022 22:30,763.417,757.583,5.834
8/11/2022 22:45,763.417,757.7,5.717
8/11/2022 23:00,763.417,757.583,5.834
8/11/2022 23:15,763.592,757.583,6.009
8/11/2022 23:30,763.417,757.7,5.717
8/11/2022 23:45,763.417,757.7,5.717
8/12/2022 0:00,763.417,757.875,5.542
8/12/2022 0:15,763.242,757.7,5.542
8/12/2022 0:30,763.417,757.7,5.717
8/12/2022 0:45,763.125,757.875,5.25
8/12/2022 1:00,763.125,757.7,5.425
8/12/2022 1:15,763.125,757.583,5.542
8/12/2022 1:30,762.95,757.233,5.717
8/12/2022 1:45,762.95,757.233,5.717
8/12/2022 2:00,762.775,757.117,5.658
8/12/2022 2:15,762.95,757.117,5.833
8/12/2022 2:30,762.775,757.117,5.658
8/12/2022 2:45,762.95,757.117,5.833
8/12/2022 3:00,762.775,756.942,5.833
8/12/2022 3:15,762.775,756.942,5.833
8/12/2022 3:30,762.6,756.942,5.658
8/12/2022 3:45,762.6,756.942,5.658
8/12/2022 4:00,762.6,756.767,5.833
8/12/2022 4:15,762.483,756.65,5.833
8/12/2022 4:30,762.425,756.942,5.483
8/12/2022 4:45,762.483,756.767,5.716
8/12/2022 5:00,762.6,756.767,5.833
8/12/2022 5:15,762.483,756.942,5.541
8/12/2022 5:30,762.6,756.942,5.658
8/12/2022 5:45,762.6,756.942,5.658
8/12/2022 6:00,762.95,756.942,6.008
8/12/2022 6:15,762.95,756.942,6.008
8/12/2022 6:30,763.067,757.233,5.834
8/12/2022 6:45,762.775,757.233,5.542
8/12/2022 7:00,762.775,757.233,5.542
8/12/2022 7:15,762.95,757.408,5.542
8/12/2022 7:30,763.067,757.233,5.834
8/12/2022 7:45,762.95,757.408,5.542
8/12/2022 8:00,763.125,757.408,5.717
8/12/2022 8:15,762.95,757.408,5.542
8/12/2022 8:30,763.242,757.583,5.659
8/12/2022 8:45,763.417,757.583,5.834
8/12/2022 9:00,763.242,757.7,5.542
8/12/2022 9:15,763.125,757.7,5.425
8/12/2022 9:30,763.125,757.583,5.542
8/12/2022 9:45,762.95,757.583,5.367
8/12/2022 10:00,763.125,757.583,5.542
8/12/2022 10:15,763.125,757.758,5.367
8/12/2022 10:30,763.125,757.583,5.542
8/12/2022 10:45,762.95,757.758,5.192
8/12/2022 11:00,762.775,757.583,5.192
8/12/2022 11:15,762.95,757.467,5.483
8/12/2022 11:30,762.6,757.467,5.133
8/12/2022 11:45,762.6,757.583,5.017
8/12/2022 12:00,762.483,757.292,5.191
8/12/2022 12:15,762.308,757.292,5.016
8/12/2022 12:30,762.483,757.117,5.366
8/12/2022 12:45,762.483,757.292,5.191
8/12/2022 13:00,762.308,757.292,5.016
8/12/2022 13:15,762.133,757,5.133
8/12/2022 13:30,762.308,757,5.308
8/12/2022 13:45,762.017,756.825,5.192
8/12/2022 14:00,761.667,756.825,4.842
8/12/2022 14:15,761.842,756.65,5.192
8/12/2022 14:30,761.667,756.358,5.309
8/12/2022 14:45,761.492,756.183,5.309
8/12/2022 15:00,761.317,756.183,5.134
8/12/2022 15:15,760.85,756.008,4.842
8/12/2022 15:30,761.2,755.892,5.308
8/12/2022 15:45,760.733,755.892,4.841
8/12/2022 16:00,760.558,755.717,4.841
8/12/2022 16:15,760.558,755.542,5.016
8/12/2022 16:30,760.558,755.542,5.016
8/12/2022 16:45,760.675,755.717,4.958
8/12/2022 17:00,760.383,755.542,4.841
8/12/2022 17:15,760.033,755.425,4.608
8/12/2022 17:30,760.208,755.25,4.958
8/12/2022 17:45,760.208,755.25,4.958
8/12/2022 18:00,760.208,755.075,5.133
8/12/2022 18:15,760.033,755.075,4.958
8/12/2022 18:30,760.208,755.25,4.958
8/12/2022 18:45,760.208,755.25,4.958
8/12/2022 19:00,760.208,755.425,4.783
8/12/2022 19:15,760.558,755.542,5.016
8/12/2022 19:30,760.558,755.717,4.841
8/12/2022 19:45,760.85,755.717,5.133
8/12/2022 20:00,760.85,755.892,4.958
8/12/2022 20:15,761.2,756.008,5.192
8/12/2022 20:30,761.317,756.183,5.134
8/12/2022 20:45,761.492,756.3,5.192
8/12/2022 21:00,761.842,756.475,5.367
8/12/2022 21:15,761.667,756.65,5.017
8/12/2022 21:30,761.842,756.825,5.017
8/12/2022 21:45,761.958,756.825,5.133
8/12/2022 22:00,762.133,756.942,5.191
8/12/2022 22:15,762.133,757.117,5.016
8/12/2022 22:30,762.133,757.117,5.016
8/12/2022 22:45,762.308,757.117,5.191
8/12/2022 23:00,762.308,757.117,5.191
8/12/2022 23:15,762.308,757.117,5.191
8/12/2022 23:30,762.133,757.117,5.016
8/12/2022 23:45,762.483,757.292,5.191
8/13/2022 0:00,762.308,757.117,5.191
8/13/2022 0:15,762.483,757.408,5.075
8/13/2022 0:30,762.483,757.233,5.25
8/13/2022 0:45,762.775,757.408,5.367
8/13/2022 1:00,762.6,757.292,5.308
8/13/2022 1:15,762.483,757.292,5.191
8/13/2022 1:30,762.425,757.117,5.308
8/13/2022 1:45,762.483,757.117,5.366
8/13/2022 2:00,762.133,757.117,5.016
8/13/2022 2:15,762.133,756.942,5.191
8/13/2022 2:30,762.308,756.942,5.366
8/13/2022 2:45,762.308,756.942,5.366
8/13/2022 3:00,762.308,757.117,5.191
8/13/2022 3:15,762.133,756.942,5.191
8/13/2022 3:30,761.958,756.767,5.191
8/13/2022 3:45,761.958,756.767,5.191
8/13/2022 4:00,762.133,756.65,5.483
8/13/2022 4:15,761.958,756.3,5.658
8/13/2022 4:30,761.842,756.3,5.542
8/13/2022 4:45,761.667,756.475,5.192
8/13/2022 5:00,761.667,756.475,5.192
8/13/2022 5:15,761.667,756.475,5.192
8/13/2022 5:30,761.842,756.3,5.542
8/13/2022 5:45,761.842,756.475,5.367
8/13/2022 6:00,761.842,756.475,5.367
8/13/2022 6:15,761.958,756.475,5.483
8/13/2022 6:30,762.133,756.767,5.366
