Date (MM/DD/YYYY),Time (HH:mm:ss),Cond uS/cm,Depth m,fDOM QSU,fDOM RFU,nLF Cond uS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond uS/cm,TDS mg/L,Turbidity FNU,TSS mg/L,Wiper Position volt,Temp C,Vertical Position m,Battery V,Cable Pwr V
9/16/2023,3:30:00,37.4,-1.062,16.1,5.45,58.4,74.7,96.7,9.14,-1.507,0.03,57.5,37,1.87,0,1.196,6.703,-1.049,5.28,0
9/16/2023,3:45:00,37.3,-1.062,16.05,5.44,58.4,74.7,96.7,9.15,-1.507,0.03,57.4,37,1.87,0,1.193,6.655,-1.049,5.27,0
9/16/2023,4:00:00,37.3,-1.063,16.01,5.42,58.4,74.7,96.7,9.16,-1.508,0.03,57.4,37,1.85,0,1.196,6.607,-1.05,5.28,0
9/16/2023,4:15:00,37.2,-1.063,15.97,5.41,58.3,74.7,96.7,9.17,-1.508,0.03,57.4,37,1.84,0,1.193,6.561,-1.05,5.27,0
9/16/2023,4:30:00,37.1,-1.062,15.93,5.39,58.3,74.8,96.8,9.18,-1.507,0.03,57.4,37,1.81,0,1.196,6.517,-1.049,5.27,0
9/16/2023,4:45:00,37,-1.062,15.91,5.39,58.3,74.7,96.7,9.19,-1.507,0.03,57.3,37,1.81,0,1.193,6.471,-1.049,5.26,0
9/16/2023,5:00:00,37,-1.062,15.84,5.36,58.2,74.8,96.8,9.21,-1.506,0.03,57.3,37,1.8,0,1.196,6.423,-1.049,5.27,0
9/16/2023,5:15:00,36.9,-1.061,15.79,5.35,58.2,74.8,96.8,9.22,-1.505,0.03,57.3,37,1.83,0,1.193,6.381,-1.048,5.26,0
9/16/2023,5:30:00,36.8,-1.06,15.74,5.33,58.2,74.8,96.8,9.23,-1.503,0.03,57.2,37,1.81,0,1.196,6.342,-1.046,5.26,0
9/16/2023,5:45:00,36.8,-1.06,15.69,5.31,58.1,74.8,96.8,9.24,-1.504,0.03,57.2,37,1.8,0,1.193,6.299,-1.047,5.25,0
9/16/2023,6:00:00,36.7,-1.059,15.66,5.3,58.1,74.9,96.9,9.26,-1.502,0.03,57.2,37,1.78,0,1.196,6.263,-1.046,5.25,0
9/16/2023,6:15:00,36.7,-1.058,15.61,5.29,58.1,74.9,96.9,9.26,-1.5,0.03,57.2,37,1.82,0,1.191,6.227,-1.044,5.25,0
9/16/2023,6:30:00,36.6,-1.056,15.58,5.27,58.1,74.9,96.9,9.27,-1.499,0.03,57.1,37,1.8,0,1.192,6.193,-1.043,5.25,0
9/16/2023,6:45:00,36.6,-1.056,15.53,5.26,58,74.9,96.9,9.28,-1.497,0.03,57.1,37,1.81,0,1.191,6.163,-1.042,5.24,0
9/16/2023,7:00:00,36.5,-1.055,15.5,5.25,58,74.9,97,9.29,-1.497,0.03,57.1,37,1.79,0,1.192,6.135,-1.042,5.25,0
9/16/2023,7:15:00,36.4,-1.055,15.47,5.24,57.9,75,97.1,9.31,-1.496,0.03,57,37,1.78,0,1.192,6.115,-1.041,5.24,0
9/16/2023,7:30:00,36.4,-1.053,15.46,5.24,57.8,75,97.1,9.31,-1.494,0.03,56.9,37,1.75,0,1.192,6.111,-1.04,5.24,0
9/16/2023,7:45:00,36.3,-1.053,15.44,5.23,57.7,75,97.2,9.31,-1.494,0.03,56.8,37,1.74,0,1.192,6.121,-1.04,5.23,0
9/16/2023,8:00:00,36.3,-1.052,15.43,5.22,57.6,75.2,97.3,9.32,-1.492,0.03,56.7,37,1.72,0,1.191,6.159,-1.039,5.24,0
9/16/2023,8:15:00,36.3,-1.051,15.4,5.22,57.5,75.1,97.3,9.3,-1.491,0.03,56.6,37,1.73,0,1.191,6.217,-1.038,5.23,0
9/16/2023,8:30:00,36.3,-1.05,15.37,5.2,57.3,75.2,97.4,9.29,-1.489,0.03,56.4,37,1.75,0,1.191,6.308,-1.036,5.23,0
9/16/2023,8:45:00,36.3,-1.049,15.31,5.18,57.3,75.3,97.4,9.27,-1.488,0.03,56.3,37,1.72,0,1.19,6.414,-1.035,5.23,0
9/16/2023,9:00:00,36.4,-1.048,15.28,5.17,57.2,75.3,97.5,9.25,-1.486,0.03,56.3,37,1.75,0,1.194,6.549,-1.034,5.24,0
9/16/2023,9:15:00,36.5,-1.047,15.18,5.14,57,75.3,97.5,9.2,-1.485,0.03,56.1,36,1.72,0,1.191,6.738,-1.033,5.24,0
9/16/2023,9:30:00,36.7,-1.046,15.07,5.1,56.9,75.4,97.6,9.14,-1.483,0.03,55.9,36,1.73,0,1.197,7.025,-1.032,5.25,0
9/16/2023,9:45:00,37,-1.044,14.95,5.06,56.8,75.4,97.5,9.07,-1.481,0.03,55.8,36,1.73,0,1.192,7.339,-1.031,5.25,0
9/16/2023,10:00:00,37.3,-1.044,14.83,5.02,56.7,75.4,97.6,9.01,-1.48,0.03,55.8,36,1.74,0,1.197,7.645,-1.03,5.25,0
9/16/2023,10:15:00,37.6,-1.043,14.69,4.97,56.5,75.6,97.8,8.94,-1.48,0.03,55.5,36,1.77,0,1.192,8.055,-1.03,5.27,0
9/16/2023,10:30:00,37.9,-1.043,14.52,4.92,56.3,75.7,98,8.84,-1.48,0.03,55.3,36,1.76,0,1.197,8.568,-1.03,5.27,0
9/16/2023,10:45:00,38.3,-1.043,14.37,4.87,56.1,75.7,98,8.74,-1.479,0.03,55.1,36,1.94,0,1.192,9.068,-1.03,5.29,0
9/16/2023,11:00:00,38.7,-1.043,14.29,4.84,56,75.7,98,8.65,-1.479,0.03,55,36,1.84,0,1.197,9.482,-1.03,5.3,0
9/16/2023,11:15:00,39,-1.044,14.21,4.81,55.8,75.7,98,8.57,-1.48,0.02,54.8,36,2.01,0,1.192,9.89,-1.03,5.31,0
9/16/2023,11:30:00,39.3,-1.044,14.14,4.79,55.7,75.7,97.9,8.49,-1.481,0.02,54.7,36,2.04,0,1.197,10.266,-1.031,5.32,0
9/16/2023,11:45:00,39.5,-1.044,14.2,4.81,55.7,75.4,97.6,8.43,-1.481,0.02,54.7,36,1.92,0,1.193,10.411,-1.031,5.33,0
9/16/2023,12:00:00,39.6,-1.045,14.19,4.81,55.6,75.5,97.7,8.41,-1.482,0.02,54.7,36,1.91,0,1.197,10.546,-1.032,5.33,0
9/16/2023,12:15:00,39.9,-1.045,14.16,4.79,55.6,75.3,97.5,8.32,-1.482,0.02,54.6,36,1.93,0,1.192,10.891,-1.032,5.34,0
9/16/2023,12:30:00,40.2,-1.046,14.16,4.79,55.7,75.4,97.6,8.3,-1.484,0.02,54.7,36,1.95,0,1.197,11.068,-1.033,5.34,0
9/16/2023,12:45:00,40.3,-1.047,14.21,4.81,55.7,75.2,97.3,8.27,-1.485,0.02,54.8,36,2,0,1.193,11.111,-1.034,5.35,0
9/16/2023,13:00:00,40.4,-1.048,14.22,4.81,55.9,75.3,97.4,8.27,-1.486,0.02,54.9,36,2.01,0,1.197,11.146,-1.035,5.35,0
9/16/2023,13:15:00,40.4,-1.048,14.24,4.82,56,75.1,97.2,8.26,-1.486,0.03,55,36,2.02,0,1.192,11.11,-1.034,5.35,0
9/16/2023,13:30:00,40.4,-1.048,14.28,4.83,56.1,75.1,97.2,8.27,-1.486,0.03,55.1,36,2.04,0,1.198,11.048,-1.034,5.36,0
9/16/2023,13:45:00,40.4,-1.048,14.33,4.85,56.1,75,97.1,8.27,-1.486,0.03,55.2,36,1.97,0,1.193,11.004,-1.034,5.36,0
9/16/2023,14:00:00,40.4,-1.048,14.32,4.85,56.2,75,97,8.27,-1.487,0.03,55.2,36,1.95,0,1.197,10.96,-1.035,5.35,0
9/16/2023,14:15:00,40.6,-1.049,14.25,4.82,56.2,75.2,97.3,8.27,-1.488,0.03,55.2,36,1.97,0,1.193,11.104,-1.036,5.35,0
9/16/2023,14:30:00,40.7,-1.051,14.23,4.82,56.2,75.1,97.3,8.24,-1.49,0.03,55.2,36,2.01,0,1.197,11.208,-1.037,5.35,0
9/16/2023,14:45:00,40.6,-1.051,14.27,4.83,56.3,75,97.2,8.26,-1.491,0.03,55.3,36,2,0,1.191,11.102,-1.038,5.36,0
9/16/2023,15:00:00,40.5,-1.052,14.28,4.84,56.3,75,97.1,8.27,-1.491,0.03,55.3,36,2.03,0,1.194,11.002,-1.038,5.35,0
9/16/2023,15:15:00,40.5,-1.053,14.3,4.84,56.4,75.1,97.2,8.3,-1.493,0.03,55.4,36,2.07,0,1.191,10.914,-1.039,5.36,0
9/16/2023,15:30:00,40.5,-1.053,14.35,4.86,56.5,74.8,96.9,8.29,-1.494,0.03,55.5,36,2.03,0,1.197,10.786,-1.04,5.35,0
9/16/2023,15:45:00,40.4,-1.053,14.37,4.87,56.6,74.9,97,8.33,-1.493,0.03,55.6,36,2.01,0,1.193,10.667,-1.04,5.35,0
9/16/2023,16:00:00,40.3,-1.053,14.39,4.87,56.6,75,97.1,8.35,-1.493,0.03,55.7,36,1.98,0,1.197,10.574,-1.039,5.35,0
9/16/2023,16:15:00,40.3,-1.053,14.4,4.88,56.7,75,97.1,8.37,-1.493,0.03,55.7,36,2.09,0,1.191,10.49,-1.04,5.35,0
9/16/2023,16:30:00,40.2,-1.053,14.42,4.88,56.8,75.1,97.2,8.39,-1.494,0.03,55.8,36,2.01,0,1.197,10.405,-1.04,5.34,0
9/16/2023,16:45:00,40.2,-1.052,14.44,4.89,56.8,75.1,97.2,8.4,-1.492,0.03,55.9,36,2.04,0,1.193,10.336,-1.039,5.34,0
9/16/2023,17:00:00,40.2,-1.052,14.44,4.89,56.9,75,97.1,8.41,-1.492,0.03,55.9,36,2.03,0,1.197,10.258,-1.039,5.34,0
9/16/2023,17:15:00,40.2,-1.052,14.48,4.9,57,74.9,97,8.42,-1.492,0.03,56,36,2,0,1.193,10.154,-1.039,5.34,0
9/16/2023,17:30:00,40.1,-1.052,14.49,4.91,57.2,74.7,96.7,8.43,-1.492,0.03,56.2,37,2.01,0,1.193,10.012,-1.039,5.33,0
9/16/2023,17:45:00,40.1,-1.051,14.52,4.92,57.3,74.9,97,8.48,-1.491,0.03,56.3,37,2.07,0,1.19,9.909,-1.038,5.33,0
9/16/2023,18:00:00,40.1,-1.051,14.55,4.93,57.5,74.8,96.9,8.49,-1.49,0.03,56.5,37,2.02,0,1.193,9.791,-1.038,5.33,0
9/16/2023,18:15:00,40.1,-1.051,14.55,4.93,57.7,74.7,96.8,8.51,-1.49,0.03,56.7,37,1.99,0,1.192,9.643,-1.037,5.33,0
9/16/2023,18:30:00,40,-1.051,14.56,4.93,57.9,74.7,96.7,8.53,-1.49,0.03,56.9,37,1.95,0,1.197,9.495,-1.037,5.32,0
9/16/2023,18:45:00,40,-1.05,14.58,4.94,58.1,74.7,96.7,8.56,-1.489,0.03,57.1,37,1.97,0,1.191,9.355,-1.036,5.32,0
9/16/2023,19:00:00,40,-1.049,14.58,4.94,58.2,74.7,96.7,8.59,-1.488,0.03,57.2,37,1.93,0,1.195,9.222,-1.036,5.31,0
9/16/2023,19:15:00,39.9,-1.049,14.58,4.94,58.4,74.6,96.6,8.6,-1.488,0.03,57.3,37,1.96,0,1.193,9.105,-1.036,5.3,0
9/16/2023,19:30:00,39.9,-1.049,14.58,4.94,58.5,74.6,96.6,8.62,-1.488,0.03,57.5,37,2.07,0,1.193,9.005,-1.036,5.31,0
9/16/2023,19:45:00,39.8,-1.048,14.59,4.94,58.5,74.6,96.6,8.64,-1.487,0.03,57.5,37,2.12,0,1.192,8.913,-1.035,5.3,0
9/16/2023,20:00:00,39.8,-1.047,14.57,4.93,58.6,74.6,96.6,8.67,-1.486,0.03,57.5,37,2.17,0,1.197,8.812,-1.034,5.3,0
9/16/2023,20:15:00,39.7,-1.046,14.58,4.94,58.6,74.6,96.6,8.69,-1.484,0.03,57.6,37,2.32,0,1.193,8.705,-1.033,5.29,0
9/16/2023,20:30:00,39.5,-1.045,14.58,4.94,58.6,74.7,96.7,8.72,-1.482,0.03,57.6,37,2.21,0,1.197,8.601,-1.032,5.29,0
9/16/2023,20:45:00,39.4,-1.044,14.58,4.94,58.5,74.7,96.8,8.74,-1.481,0.03,57.5,37,2.14,0,1.192,8.498,-1.031,5.28,0
9/16/2023,21:00:00,39.3,-1.044,14.58,4.94,58.5,74.7,96.8,8.77,-1.48,0.03,57.5,37,2.13,0,1.194,8.399,-1.03,5.28,0
9/16/2023,21:15:00,39.2,-1.043,14.59,4.94,58.5,74.8,96.8,8.79,-1.48,0.03,57.5,37,2.2,0,1.192,8.303,-1.03,5.27,0
9/16/2023,21:30:00,39.1,-1.042,14.58,4.94,58.5,74.8,96.8,8.81,-1.478,0.03,57.5,37,2.13,0,1.194,8.215,-1.029,5.27,0
9/16/2023,21:45:00,39,-1.042,14.58,4.94,58.5,74.8,96.9,8.83,-1.477,0.03,57.5,37,2.1,0,1.192,8.129,-1.028,5.26,0
9/16/2023,22:00:00,38.9,-1.041,14.57,4.93,58.5,74.8,96.9,8.85,-1.477,0.03,57.5,37,2.09,0,1.197,8.048,-1.028,5.26,0
9/16/2023,22:15:00,38.8,-1.041,14.55,4.93,58.4,74.9,96.9,8.87,-1.477,0.03,57.4,37,2.18,0,1.193,7.969,-1.028,5.25,0
9/16/2023,22:30:00,38.7,-1.042,14.55,4.93,58.4,74.8,96.9,8.89,-1.478,0.03,57.4,37,2.09,0,1.197,7.892,-1.028,5.25,0
9/16/2023,22:45:00,38.6,-1.041,14.53,4.92,58.4,74.8,96.9,8.9,-1.477,0.03,57.4,37,2.09,0,1.192,7.821,-1.028,5.25,0
9/16/2023,23:00:00,38.5,-1.04,14.5,4.91,58.4,74.9,97,8.93,-1.475,0.03,57.4,37,2.07,0,1.197,7.752,-1.027,5.24,0
9/16/2023,23:15:00,38.4,-1.039,14.47,4.9,58.4,74.9,97,8.94,-1.473,0.03,57.4,37,2.07,0,1.192,7.681,-1.025,5.24,0
9/16/2023,23:30:00,38.3,-1.038,14.45,4.89,58.4,74.9,97,8.95,-1.473,0.03,57.4,37,2.04,0,1.198,7.618,-1.025,5.24,0
9/16/2023,23:45:00,38.3,-1.038,14.45,4.89,58.4,74.9,97,8.96,-1.473,0.03,57.4,37,1.99,0,1.193,7.596,-1.025,5.23,0
9/17/2023,0:00:00,38.3,-1.038,14.39,4.87,58.3,74.9,97,8.95,-1.472,0.03,57.4,37,2,0,1.197,7.626,-1.025,5.23,0
9/17/2023,0:15:00,38.4,-1.038,14.36,4.86,58.4,74.9,97,8.94,-1.472,0.03,57.4,37,2,0,1.192,7.678,-1.025,5.22,0
9/17/2023,0:30:00,38.4,-1.038,14.34,4.85,58.3,75,97.1,8.94,-1.472,0.03,57.4,37,2.02,0,1.198,7.716,-1.025,5.22,0
9/17/2023,0:45:00,38.5,-1.038,14.31,4.85,58.4,74.9,97,8.92,-1.472,0.03,57.4,37,2.03,0,1.193,7.762,-1.025,5.22,0
9/17/2023,1:00:00,38.5,-1.039,14.28,4.83,58.4,75,97,8.92,-1.473,0.03,57.4,37,2.07,0,1.197,7.808,-1.025,5.22,0
9/17/2023,1:15:00,38.6,-1.04,14.24,4.82,58.4,74.9,96.9,8.9,-1.475,0.03,57.4,37,2.05,0,1.192,7.843,-1.026,5.22,0
9/17/2023,1:30:00,38.7,-1.04,14.22,4.81,58.4,74.9,96.9,8.89,-1.476,0.03,57.5,37,2.02,0,1.197,7.874,-1.027,5.22,0
9/17/2023,1:45:00,38.7,-1.04,14.21,4.81,58.4,74.9,96.9,8.89,-1.476,0.03,57.4,37,2.02,0,1.191,7.904,-1.027,5.22,0
9/17/2023,2:00:00,38.7,-1.04,14.19,4.8,58.4,74.9,97,8.89,-1.475,0.03,57.4,37,2.04,0,1.197,7.922,-1.026,5.22,0
9/17/2023,2:15:00,38.6,-1.04,14.17,4.8,58.3,74.9,97,8.89,-1.475,0.03,57.3,37,2.01,0,1.194,7.927,-1.027,5.21,0
9/17/2023,2:30:00,38.6,-1.04,14.17,4.8,58.3,74.9,97,8.89,-1.475,0.03,57.3,37,2.03,0,1.197,7.927,-1.026,5.22,0
9/17/2023,2:45:00,38.5,-1.039,14.16,4.8,58.2,74.9,97,8.89,-1.474,0.03,57.3,37,1.98,0,1.192,7.891,-1.026,5.21,0
9/17/2023,3:00:00,38.4,-1.04,14.16,4.79,58.2,74.9,97,8.92,-1.475,0.03,57.2,37,1.97,0,1.197,7.802,-1.026,5.21,0
9/17/2023,3:15:00,38.3,-1.04,14.13,4.79,58.1,74.9,96.9,8.93,-1.475,0.03,57.1,37,1.96,0,1.194,7.709,-1.027,5.2,0
9/17/2023,3:30:00,38.1,-1.04,14.12,4.78,58,75,97,8.96,-1.475,0.03,57.1,37,1.95,0,1.196,7.623,-1.027,5.21,0
9/17/2023,3:45:00,38,-1.04,14.11,4.78,58,74.9,97,8.97,-1.475,0.03,57,37,1.91,0,1.192,7.538,-1.027,5.2,0
9/17/2023,4:00:00,37.9,-1.04,14.1,4.77,58,75,97.1,9,-1.475,0.03,57,37,1.94,0,1.197,7.456,-1.027,5.19,0
9/17/2023,4:15:00,37.8,-1.04,14.06,4.76,58,75,97.1,9.02,-1.476,0.03,57,37,1.94,0,1.192,7.377,-1.027,5.19,0
9/17/2023,4:30:00,37.7,-1.04,14.04,4.75,57.9,75,97,9.03,-1.475,0.03,57,37,1.92,0,1.197,7.299,-1.026,5.19,0
9/17/2023,4:45:00,37.6,-1.04,14.02,4.75,57.9,75,97.1,9.05,-1.475,0.03,56.9,37,1.91,0,1.194,7.224,-1.027,5.18,0
9/17/2023,5:00:00,37.5,-1.041,14.01,4.74,57.9,75,97.1,9.07,-1.477,0.03,56.9,37,1.87,0,1.197,7.158,-1.028,5.19,0
9/17/2023,5:15:00,37.4,-1.041,13.99,4.74,57.8,75,97.1,9.08,-1.477,0.03,56.9,37,1.87,0,1.193,7.095,-1.028,5.17,0
9/17/2023,5:30:00,37.3,-1.041,13.96,4.73,57.8,75,97.1,9.1,-1.477,0.03,56.9,37,1.87,0,1.197,7.036,-1.028,5.18,0
9/17/2023,5:45:00,37.3,-1.041,13.93,4.72,57.8,75.1,97.2,9.11,-1.477,0.03,56.8,37,1.93,0,1.192,6.99,-1.028,5.17,0
9/17/2023,6:00:00,37.2,-1.041,13.89,4.7,57.8,75.1,97.2,9.12,-1.477,0.03,56.8,37,1.97,0,1.197,6.948,-1.028,5.17,0
9/17/2023,6:15:00,37.2,-1.042,13.89,4.7,57.7,75,97.1,9.13,-1.478,0.03,56.8,37,1.89,0,1.193,6.905,-1.028,5.16,0
9/17/2023,6:30:00,37.1,-1.042,13.87,4.7,57.7,75.1,97.2,9.15,-1.478,0.03,56.8,37,1.84,0,1.197,6.866,-1.028,5.16,0
9/17/2023,6:45:00,37.1,-1.041,13.85,4.69,57.7,75.1,97.2,9.15,-1.477,0.03,56.8,37,1.84,0,1.192,6.823,-1.028,5.15,0
9/17/2023,7:00:00,37,-1.04,13.82,4.68,57.6,75.1,97.3,9.17,-1.476,0.03,56.7,37,1.83,0,1.197,6.783,-1.027,5.15,0
9/17/2023,7:15:00,36.9,-1.04,13.85,4.69,57.5,75.2,97.3,9.18,-1.475,0.03,56.6,37,1.87,0,1.192,6.757,-1.027,5.14,0
9/17/2023,7:30:00,36.8,-1.039,13.86,4.69,57.4,75.3,97.5,9.2,-1.474,0.03,56.5,37,1.82,0,1.197,6.747,-1.026,5.15,0
9/17/2023,7:45:00,36.7,-1.038,13.87,4.7,57.3,75.4,97.6,9.2,-1.472,0.03,56.3,37,1.84,0,1.193,6.759,-1.024,5.14,0
9/17/2023,8:00:00,36.7,-1.037,13.87,4.7,57.1,75.5,97.7,9.21,-1.471,0.03,56.2,37,1.81,0,1.196,6.814,-1.023,5.15,0
9/17/2023,8:15:00,36.6,-1.037,13.87,4.7,56.9,75.6,97.8,9.2,-1.47,0.03,56,36,1.78,0,1.192,6.896,-1.023,5.14,0
9/17/2023,8:30:00,36.6,-1.036,13.86,4.69,56.8,75.6,97.9,9.18,-1.47,0.03,55.9,36,1.76,0,1.197,6.986,-1.023,5.14,0
9/17/2023,8:45:00,36.7,-1.036,13.83,4.68,56.7,75.6,97.9,9.16,-1.47,0.03,55.8,36,1.82,0,1.192,7.088,-1.023,5.14,0
9/17/2023,9:00:00,36.8,-1.037,13.78,4.67,56.6,75.6,97.9,9.13,-1.471,0.03,55.7,36,1.87,0,1.197,7.209,-1.024,5.14,0
9/17/2023,9:15:00,36.9,-1.038,13.76,4.66,56.5,75.5,97.8,9.08,-1.472,0.03,55.6,36,1.99,0,1.192,7.385,-1.025,5.14,0
9/17/2023,9:30:00,37.1,-1.037,13.64,4.62,56.4,75.6,97.9,9.03,-1.471,0.03,55.4,36,1.86,0,1.197,7.676,-1.024,5.15,0
9/17/2023,9:45:00,37.4,-1.037,13.55,4.59,56.3,75.7,97.9,8.96,-1.471,0.03,55.3,36,1.86,0,1.192,7.992,-1.024,5.15,0
9/17/2023,10:00:00,37.6,-1.037,13.48,4.57,56.2,75.7,98,8.9,-1.471,0.03,55.2,36,1.85,0,1.197,8.289,-1.024,5.16,0
9/17/2023,10:15:00,37.9,-1.037,13.35,4.52,56,75.9,98.2,8.83,-1.471,0.03,55,36,1.84,0,1.192,8.728,-1.024,5.17,0
9/17/2023,10:30:00,38.3,-1.037,13.22,4.48,55.8,76,98.4,8.74,-1.47,0.02,54.8,36,1.86,0,1.197,9.261,-1.023,5.18,0
9/17/2023,10:45:00,38.8,-1.037,13.12,4.44,55.6,76.1,98.5,8.62,-1.47,0.02,54.6,36,1.88,0,1.191,9.802,-1.023,5.2,0
9/17/2023,11:00:00,39.2,-1.037,13.03,4.41,55.5,75.9,98.3,8.51,-1.471,0.02,54.5,35,1.89,0,1.197,10.293,-1.024,5.2,0
9/17/2023,11:15:00,39.6,-1.037,12.95,4.38,55.4,75.8,98.1,8.41,-1.471,0.02,54.4,35,1.93,0,1.193,10.733,-1.024,5.22,0
9/17/2023,11:30:00,40,-1.037,12.93,4.38,55.3,75.7,98,8.32,-1.471,0.02,54.4,35,1.95,0,1.197,11.129,-1.024,5.23,0
9/17/2023,11:45:00,40,-1.038,13,4.4,55.4,75.5,97.7,8.29,-1.472,0.02,54.4,35,2.02,0,1.191,11.175,-1.025,5.25,0
9/17/2023,12:00:00,40.2,-1.039,13.01,4.4,55.2,75.6,97.9,8.26,-1.473,0.02,54.3,35,1.98,0,1.198,11.403,-1.025,5.25,0
9/17/2023,12:15:00,40.5,-1.039,13.03,4.41,55.3,75.2,97.4,8.16,-1.474,0.02,54.3,35,2.03,0,1.195,11.685,-1.026,5.26,0
9/17/2023,12:30:00,40.7,-1.04,13.01,4.41,55.3,75.4,97.6,8.16,-1.475,0.02,54.4,35,2.07,0,1.197,11.811,-1.027,5.26,0
9/17/2023,12:45:00,41,-1.042,13,4.4,55.2,75.3,97.5,8.09,-1.477,0.02,54.3,35,2.11,0,1.194,12.136,-1.029,5.27,0
9/17/2023,13:00:00,41.2,-1.043,13,4.4,55.3,75.5,97.7,8.08,-1.479,0.02,54.4,35,2.13,0,1.198,12.29,-1.03,5.27,0
9/17/2023,13:15:00,41.5,-1.044,12.97,4.39,55.3,75.4,97.7,8.01,-1.48,0.02,54.3,35,2.14,0,1.194,12.636,-1.031,5.28,0
9/17/2023,13:30:00,41.7,-1.046,12.98,4.4,55.3,75.3,97.5,7.97,-1.482,0.02,54.4,35,2.15,0,1.197,12.805,-1.032,5.27,0
9/17/2023,13:45:00,42,-1.047,12.97,4.39,55.4,75.2,97.4,7.93,-1.484,0.02,54.5,35,2.28,0,1.192,13.001,-1.034,5.28,0
9/17/2023,14:00:00,42.4,-1.049,12.94,4.38,55.6,75.1,97.2,7.88,-1.487,0.02,54.7,36,2.15,0,1.198,13.214,-1.036,5.28,0
9/17/2023,14:15:00,42.7,-1.051,12.96,4.39,55.8,75.1,97.2,7.86,-1.49,0.02,54.9,36,2.2,0,1.195,13.326,-1.038,5.28,0
9/17/2023,14:30:00,42.8,-1.053,13,4.4,55.9,75.2,97.4,7.86,-1.492,0.02,55,36,2.19,0,1.197,13.337,-1.039,5.28,0
9/17/2023,14:45:00,42.7,-1.054,13.07,4.42,56,75.7,98,7.94,-1.494,0.02,55.1,36,2.27,0,1.193,13.192,-1.041,5.28,0
9/17/2023,15:00:00,42.6,-1.055,13.08,4.43,56,75.7,98,7.95,-1.495,0.02,55.1,36,2.18,0,1.198,13.147,-1.041,5.28,0
9/17/2023,15:15:00,42.6,-1.056,13.11,4.44,56,75.7,98,7.96,-1.497,0.03,55.1,36,2.38,0,1.194,13.104,-1.042,5.28,0
9/17/2023,15:30:00,42.5,-1.056,13.13,4.45,56.1,75.9,98.2,8,-1.497,0.03,55.2,36,2.32,0,1.197,12.969,-1.043,5.28,0
9/17/2023,15:45:00,42.3,-1.057,13.2,4.47,56.2,75.9,98.2,8.04,-1.498,0.03,55.2,36,2.4,0,1.192,12.751,-1.043,5.29,0
9/17/2023,16:00:00,42.2,-1.057,13.28,4.5,56.3,75.8,98.1,8.07,-1.499,0.03,55.3,36,2.29,0,1.198,12.553,-1.044,5.28,0
9/17/2023,16:15:00,42.1,-1.058,13.33,4.51,56.5,75.7,97.9,8.09,-1.5,0.03,55.5,36,2.22,0,1.194,12.32,-1.044,5.28,0
9/17/2023,16:30:00,42,-1.057,13.34,4.52,56.7,75.5,97.8,8.12,-1.499,0.03,55.8,36,2.25,0,1.198,12.08,-1.044,5.28,0
9/17/2023,16:45:00,41.9,-1.058,13.4,4.54,56.8,75.8,98.1,8.19,-1.5,0.03,55.9,36,2.24,0,1.196,11.872,-1.045,5.28,0
9/17/2023,17:00:00,41.7,-1.058,13.41,4.54,56.8,75.8,98.1,8.22,-1.5,0.03,55.8,36,2.3,0,1.197,11.704,-1.045,5.27,0
9/17/2023,17:15:00,41.6,-1.059,13.47,4.56,56.9,75.7,98,8.25,-1.501,0.03,56,36,2.15,0,1.192,11.533,-1.045,5.27,0
9/17/2023,17:30:00,41.5,-1.058,13.51,4.57,57.1,75.8,98.1,8.28,-1.501,0.03,56.1,36,2.11,0,1.197,11.358,-1.045,5.27,0
9/17/2023,17:45:00,41.4,-1.059,13.51,4.57,57.3,75.6,97.8,8.3,-1.501,0.03,56.3,37,2.3,0,1.193,11.181,-1.045,5.27,0
9/17/2023,18:00:00,41.3,-1.059,13.54,4.58,57.4,75.7,98,8.34,-1.502,0.03,56.4,37,2.12,0,1.198,11.015,-1.046,5.26,0
9/17/2023,18:15:00,41.2,-1.059,13.57,4.59,57.4,75.7,98,8.37,-1.501,0.03,56.4,37,2.18,0,1.194,10.859,-1.045,5.26,0
9/17/2023,18:30:00,41.1,-1.057,13.58,4.6,57.5,75.6,97.9,8.4,-1.498,0.03,56.5,37,2.12,0,1.198,10.702,-1.043,5.25,0
9/17/2023,18:45:00,41,-1.056,13.61,4.61,57.6,75.5,97.8,8.42,-1.497,0.03,56.6,37,2.07,0,1.193,10.548,-1.042,5.25,0
9/17/2023,19:00:00,41,-1.055,13.63,4.62,57.9,75.5,97.7,8.44,-1.496,0.03,56.9,37,2.11,0,1.197,10.406,-1.041,5.25,0
9/17/2023,19:15:00,41,-1.055,13.63,4.62,58.1,75.4,97.6,8.45,-1.496,0.03,57.1,37,2.22,0,1.193,10.28,-1.042,5.25,0
9/17/2023,19:30:00,41.1,-1.055,13.57,4.59,58.4,75.4,97.6,8.48,-1.496,0.03,57.4,37,3.18,0,1.197,10.14,-1.042,5.24,0
9/17/2023,19:45:00,41.3,-1.056,13.84,4.69,58.9,75.3,97.4,8.49,-1.497,0.03,57.9,38,5.39,0,1.191,10.011,-1.042,5.24,0
9/17/2023,20:00:00,40.9,-1.055,13.64,4.62,58.6,75.3,97.5,8.52,-1.496,0.03,57.5,37,3.51,0,1.196,9.869,-1.042,5.23,0
