Date/time,Pressure[cmH2O],Barometric[cmH2O],CompPressure[cmH2O],
4/22/2022 2:00,775.025,747.317,27.708,
4/22/2022 2:15,775.025,747.025,28,
4/22/2022 2:30,774.967,747.025,27.942,
4/22/2022 2:45,774.85,746.85,28,
4/22/2022 3:00,774.733,746.733,28,
4/22/2022 3:15,774.85,746.733,28.117,
4/22/2022 3:30,774.85,746.558,28.292,
4/22/2022 3:45,774.675,746.558,28.117,
4/22/2022 4:00,774.675,746.383,28.292,
4/22/2022 4:15,774.733,746.383,28.35,
4/22/2022 4:30,774.558,746.383,28.175,
4/22/2022 4:45,774.675,746.267,28.408,
4/22/2022 5:00,774.383,746.092,28.291,
4/22/2022 5:15,774.558,746.092,28.466,
4/22/2022 5:30,774.208,746.092,28.116,
4/22/2022 5:45,774.092,745.917,28.175,
4/22/2022 6:00,774.033,745.917,28.116,
4/22/2022 6:15,773.742,745.45,28.292,
4/22/2022 6:30,773.742,745.45,28.292,
4/22/2022 6:45,773.742,745.45,28.292,
4/22/2022 7:00,773.45,745.333,28.117,
4/22/2022 7:15,773.45,745.45,28,
4/22/2022 7:30,773.275,745.333,27.942,
4/22/2022 7:45,773.158,744.983,28.175,
4/22/2022 8:00,772.983,745.158,27.825,
4/22/2022 8:15,772.633,744.983,27.65,
4/22/2022 8:30,772.167,744.808,27.359,
4/22/2022 8:45,772.225,744.692,27.533,
4/22/2022 9:00,772.167,744.517,27.65,
4/22/2022 9:15,772.167,744.517,27.65,
4/22/2022 9:30,771.758,744.225,27.533,
4/22/2022 9:45,771.408,743.875,27.533,
4/22/2022 10:00,771.408,744.05,27.358,
4/22/2022 10:15,771.292,744.05,27.242,
4/22/2022 10:30,770.942,744.05,26.892,
4/22/2022 10:45,770.008,743.7,26.308,
4/22/2022 11:00,769.542,743.583,25.959,
4/22/2022 11:15,769.075,743.117,25.958,
4/22/2022 11:30,768.608,742.942,25.666,
4/22/2022 11:45,768.317,742.767,25.55,
4/22/2022 12:00,768.608,742.767,25.841,
4/22/2022 12:15,768.142,742.475,25.667,
4/22/2022 12:30,768.025,742.183,25.842,
4/22/2022 12:45,767.85,742.008,25.842,
4/22/2022 13:00,767.383,741.658,25.725,
4/22/2022 13:15,766.742,741.075,25.667,
4/22/2022 13:30,766.275,740.725,25.55,
4/22/2022 13:45,765.808,740.258,25.55,
4/22/2022 14:00,765.05,739.967,25.083,
4/22/2022 14:15,764.583,739.675,24.908,
4/22/2022 14:30,764.583,739.208,25.375,
4/22/2022 14:45,763.825,738.567,25.258,
4/22/2022 15:00,763.65,738.275,25.375,
4/22/2022 15:15,762.425,737.983,24.442,
4/22/2022 15:30,762.6,737.808,24.792,
4/22/2022 15:45,761.958,737.342,24.616,
4/22/2022 16:00,761.958,737.458,24.5,
4/22/2022 16:15,761.783,736.7,25.083,
4/22/2022 16:30,761.783,736.7,25.083,
4/22/2022 16:45,761.2,736.525,24.675,
4/22/2022 17:00,761.783,736.525,25.258,
4/22/2022 17:15,761.783,736.525,25.258,
4/22/2022 17:30,762.25,736.7,25.55,
4/22/2022 17:45,761.958,736.875,25.083,
4/22/2022 18:00,762.25,737.167,25.083,
4/22/2022 18:15,762.6,737.167,25.433,
4/22/2022 18:30,763.067,737.808,25.259,
4/22/2022 18:45,763.358,738.158,25.2,
4/22/2022 19:00,763.475,738.158,25.317,
4/22/2022 19:15,763.65,737.983,25.667,
4/22/2022 19:30,763.533,738.158,25.375,
4/22/2022 19:45,763.533,738.333,25.2,
4/22/2022 20:00,763.825,738.333,25.492,
4/22/2022 20:15,763.65,738.45,25.2,
4/22/2022 20:30,764,738.8,25.2,
4/22/2022 20:45,764.758,739.383,25.375,
4/22/2022 21:00,764.933,739.558,25.375,
4/22/2022 21:15,765.225,739.733,25.492,
4/22/2022 21:30,765.517,740.025,25.492,
4/22/2022 21:45,765.342,739.85,25.492,
4/22/2022 22:00,765.692,739.85,25.842,
4/22/2022 22:15,765.692,740.2,25.492,
4/22/2022 22:30,765.983,740.492,25.491,
4/22/2022 22:45,766.158,740.2,25.958,
4/22/2022 23:00,765.983,740.2,25.783,
4/22/2022 23:15,765.517,740.025,25.492,
4/22/2022 23:30,765.692,740.025,25.667,
4/22/2022 23:45,765.517,740.2,25.317,
4/23/2022 0:00,765.517,740.025,25.492,
4/23/2022 0:15,765.517,740.025,25.492,
4/23/2022 0:30,765.692,740.025,25.667,
4/23/2022 0:45,765.517,740.025,25.492,
4/23/2022 1:00,765.4,740.025,25.375,
4/23/2022 1:15,765.4,739.733,25.667,
4/23/2022 1:30,765.4,739.85,25.55,
4/23/2022 1:45,765.225,739.85,25.375,
4/23/2022 2:00,765.05,739.558,25.492,
4/23/2022 2:15,765.4,739.383,26.017,
4/23/2022 2:30,765.4,739.383,26.017,
4/23/2022 2:45,765.342,739.383,25.959,
4/23/2022 3:00,765.342,739.558,25.784,
4/23/2022 3:15,765.05,739.733,25.317,
4/23/2022 3:30,765.225,739.733,25.492,
4/23/2022 3:45,765.225,739.558,25.667,
4/23/2022 4:00,765.517,739.733,25.784,
4/23/2022 4:15,765.517,739.733,25.784,
4/23/2022 4:30,765.517,739.85,25.667,
4/23/2022 4:45,765.517,739.85,25.667,
4/23/2022 5:00,765.342,739.383,25.959,
4/23/2022 5:15,765.517,739.85,25.667,
4/23/2022 5:30,765.692,739.733,25.959,
4/23/2022 5:45,765.808,739.908,25.9,
4/23/2022 6:00,765.983,739.85,26.133,
4/23/2022 6:15,765.983,740.2,25.783,
4/23/2022 6:30,765.983,740.2,25.783,
4/23/2022 6:45,765.983,740.2,25.783,
4/23/2022 7:00,766.158,740.492,25.666,
4/23/2022 7:15,766.625,740.667,25.958,
4/23/2022 7:30,766.45,740.783,25.667,
4/23/2022 7:45,766.45,740.958,25.492,
4/23/2022 8:00,766.275,740.783,25.492,
4/23/2022 8:15,766.45,740.958,25.492,
4/23/2022 8:30,766.45,741.25,25.2,
4/23/2022 8:45,766.625,741.425,25.2,
4/23/2022 9:00,766.625,741.25,25.375,
4/23/2022 9:15,766.917,741.25,25.667,
4/23/2022 9:30,766.742,741.133,25.609,
4/23/2022 9:45,766.917,741.25,25.667,
4/23/2022 10:00,766.625,741.25,25.375,
4/23/2022 10:15,766.917,741.425,25.492,
4/23/2022 10:30,766.917,741.542,25.375,
4/23/2022 10:45,767.208,741.425,25.783,
4/23/2022 11:00,767.208,741.542,25.666,
4/23/2022 11:15,767.558,741.717,25.841,
4/23/2022 11:30,767.208,741.833,25.375,
4/23/2022 11:45,767.383,741.717,25.666,
4/23/2022 12:00,767.558,741.833,25.725,
4/23/2022 12:15,767.558,742.008,25.55,
4/23/2022 12:30,767.383,741.833,25.55,
4/23/2022 12:45,767.675,741.717,25.958,
4/23/2022 13:00,767.675,741.892,25.783,
4/23/2022 13:15,767.675,742.008,25.667,
4/23/2022 13:30,767.675,741.892,25.783,
4/23/2022 13:45,767.85,741.892,25.958,
4/23/2022 14:00,768.142,742.183,25.959,
4/23/2022 14:15,768.025,742.008,26.017,
4/23/2022 14:30,767.675,742.183,25.492,
4/23/2022 14:45,768.025,742.008,26.017,
4/23/2022 15:00,768.025,742.358,25.667,
4/23/2022 15:15,768.025,742.183,25.842,
4/23/2022 15:30,767.85,742.183,25.667,
4/23/2022 15:45,767.675,742.008,25.667,
4/23/2022 16:00,767.733,742.358,25.375,
4/23/2022 16:15,768.025,742.183,25.842,
4/23/2022 16:30,768.142,742.358,25.784,
4/23/2022 16:45,767.675,742.183,25.492,
4/23/2022 17:00,767.675,742.183,25.492,
4/23/2022 17:15,768.025,742.358,25.667,
4/23/2022 17:30,768.025,742.475,25.55,
4/23/2022 17:45,768.142,742.533,25.609,
4/23/2022 18:00,768.2,742.942,25.258,
4/23/2022 18:15,768.142,742.65,25.492,
4/23/2022 18:30,768.317,742.825,25.492,
4/23/2022 18:45,768.317,742.825,25.492,
4/23/2022 19:00,768.783,743.117,25.666,
4/23/2022 19:15,768.317,743.117,25.2,
4/23/2022 19:30,768.608,743,25.608,
4/23/2022 19:45,768.783,743,25.783,
4/23/2022 20:00,768.783,743.117,25.666,
4/23/2022 20:15,768.958,743.292,25.666,
4/23/2022 20:30,768.958,743.292,25.666,
4/23/2022 20:45,768.783,743,25.783,
4/23/2022 21:00,768.667,743.117,25.55,
4/23/2022 21:15,769.075,743.292,25.783,
4/23/2022 21:30,769.25,743.583,25.667,
4/23/2022 21:45,769.425,743.467,25.958,
4/23/2022 22:00,769.717,743.758,25.959,
4/23/2022 22:15,769.542,743.758,25.784,
4/23/2022 22:30,769.717,743.758,25.959,
4/23/2022 22:45,769.717,743.467,26.25,
4/23/2022 23:00,769.717,743.583,26.134,
4/23/2022 23:15,770.008,743.758,26.25,
4/23/2022 23:30,769.717,743.467,26.25,
4/23/2022 23:45,769.542,743.467,26.075,
4/24/2022 0:00,769.542,743.467,26.075,
4/24/2022 0:15,769.542,743.467,26.075,
4/24/2022 0:30,769.542,743.292,26.25,
4/24/2022 0:45,769.542,743.292,26.25,
4/24/2022 1:00,769.542,743.292,26.25,
4/24/2022 1:15,769.542,743.292,26.25,
4/24/2022 1:30,769.542,743.292,26.25,
4/24/2022 1:45,769.542,743.292,26.25,
4/24/2022 2:00,769.425,743.117,26.308,
4/24/2022 2:15,769.25,743.117,26.133,
4/24/2022 2:30,769.25,743,26.25,
4/24/2022 2:45,769.075,743,26.075,
4/24/2022 3:00,769.25,742.825,26.425,
4/24/2022 3:15,769.425,743,26.425,
4/24/2022 3:30,769.425,743,26.425,
4/24/2022 3:45,769.425,743.117,26.308,
4/24/2022 4:00,769.892,743.117,26.775,
4/24/2022 4:15,769.542,742.825,26.717,
4/24/2022 4:30,769.542,742.825,26.717,
4/24/2022 4:45,769.542,742.65,26.892,
4/24/2022 5:00,769.542,742.708,26.834,
4/24/2022 5:15,769.717,742.825,26.892,
4/24/2022 5:30,769.833,743,26.833,
4/24/2022 5:45,770.008,743,27.008,
4/24/2022 6:00,769.892,743.117,26.775,
4/24/2022 6:15,770.008,743.117,26.891,
4/24/2022 6:30,770.008,743.292,26.716,
4/24/2022 6:45,770.183,743.583,26.6,
4/24/2022 7:00,770.475,743.758,26.717,
4/24/2022 7:15,770.825,743.933,26.892,
4/24/2022 7:30,770.825,744.05,26.775,
4/24/2022 7:45,770.825,744.4,26.425,
4/24/2022 8:00,770.942,744.517,26.425,
4/24/2022 8:15,771.117,744.983,26.134,
4/24/2022 8:30,771.292,744.867,26.425,
4/24/2022 8:45,771.292,745.158,26.134,
4/24/2022 9:00,771.408,744.983,26.425,
4/24/2022 9:15,771.408,744.983,26.425,
4/24/2022 9:30,771.408,744.983,26.425,
4/24/2022 9:45,771.408,745.333,26.075,
4/24/2022 10:00,771.408,745.158,26.25,
4/24/2022 10:15,771.292,745.158,26.134,
4/24/2022 10:30,771.408,745.45,25.958,
4/24/2022 10:45,771.408,745.45,25.958,
4/24/2022 11:00,771.117,745.45,25.667,
4/24/2022 11:15,771.292,745.275,26.017,
4/24/2022 11:30,771.292,745.45,25.842,
4/24/2022 11:45,771.292,745.275,26.017,
4/24/2022 12:00,771.117,745.275,25.842,
4/24/2022 12:15,770.942,745.275,25.667,
4/24/2022 12:30,770.942,745.158,25.784,
4/24/2022 12:45,770.825,745.275,25.55,
4/24/2022 13:00,770.942,745.158,25.784,
4/24/2022 13:15,770.942,745.275,25.667,
4/24/2022 13:30,770.825,744.983,25.842,
4/24/2022 13:45,770.65,745.158,25.492,
4/24/2022 14:00,770.65,745.275,25.375,
4/24/2022 14:15,770.825,745.275,25.55,
4/24/2022 14:30,771.408,745.275,26.133,
4/24/2022 14:45,771.292,745.158,26.134,
4/24/2022 15:00,771.292,745.275,26.017,
4/24/2022 15:15,771.117,745.275,25.842,
4/24/2022 15:30,771.117,745.45,25.667,
4/24/2022 15:45,770.825,745.45,25.375,
4/24/2022 16:00,771.117,745.45,25.667,
4/24/2022 16:15,771.408,745.45,25.958,
4/24/2022 16:30,771.292,745.625,25.667,
4/24/2022 16:45,771.292,745.45,25.842,
4/24/2022 17:00,771.408,745.45,25.958,
4/24/2022 17:15,771.117,745.625,25.492,
4/24/2022 17:30,771.292,745.625,25.667,
4/24/2022 17:45,771.292,745.45,25.842,
4/24/2022 18:00,771.292,745.625,25.667,
4/24/2022 18:15,771.408,745.742,25.666,
4/24/2022 18:30,771.758,745.917,25.841,
4/24/2022 18:45,771.758,745.917,25.841,
4/24/2022 19:00,771.758,745.8,25.958,
4/24/2022 19:15,771.875,746.092,25.783,
4/24/2022 19:30,772.05,746.267,25.783,
4/24/2022 19:45,771.933,746.267,25.666,
4/24/2022 20:00,772.05,746.092,25.958,
4/24/2022 20:15,772.225,746.267,25.958,
4/24/2022 20:30,772.517,746.558,25.959,
4/24/2022 20:45,772.692,746.558,26.134,
4/24/2022 21:00,772.983,746.85,26.133,
4/24/2022 21:15,772.983,747.025,25.958,
4/24/2022 21:30,773.1,747.2,25.9,
4/24/2022 21:45,773.333,747.317,26.016,
4/24/2022 22:00,773.742,747.492,26.25,
4/24/2022 22:15,773.8,747.667,26.133,
4/24/2022 22:30,773.917,747.783,26.134,
4/24/2022 22:45,774.208,747.783,26.425,
4/24/2022 23:00,774.208,747.958,26.25,
4/24/2022 23:15,774.383,748.133,26.25,
4/24/2022 23:30,774.383,747.958,26.425,
4/24/2022 23:45,774.383,747.958,26.425,
4/25/2022 0:00,774.383,747.958,26.425,
4/25/2022 0:15,774.558,748.25,26.308,
4/25/2022 0:30,774.558,748.133,26.425,
4/25/2022 0:45,774.675,748.425,26.25,
4/25/2022 1:00,774.675,748.425,26.25,
4/25/2022 1:15,774.85,748.6,26.25,
4/25/2022 1:30,775.142,748.892,26.25,
4/25/2022 1:45,775.025,748.892,26.133,
4/25/2022 2:00,775.142,749.067,26.075,
4/25/2022 2:15,775.317,748.892,26.425,
4/25/2022 2:30,775.317,748.892,26.425,
4/25/2022 2:45,775.142,749.067,26.075,
4/25/2022 3:00,775.492,749.358,26.134,
4/25/2022 3:15,775.608,749.533,26.075,
4/25/2022 3:30,775.783,749.358,26.425,
4/25/2022 3:45,775.783,749.358,26.425,
4/25/2022 4:00,775.783,749.533,26.25,
4/25/2022 4:15,775.9,749.358,26.542,
4/25/2022 4:30,775.783,749.533,26.25,
4/25/2022 4:45,775.783,749.65,26.133,
4/25/2022 5:00,775.9,749.533,26.367,
4/25/2022 5:15,775.9,749.533,26.367,
4/25/2022 5:30,775.608,749.533,26.075,
4/25/2022 5:45,775.783,749.533,26.25,
4/25/2022 6:00,775.608,749.533,26.075,
4/25/2022 6:15,775.9,749.533,26.367,
4/25/2022 6:30,775.9,749.533,26.367,
4/25/2022 6:45,776.075,749.65,26.425,
4/25/2022 7:00,776.367,750,26.367,
4/25/2022 7:15,776.367,750.292,26.075,
4/25/2022 7:30,776.542,750.408,26.134,
4/25/2022 7:45,776.542,750.583,25.959,
4/25/2022 8:00,776.542,750.758,25.784,
4/25/2022 8:15,776.717,750.875,25.842,
4/25/2022 8:30,776.717,750.875,25.842,
4/25/2022 8:45,776.892,750.875,26.017,
4/25/2022 9:00,777.183,751.225,25.958,
4/25/2022 9:15,777.3,751.225,26.075,
4/25/2022 9:30,777.475,751.225,26.25,
4/25/2022 9:45,777.65,751.517,26.133,
4/25/2022 10:00,777.65,751.517,26.133,
4/25/2022 10:15,777.942,751.692,26.25,
4/25/2022 10:30,777.767,751.983,25.784,
4/25/2022 10:45,778.117,751.808,26.309,
4/25/2022 11:00,777.942,751.808,26.134,
4/25/2022 11:15,778.117,752.158,25.959,
4/25/2022 11:30,778.117,752.275,25.842,
4/25/2022 11:45,777.942,751.983,25.959,
4/25/2022 12:00,777.767,751.808,25.959,
4/25/2022 12:15,777.65,751.692,25.958,
4/25/2022 12:30,777.65,751.692,25.958,
4/25/2022 12:45,777.475,751.692,25.783,
4/25/2022 13:00,777.475,751.692,25.783,
4/25/2022 13:15,777.475,751.342,26.133,
4/25/2022 13:30,777.475,751.342,26.133,
4/25/2022 13:45,777.65,751.342,26.308,
4/25/2022 14:00,777.942,751.692,26.25,
4/25/2022 14:15,777.65,751.517,26.133,
4/25/2022 14:30,777.475,751.342,26.133,
4/25/2022 14:45,777.475,751.342,26.133,
4/25/2022 15:00,777.183,751.342,25.841,
4/25/2022 15:15,777.008,751.05,25.958,
4/25/2022 15:30,777.008,751.05,25.958,
4/25/2022 15:45,776.717,750.875,25.842,
4/25/2022 16:00,776.717,750.758,25.959,
4/25/2022 16:15,776.25,750.583,25.667,
4/25/2022 16:30,776.25,750.758,25.492,
4/25/2022 16:45,776.25,750.758,25.492,
4/25/2022 17:00,776.25,750.583,25.667,
4/25/2022 17:15,776.425,750.758,25.667,
4/25/2022 17:30,776.25,750.758,25.492,
4/25/2022 17:45,776.425,750.758,25.667,
4/25/2022 18:00,776.542,750.758,25.784,
4/25/2022 18:15,776.425,750.758,25.667,
4/25/2022 18:30,776.542,750.875,25.667,
4/25/2022 18:45,776.833,750.875,25.958,
4/25/2022 19:00,777.008,750.875,26.133,
4/25/2022 19:15,776.833,750.875,25.958,
4/25/2022 19:30,777.008,750.875,26.133,
4/25/2022 19:45,777.183,751.05,26.133,
4/25/2022 20:00,777.067,751.225,25.842,
4/25/2022 20:15,777.358,751.225,26.133,
4/25/2022 20:30,777.358,751.342,26.016,
4/25/2022 20:45,777.475,751.342,26.133,
4/25/2022 21:00,777.767,751.517,26.25,
4/25/2022 21:15,777.825,751.692,26.133,
4/25/2022 21:30,778.117,751.983,26.134,
4/25/2022 21:45,778.408,752.158,26.25,
4/25/2022 22:00,778.583,752.275,26.308,
4/25/2022 22:15,778.583,752.275,26.308,
4/25/2022 22:30,778.875,752.625,26.25,
4/25/2022 22:45,779.05,752.625,26.425,
4/25/2022 23:00,779.05,752.742,26.308,
4/25/2022 23:15,779.225,752.917,26.308,
4/25/2022 23:30,779.05,752.917,26.133,
4/25/2022 23:45,779.342,752.742,26.6,
4/26/2022 0:00,779.05,752.625,26.425,
4/26/2022 0:15,778.875,752.625,26.25,
4/26/2022 0:30,779.05,752.742,26.308,
4/26/2022 0:45,779.342,752.742,26.6,
4/26/2022 1:00,779.342,752.742,26.6,
4/26/2022 1:15,779.342,752.742,26.6,
4/26/2022 1:30,779.517,752.742,26.775,
4/26/2022 1:45,779.225,752.625,26.6,
4/26/2022 2:00,779.225,752.742,26.483,
4/26/2022 2:15,779.342,752.625,26.717,
4/26/2022 2:30,779.05,752.45,26.6,
4/26/2022 2:45,778.7,752.275,26.425,
4/26/2022 3:00,778.758,752.275,26.483,
4/26/2022 3:15,778.7,752.275,26.425,
4/26/2022 3:30,779.167,752.275,26.892,
4/26/2022 3:45,779.342,751.983,27.359,
4/26/2022 4:00,778.875,752.158,26.717,
4/26/2022 4:15,779.05,752.275,26.775,
4/26/2022 4:30,779.05,752.275,26.775,
4/26/2022 4:45,779.05,752.158,26.892,
4/26/2022 5:00,778.7,751.983,26.717,
4/26/2022 5:15,778.583,751.808,26.775,
4/26/2022 5:30,778.408,751.808,26.6,
4/26/2022 5:45,778.408,751.983,26.425,
4/26/2022 6:00,778.583,751.808,26.775,
4/26/2022 6:15,778.758,751.692,27.066,
4/26/2022 6:30,778.583,751.808,26.775,
4/26/2022 6:45,778.875,752.158,26.717,
4/26/2022 7:00,779.05,752.275,26.775,
4/26/2022 7:15,779.05,752.275,26.775,
4/26/2022 7:30,779.342,752.625,26.717,
4/26/2022 7:45,779.517,752.917,26.6,
4/26/2022 8:00,779.458,752.917,26.541,
4/26/2022 8:15,779.808,753.208,26.6,
4/26/2022 8:30,779.808,753.208,26.6,
4/26/2022 8:45,779.808,753.208,26.6,
4/26/2022 9:00,779.808,753.383,26.425,
4/26/2022 9:15,779.808,753.208,26.6,
4/26/2022 9:30,779.983,753.383,26.6,
4/26/2022 9:45,779.808,753.558,26.25,
4/26/2022 10:00,779.925,753.383,26.542,
4/26/2022 10:15,779.808,753.558,26.25,
4/26/2022 10:30,780.1,753.558,26.542,
4/26/2022 10:45,779.808,753.675,26.133,
4/26/2022 11:00,779.808,753.675,26.133,
4/26/2022 11:15,779.633,753.383,26.25,
4/26/2022 11:30,779.808,753.383,26.425,
4/26/2022 11:45,779.633,753.208,26.425,
4/26/2022 12:00,779.633,753.383,26.25,
4/26/2022 12:15,779.517,753.208,26.309,
4/26/2022 12:30,779.167,753.092,26.075,
4/26/2022 12:45,778.875,752.742,26.133,
4/26/2022 13:00,778.758,752.625,26.133,
4/26/2022 13:15,778.292,752.275,26.017,
4/26/2022 13:30,778.583,752.45,26.133,
4/26/2022 13:45,778.408,752.275,26.133,
4/26/2022 14:00,778.117,752.158,25.959,
4/26/2022 14:15,777.942,751.983,25.959,
4/26/2022 14:30,777.942,751.808,26.134,
4/26/2022 14:45,777.475,751.808,25.667,
4/26/2022 15:00,777.65,751.808,25.842,
4/26/2022 15:15,777.358,751.517,25.841,
4/26/2022 15:30,777.008,751.225,25.783,
4/26/2022 15:45,777.008,751.05,25.958,
4/26/2022 16:00,777.008,751.05,25.958,
4/26/2022 16:15,776.542,750.875,25.667,
4/26/2022 16:30,776.833,750.758,26.075,
4/26/2022 16:45,776.542,750.758,25.784,
4/26/2022 17:00,776.367,750.583,25.784,
4/26/2022 17:15,776.425,750.408,26.017,
4/26/2022 17:30,776.075,750.408,25.667,
4/26/2022 17:45,775.958,750.292,25.666,
4/26/2022 18:00,775.9,750.292,25.608,
4/26/2022 18:15,776.075,750.292,25.783,
4/26/2022 18:30,775.958,750.292,25.666,
4/26/2022 18:45,775.783,750.117,25.666,
4/26/2022 19:00,775.492,750.117,25.375,
4/26/2022 19:15,775.608,750.117,25.491,
4/26/2022 19:30,775.608,750.117,25.491,
4/26/2022 19:45,775.608,750.117,25.491,
4/26/2022 20:00,775.783,750.117,25.666,
4/26/2022 20:15,775.783,750,25.783,
4/26/2022 20:30,776.075,750.292,25.783,
4/26/2022 20:45,776.075,750.408,25.667,
4/26/2022 21:00,776.425,750.583,25.842,
4/26/2022 21:15,776.25,750.583,25.667,
4/26/2022 21:30,776.425,750.583,25.842,
4/26/2022 21:45,776.425,750.875,25.55,
4/26/2022 22:00,776.425,750.758,25.667,
4/26/2022 22:15,776.425,750.875,25.55,
4/26/2022 22:30,776.425,750.758,25.667,
4/26/2022 22:45,776.425,750.758,25.667,
4/26/2022 23:00,776.425,750.758,25.667,
4/26/2022 23:15,776.25,750.758,25.492,
4/26/2022 23:30,776.25,750.583,25.667,
4/26/2022 23:45,776.133,750.583,25.55,
4/27/2022 0:00,776.075,750.408,25.667,
4/27/2022 0:15,776.075,750.408,25.667,
4/27/2022 0:30,775.958,750.408,25.55,
4/27/2022 0:45,775.958,750.292,25.666,
4/27/2022 1:00,775.783,750.117,25.666,
4/27/2022 1:15,775.783,750.117,25.666,
4/27/2022 1:30,775.667,750.117,25.55,
4/27/2022 1:45,775.608,750,25.608,
4/27/2022 2:00,775.433,750,25.433,
4/27/2022 2:15,775.2,749.825,25.375,
4/27/2022 2:30,775.025,749.65,25.375,
4/27/2022 2:45,774.967,749.475,25.492,
4/27/2022 3:00,775.317,749.358,25.959,
4/27/2022 3:15,775.492,749.475,26.017,
4/27/2022 3:30,775.317,749.183,26.134,
4/27/2022 3:45,775.142,749.358,25.784,
4/27/2022 4:00,775.317,749.183,26.134,
4/27/2022 4:15,775.142,749.358,25.784,
4/27/2022 4:30,775.142,749.067,26.075,
4/27/2022 4:45,774.967,749.067,25.9,
4/27/2022 5:00,775.025,749.008,26.017,
4/27/2022 5:15,774.558,748.892,25.666,
4/27/2022 5:30,775.025,749.183,25.842,
4/27/2022 5:45,774.85,749.067,25.783,
4/27/2022 6:00,774.85,749.067,25.783,
4/27/2022 6:15,775.025,749.067,25.958,
4/27/2022 6:30,774.85,749.067,25.783,
4/27/2022 6:45,774.675,748.892,25.783,
4/27/2022 7:00,774.675,748.892,25.783,
4/27/2022 7:15,774.85,748.892,25.958,
4/27/2022 7:30,774.85,749.183,25.667,
4/27/2022 7:45,775.025,749.183,25.842,
4/27/2022 8:00,775.025,749.358,25.667,
4/27/2022 8:15,775.025,749.475,25.55,
4/27/2022 8:30,775.025,749.358,25.667,
4/27/2022 8:45,774.967,749.358,25.609,
4/27/2022 9:00,774.85,749.183,25.667,
4/27/2022 9:15,774.967,749.358,25.609,
4/27/2022 9:30,774.675,749.183,25.492,
4/27/2022 9:45,774.675,749.183,25.492,
4/27/2022 10:00,774.85,749.008,25.842,
4/27/2022 10:15,774.5,749.008,25.492,
4/27/2022 10:30,774.383,749.008,25.375,
4/27/2022 10:45,774.5,749.008,25.492,
4/27/2022 11:00,774.208,749.008,25.2,
4/27/2022 11:15,774.383,749.183,25.2,
4/27/2022 11:30,774.208,749.008,25.2,
4/27/2022 11:45,773.917,748.717,25.2,
4/27/2022 12:00,774.033,748.542,25.491,
4/27/2022 12:15,773.625,748.425,25.2,
4/27/2022 12:30,773.625,748.075,25.55,
4/27/2022 12:45,773.275,747.958,25.317,
4/27/2022 13:00,773.158,747.783,25.375,
4/27/2022 13:15,772.808,747.492,25.316,
4/27/2022 13:30,772.342,747.142,25.2,
4/27/2022 13:45,772.342,747.025,25.317,
4/27/2022 14:00,771.875,746.558,25.317,
4/27/2022 14:15,771.875,746.558,25.317,
4/27/2022 14:30,771.758,746.208,25.55,
4/27/2022 14:45,771.408,746.383,25.025,
4/27/2022 15:00,771.292,746.383,24.909,
4/27/2022 15:15,770.942,745.917,25.025,
4/27/2022 15:30,770.825,745.742,25.083,
4/27/2022 15:45,770.942,745.45,25.492,
4/27/2022 16:00,770.475,745.625,24.85,
4/27/2022 16:15,770.358,745.45,24.908,
4/27/2022 16:30,770.475,745.275,25.2,
4/27/2022 16:45,770.65,745.625,25.025,
4/27/2022 17:00,770.358,745.275,25.083,
4/27/2022 17:15,770.533,745.625,24.908,
4/27/2022 17:30,770.533,745.275,25.258,
4/27/2022 17:45,770.358,745.275,25.083,
4/27/2022 18:00,770.475,745.275,25.2,
4/27/2022 18:15,770.533,745.625,24.908,
4/27/2022 18:30,770.65,745.625,25.025,
4/27/2022 18:45,770.65,745.625,25.025,
4/27/2022 19:00,770.825,745.45,25.375,
4/27/2022 19:15,770.65,745.45,25.2,
4/27/2022 19:30,770.942,745.742,25.2,
4/27/2022 19:45,771.117,745.742,25.375,
4/27/2022 20:00,771.292,745.917,25.375,
4/27/2022 20:15,771.583,746.208,25.375,
4/27/2022 20:30,771.758,746.383,25.375,
4/27/2022 20:45,771.758,746.558,25.2,
4/27/2022 21:00,771.933,746.558,25.375,
4/27/2022 21:15,772.05,746.675,25.375,
4/27/2022 21:30,772.05,746.85,25.2,
4/27/2022 21:45,772.05,746.675,25.375,
4/27/2022 22:00,772.05,747.025,25.025,
4/27/2022 22:15,772.05,747.025,25.025,
4/27/2022 22:30,772.225,746.85,25.375,
4/27/2022 22:45,772.05,746.675,25.375,
4/27/2022 23:00,771.933,746.85,25.083,
4/27/2022 23:15,772.05,746.85,25.2,
4/27/2022 23:30,772.225,746.675,25.55,
4/27/2022 23:45,772.225,747.142,25.083,
4/28/2022 0:00,772.05,746.85,25.2,
4/28/2022 0:15,772.05,746.558,25.492,
4/28/2022 0:30,772.225,746.558,25.667,
4/28/2022 0:45,772.225,746.85,25.375,
4/28/2022 1:00,772.225,746.85,25.375,
4/28/2022 1:15,772.4,746.733,25.667,
4/28/2022 1:30,772.225,746.558,25.667,
4/28/2022 1:45,772.05,746.383,25.667,
4/28/2022 2:00,772.05,746.675,25.375,
4/28/2022 2:15,771.875,746.558,25.317,
4/28/2022 2:30,771.875,746.208,25.667,
4/28/2022 2:45,771.758,746.208,25.55,
4/28/2022 3:00,771.758,746.092,25.666,
4/28/2022 3:15,771.583,746.092,25.491,
4/28/2022 3:30,771.467,745.625,25.842,
