Date_Time,down_turb,up_turb
8/20/2021 0:00,1.6,1.3
8/20/2021 0:15,1.65,1.3
8/20/2021 0:30,1.56,1.31
8/20/2021 0:45,1.58,1.33
8/20/2021 1:00,1.58,1.34
8/20/2021 1:15,1.56,1.36
8/20/2021 1:30,1.63,1.34
8/20/2021 1:45,1.55,1.33
8/20/2021 2:00,1.63,1.32
8/20/2021 2:15,1.71,1.3
8/20/2021 2:30,1.54,1.31
8/20/2021 2:45,1.52,1.31
8/20/2021 3:00,1.57,1.3
8/20/2021 3:15,1.66,1.29
8/20/2021 3:30,1.6,1.3
8/20/2021 3:45,1.53,1.31
8/20/2021 4:00,1.58,1.3
8/20/2021 4:15,1.56,1.34
8/20/2021 4:30,1.54,1.29
8/20/2021 4:45,1.58,1.3
8/20/2021 5:00,1.53,1.28
8/20/2021 5:15,1.54,1.27
8/20/2021 5:30,1.54,1.27
8/20/2021 5:45,1.64,1.29
8/20/2021 6:00,1.61,1.3
8/20/2021 6:15,1.48,1.33
8/20/2021 6:30,1.58,1.33
8/20/2021 6:45,1.55,1.33
8/20/2021 7:00,1.58,1.33
8/20/2021 7:15,1.62,1.33
8/20/2021 7:30,1.53,1.32
8/20/2021 7:45,1.56,1.3
8/20/2021 8:00,1.58,1.31
8/20/2021 8:15,1.5,1.29
8/20/2021 8:30,1.54,1.32
8/20/2021 8:45,1.53,1.41
8/20/2021 9:00,1.63,1.37
8/20/2021 9:15,1.52,1.3
8/20/2021 9:30,1.53,1.28
8/20/2021 9:45,1.49,1.27
8/20/2021 10:00,1.51,1.27
8/20/2021 10:15,1.5,1.28
8/20/2021 10:30,1.58,1.29
8/20/2021 10:45,1.53,1.34
8/20/2021 11:00,1.66,1.31
8/20/2021 11:15,1.58,1.38
8/20/2021 11:30,1.56,1.39
8/20/2021 11:45,1.58,1.31
8/20/2021 12:00,1.58,1.32
8/20/2021 12:15,1.48,1.33
8/20/2021 12:30,1.56,1.33
8/20/2021 12:45,1.58,1.43
8/20/2021 13:00,1.61,1.36
8/20/2021 13:15,1.59,1.38
8/20/2021 13:30,1.62,1.39
8/20/2021 13:45,1.66,1.45
8/20/2021 14:00,1.7,1.44
8/20/2021 14:15,1.64,1.44
8/20/2021 14:30,1.68,1.43
8/20/2021 14:45,1.63,1.42
8/20/2021 15:00,1.67,1.41
8/20/2021 15:15,1.65,1.42
8/20/2021 15:30,1.6,1.41
8/20/2021 15:45,1.59,1.41
8/20/2021 16:00,1.61,1.42
8/20/2021 16:15,1.54,1.43
8/20/2021 16:30,1.61,1.38
8/20/2021 16:45,1.61,1.4
8/20/2021 17:00,1.56,1.4
8/20/2021 17:15,1.58,1.39
8/20/2021 17:30,1.65,1.39
8/20/2021 17:45,1.58,1.4
8/20/2021 18:00,1.55,1.39
8/20/2021 18:15,1.62,1.37
8/20/2021 18:30,1.6,1.37
8/20/2021 18:45,1.68,1.36
8/20/2021 19:00,1.59,1.35
8/20/2021 19:15,1.64,1.32
8/20/2021 19:30,1.55,1.32
8/20/2021 19:45,1.55,1.33
8/20/2021 20:00,1.6,1.35
8/20/2021 20:15,1.64,1.37
8/20/2021 20:30,1.49,1.38
8/20/2021 20:45,1.58,1.37
8/20/2021 21:00,1.57,1.35
8/20/2021 21:15,1.57,1.32
8/20/2021 21:30,1.52,1.33
8/20/2021 21:45,1.56,1.34
8/20/2021 22:00,1.51,1.35
8/20/2021 22:15,1.5,1.34
8/20/2021 22:30,1.59,1.31
8/20/2021 22:45,1.58,1.35
8/20/2021 23:00,1.52,1.35
8/20/2021 23:15,1.51,1.34
8/20/2021 23:30,1.61,1.34
8/20/2021 23:45,1.52,1.34
8/21/2021 0:00,1.56,1.34
8/21/2021 0:15,1.55,1.34
8/21/2021 0:30,1.56,1.34
8/21/2021 0:45,1.66,1.35
8/21/2021 1:00,1.51,1.33
8/21/2021 1:15,1.58,1.34
8/21/2021 1:30,1.51,1.33
8/21/2021 1:45,1.5,1.33
8/21/2021 2:00,1.52,1.36
8/21/2021 2:15,1.61,1.35
8/21/2021 2:30,1.59,1.35
8/21/2021 2:45,1.59,1.32
8/21/2021 3:00,1.55,1.31
8/21/2021 3:15,1.56,1.32
8/21/2021 3:30,1.59,1.32
8/21/2021 3:45,1.58,1.32
8/21/2021 4:00,1.51,1.33
8/21/2021 4:15,1.48,1.31
8/21/2021 4:30,1.51,1.34
8/21/2021 4:45,1.55,1.34
8/21/2021 5:00,1.54,1.31
8/21/2021 5:15,1.6,1.31
8/21/2021 5:30,1.53,1.31
8/21/2021 5:45,1.56,1.32
8/21/2021 6:00,1.53,1.35
8/21/2021 6:15,1.5,1.35
8/21/2021 6:30,1.59,1.35
8/21/2021 6:45,1.59,1.36
8/21/2021 7:00,1.56,1.37
8/21/2021 7:15,1.52,1.35
8/21/2021 7:30,1.53,1.35
8/21/2021 7:45,1.55,1.35
8/21/2021 8:00,1.53,1.35
8/21/2021 8:15,1.57,1.34
8/21/2021 8:30,1.6,1.33
8/21/2021 8:45,1.51,1.32
8/21/2021 9:00,1.52,1.31
8/21/2021 9:15,1.52,1.32
8/21/2021 9:30,1.52,1.31
8/21/2021 9:45,1.49,1.37
8/21/2021 10:00,1.57,1.4
8/21/2021 10:15,1.49,1.38
8/21/2021 10:30,1.54,1.39
8/21/2021 10:45,1.6,1.38
8/21/2021 11:00,1.66,1.39
8/21/2021 11:15,1.61,1.4
8/21/2021 11:30,1.6,1.4
8/21/2021 11:45,1.57,1.38
8/21/2021 12:00,1.56,1.39
8/21/2021 12:15,1.58,1.38
8/21/2021 12:30,1.59,1.39
8/21/2021 12:45,1.59,1.39
8/21/2021 13:00,1.62,1.41
8/21/2021 13:15,1.67,1.4
8/21/2021 13:30,1.64,1.41
8/21/2021 13:45,1.58,1.41
8/21/2021 14:00,1.6,1.42
8/21/2021 14:15,1.67,1.4
8/21/2021 14:30,1.64,1.42
8/21/2021 14:45,1.56,1.41
8/21/2021 15:00,1.6,1.41
8/21/2021 15:15,1.6,1.41
8/21/2021 15:30,1.66,1.43
8/21/2021 15:45,1.66,1.41
8/21/2021 16:00,1.61,1.41
8/21/2021 16:15,1.69,1.39
8/21/2021 16:30,1.66,1.4
8/21/2021 16:45,1.55,1.4
8/21/2021 17:00,1.55,1.41
8/21/2021 17:15,1.64,1.39
8/21/2021 17:30,1.63,1.39
8/21/2021 17:45,1.67,1.4
8/21/2021 18:00,1.62,1.39
8/21/2021 18:15,1.63,1.38
8/21/2021 18:30,1.63,1.37
8/21/2021 18:45,1.63,1.38
8/21/2021 19:00,1.62,1.37
8/21/2021 19:15,1.56,1.36
8/21/2021 19:30,1.66,1.86
8/21/2021 19:45,1.98,4.94
8/21/2021 20:00,2.99,3.13
8/21/2021 20:15,2.86,2.19
8/21/2021 20:30,1.98,1.9
8/21/2021 20:45,1.8,1.8
8/21/2021 21:00,1.76,1.72
8/21/2021 21:15,1.78,1.67
8/21/2021 21:30,1.69,1.65
8/21/2021 21:45,1.64,2.1
8/21/2021 22:00,1.85,1.66
8/21/2021 22:15,1.68,1.61
8/21/2021 22:30,1.69,1.56
8/21/2021 22:45,1.68,1.55
8/21/2021 23:00,1.61,1.53
8/21/2021 23:15,1.64,1.53
8/21/2021 23:30,1.65,1.55
8/21/2021 23:45,1.65,1.54
8/22/2021 0:00,1.63,1.53
8/22/2021 0:15,1.64,1.52
8/22/2021 0:30,1.67,1.52
8/22/2021 0:45,1.58,1.51
8/22/2021 1:00,1.61,1.53
8/22/2021 1:15,1.66,1.51
8/22/2021 1:30,1.62,1.52
8/22/2021 1:45,1.65,1.53
8/22/2021 2:00,1.61,1.53
8/22/2021 2:15,1.61,1.55
8/22/2021 2:30,1.7,1.52
8/22/2021 2:45,1.68,1.53
8/22/2021 3:00,1.63,1.53
8/22/2021 3:15,1.63,1.5
8/22/2021 3:30,1.64,1.48
8/22/2021 3:45,1.56,1.5
8/22/2021 4:00,1.6,1.49
8/22/2021 4:15,1.63,1.49
8/22/2021 4:30,1.64,1.47
8/22/2021 4:45,1.6,1.48
8/22/2021 5:00,1.6,1.49
8/22/2021 5:15,1.57,1.45
8/22/2021 5:30,1.66,1.44
8/22/2021 5:45,1.6,1.44
8/22/2021 6:00,1.64,1.44
8/22/2021 6:15,1.6,1.47
8/22/2021 6:30,1.66,1.48
8/22/2021 6:45,1.63,1.48
8/22/2021 7:00,1.74,1.46
8/22/2021 7:15,1.62,1.54
8/22/2021 7:30,1.58,1.55
8/22/2021 7:45,1.68,1.47
8/22/2021 8:00,1.65,1.45
8/22/2021 8:15,1.54,1.44
8/22/2021 8:30,1.57,1.43
8/22/2021 8:45,1.58,1.42
8/22/2021 9:00,1.62,1.42
8/22/2021 9:15,1.56,1.41
8/22/2021 9:30,1.53,1.41
8/22/2021 9:45,1.55,1.43
8/22/2021 10:00,1.58,1.4
8/22/2021 10:15,1.56,1.42
8/22/2021 10:30,1.56,1.44
8/22/2021 10:45,1.57,1.47
8/22/2021 11:00,1.6,1.47
8/22/2021 11:15,1.59,1.47
8/22/2021 11:30,1.72,1.45
8/22/2021 11:45,1.57,1.45
8/22/2021 12:00,1.57,1.47
8/22/2021 12:15,1.63,1.49
8/22/2021 12:30,1.64,1.5
8/22/2021 12:45,1.68,1.52
8/22/2021 13:00,1.69,1.54
8/22/2021 13:15,1.65,1.53
8/22/2021 13:30,1.71,1.55
8/22/2021 13:45,1.73,1.59
8/22/2021 14:00,1.72,1.56
8/22/2021 14:15,1.68,1.57
8/22/2021 14:30,1.83,1.56
8/22/2021 14:45,1.77,1.55
8/22/2021 15:00,1.69,1.54
8/22/2021 15:15,1.63,1.54
8/22/2021 15:30,1.63,1.53
8/22/2021 15:45,1.75,1.53
8/22/2021 16:00,1.71,1.51
8/22/2021 16:15,1.69,1.54
8/22/2021 16:30,1.66,1.55
8/22/2021 16:45,1.63,1.53
8/22/2021 17:00,1.67,1.55
8/22/2021 17:15,1.72,1.54
8/22/2021 17:30,1.72,1.55
8/22/2021 17:45,1.56,1.53
8/22/2021 18:00,1.71,1.54
8/22/2021 18:15,1.7,1.52
8/22/2021 18:30,1.64,1.52
8/22/2021 18:45,1.68,1.51
8/22/2021 19:00,1.6,1.54
8/22/2021 19:15,1.75,1.5
8/22/2021 19:30,1.71,1.49
8/22/2021 19:45,1.69,1.51
8/22/2021 20:00,1.63,1.52
8/22/2021 20:15,1.69,1.51
8/22/2021 20:30,1.61,1.52
8/22/2021 20:45,1.64,1.51
8/22/2021 21:00,1.68,1.46
8/22/2021 21:15,1.61,1.52
8/22/2021 21:30,1.59,1.47
8/22/2021 21:45,1.61,1.46
8/22/2021 22:00,1.61,1.43
8/22/2021 22:15,1.6,1.48
8/22/2021 22:30,1.64,1.48
8/22/2021 22:45,1.6,1.48
8/22/2021 23:00,1.54,1.47
8/22/2021 23:15,1.62,1.46
8/22/2021 23:30,1.55,1.46
8/22/2021 23:45,1.62,1.46
8/23/2021 0:00,1.6,1.48
8/23/2021 0:15,1.58,1.5
8/23/2021 0:30,1.62,1.51
8/23/2021 0:45,1.64,1.5
8/23/2021 1:00,1.52,1.48
8/23/2021 1:15,1.64,1.48
8/23/2021 1:30,1.58,1.48
8/23/2021 1:45,1.55,1.55
8/23/2021 2:00,1.67,1.48
8/23/2021 2:15,1.63,1.49
8/23/2021 2:30,1.58,1.49
8/23/2021 2:45,1.63,1.48
8/23/2021 3:00,1.68,1.49
8/23/2021 3:15,1.59,1.48
8/23/2021 3:30,1.59,1.47
8/23/2021 3:45,1.58,1.47
8/23/2021 4:00,1.55,1.47
8/23/2021 4:15,1.62,1.46
8/23/2021 4:30,1.58,1.45
8/23/2021 4:45,1.55,1.45
8/23/2021 5:00,1.59,1.44
8/23/2021 5:15,1.55,1.44
8/23/2021 5:30,1.57,1.43
8/23/2021 5:45,1.56,1.42
8/23/2021 6:00,1.52,1.46
8/23/2021 6:15,1.57,1.47
8/23/2021 6:30,1.59,1.5
8/23/2021 6:45,1.61,1.5
8/23/2021 7:00,1.55,1.48
8/23/2021 7:15,1.63,1.95
8/23/2021 7:30,1.76,1.8
8/23/2021 7:45,1.68,1.67
8/23/2021 8:00,1.63,1.67
8/23/2021 8:15,1.65,1.55
8/23/2021 8:30,1.62,1.57
8/23/2021 8:45,1.68,1.55
8/23/2021 9:00,1.67,1.51
8/23/2021 9:15,1.56,1.46
8/23/2021 9:30,1.61,1.52
8/23/2021 9:45,1.56,1.51
8/23/2021 10:00,1.51,1.52
8/23/2021 10:15,1.67,1.52
8/23/2021 10:30,1.6,1.5
8/23/2021 10:45,1.62,1.52
8/23/2021 11:00,1.59,1.52
8/23/2021 11:15,1.65,1.52
8/23/2021 11:30,1.7,1.53
8/23/2021 11:45,1.68,1.5
8/23/2021 12:00,1.66,1.51
8/23/2021 12:15,1.7,1.51
8/23/2021 12:30,1.66,1.49
8/23/2021 12:45,1.64,1.49
8/23/2021 13:00,1.7,1.52
8/23/2021 13:15,1.65,1.52
8/23/2021 13:30,1.64,1.51
8/23/2021 13:45,1.59,1.52
8/23/2021 14:00,1.76,1.54
8/23/2021 14:15,1.69,1.56
8/23/2021 14:30,1.76,1.56
8/23/2021 14:45,1.64,1.58
8/23/2021 15:00,1.69,1.59
8/23/2021 15:15,1.72,1.59
8/23/2021 15:30,1.63,1.61
8/23/2021 15:45,1.67,1.59
8/23/2021 16:00,1.68,1.58
8/23/2021 16:15,1.65,1.58
8/23/2021 16:30,1.74,1.58
8/23/2021 16:45,1.75,1.6
8/23/2021 17:00,1.73,1.57
7/12/2022 14:45,4.86,3.66
7/12/2022 15:00,4.7,3.38
7/12/2022 15:15,5.57,3.47
7/12/2022 15:30,3.74,3.39
7/12/2022 15:45,3.87,3.4
7/12/2022 16:00,3.88,3.37
7/12/2022 16:15,3.99,3.4
7/12/2022 16:30,3.83,3.37
7/12/2022 16:45,4.14,3.38
7/12/2022 17:00,3.82,3.37
7/12/2022 17:15,3.77,3.37
7/12/2022 17:30,3.64,3.37
7/12/2022 17:45,3.91,3.38
7/12/2022 18:00,4.07,3.39
7/12/2022 18:15,3.67,3.35
7/12/2022 18:30,4.12,3.37
7/12/2022 18:45,3.76,3.33
7/12/2022 19:00,3.7,3.31
7/12/2022 19:15,3.87,3.35
7/12/2022 19:30,3.67,3.34
7/12/2022 19:45,3.6,3.36
7/12/2022 20:00,3.53,3.31
7/12/2022 20:15,3.59,3.33
7/12/2022 20:30,3.6,3.3
7/12/2022 20:45,3.7,3.3
7/12/2022 21:00,3.67,3.33
7/12/2022 21:15,3.63,3.32
7/12/2022 21:30,4.08,3.33
7/12/2022 21:45,3.88,3.31
7/12/2022 22:00,3.69,3.33
7/12/2022 22:15,3.82,3.34
7/12/2022 22:30,3.59,3.32
7/12/2022 22:45,3.78,3.32
7/12/2022 23:00,3.86,3.32
7/12/2022 23:15,3.7,3.36
7/12/2022 23:30,3.87,3.31
7/12/2022 23:45,3.66,3.34
7/13/2022 0:00,3.95,3.31
7/13/2022 0:15,3.5,3.3
7/13/2022 0:30,3.66,3.3
7/13/2022 0:45,4.05,3.31
7/13/2022 1:00,3.49,3.29
7/13/2022 1:15,3.79,3.34
7/13/2022 1:30,3.4,3.31
7/13/2022 1:45,3.64,3.28
7/13/2022 2:00,3.61,3.31
7/13/2022 2:15,4.07,3.32
7/13/2022 2:30,4.13,3.29
7/13/2022 2:45,3.47,3.31
7/13/2022 3:00,3.63,3.29
7/13/2022 3:15,3.48,3.29
7/13/2022 3:30,3.5,3.28
7/13/2022 3:45,3.51,3.27
7/13/2022 4:00,3.64,3.24
7/13/2022 4:15,3.75,3.25
7/13/2022 4:30,4.31,3.26
7/13/2022 4:45,4.19,3.26
7/13/2022 5:00,4.9,3.25
7/13/2022 5:15,3.8,3.26
7/13/2022 5:30,3.54,3.26
7/13/2022 5:45,3.5,3.29
7/13/2022 6:00,3.7,3.28
7/13/2022 6:15,3.71,3.3
7/13/2022 6:30,3.9,3.3
7/13/2022 6:45,3.56,3.28
7/13/2022 7:00,3.64,3.26
7/13/2022 7:15,4.68,3.26
7/13/2022 7:30,4.82,3.26
7/13/2022 7:45,3.77,3.25
7/13/2022 8:00,4.82,3.23
7/13/2022 8:15,4.02,3.21
7/13/2022 8:30,5.13,3.23
7/13/2022 8:45,3.81,3.23
7/13/2022 9:00,3.44,3.22
7/13/2022 9:15,3.9,3.2
7/13/2022 9:30,4.42,3.19
7/13/2022 9:45,3.57,3.2
7/13/2022 10:00,3.73,3.22
7/13/2022 10:15,3.77,3.22
7/13/2022 10:30,12.32,3.24
7/13/2022 10:45,3.63,3.24
7/13/2022 11:00,5.19,3.27
7/13/2022 11:15,5.32,3.26
7/13/2022 11:30,5.15,3.27
7/13/2022 11:45,2.82,3.28
7/13/2022 12:00,10.13,3.28
7/13/2022 12:15,11.25,3.26
7/13/2022 12:30,12.8325,3.29
7/13/2022 12:45,3.77,3.28
7/13/2022 13:00,3.78,3.29
7/13/2022 13:15,3.55,3.24
7/13/2022 13:30,3.54,3.23
7/13/2022 13:45,3.53,3.21
7/13/2022 14:00,3.86,3.22
7/13/2022 14:15,3.58,3.22
7/13/2022 14:30,4.17,3.21
7/13/2022 14:45,3.69,3.18
7/13/2022 15:00,4.36,3.2
7/13/2022 15:15,3.6,3.2
7/13/2022 15:30,3.5,3.23
7/13/2022 15:45,3.68,3.24
7/13/2022 16:00,3.59,3.28
7/13/2022 16:15,3.77,3.29
7/13/2022 16:30,3.59,3.28
7/13/2022 16:45,3.68,3.28
7/13/2022 17:00,3.74,3.3
7/13/2022 17:15,3.53,3.26
7/13/2022 17:30,3.58,3.26
7/13/2022 17:45,3.63,3.23
7/13/2022 18:00,3.57,3.24
7/13/2022 18:15,3.77,3.21
7/13/2022 18:30,3.58,3.22
7/13/2022 18:45,3.66,3.21
7/13/2022 19:00,4.11,3.22
7/13/2022 19:15,3.59,3.2
7/13/2022 19:30,3.82,3.206
7/13/2022 19:45,3.75,3.42
7/13/2022 20:00,3.79,3.25
7/13/2022 20:15,3.61,3.22
7/13/2022 20:30,3.53,3.23
7/13/2022 20:45,4.31,3.24
7/13/2022 21:00,3.59,3.25
7/13/2022 21:15,3.77,3.27
7/13/2022 21:30,3.77,3.27
7/13/2022 21:45,5.58,3.23
7/13/2022 22:00,4.76,3.25
7/13/2022 22:15,3.81,3.25
7/13/2022 22:30,4.19,3.26
7/13/2022 22:45,3.58,3.23
7/13/2022 23:00,3.75,3.27
7/13/2022 23:15,4.29,3.25
7/13/2022 23:30,3.79,3.26
7/13/2022 23:45,3.94,3.24
7/14/2022 0:00,3.7,3.25
7/14/2022 0:15,3.74,3.21
7/14/2022 0:30,3.54,3.22
7/14/2022 0:45,3.44,3.22
7/14/2022 1:00,3.65,3.26
7/14/2022 1:15,3.77,3.23
7/14/2022 1:30,3.98,3.24
7/14/2022 1:45,4.24,3.21
7/14/2022 2:00,3.51,3.23
7/14/2022 2:15,3.76,3.2
7/14/2022 2:30,3.47,3.23
7/14/2022 2:45,3.97,3.21
7/14/2022 3:00,4,3.23
7/14/2022 3:15,3.59,3.2
7/14/2022 3:30,3.48,3.2
7/14/2022 3:45,3.96,3.18
7/14/2022 4:00,3.89,3.17
7/14/2022 4:15,3.68,3.16
7/14/2022 4:30,3.41,3.15
7/14/2022 4:45,3.62,3.14
7/14/2022 5:00,3.53,3.14
7/14/2022 5:15,3.58,3.13
7/14/2022 5:30,3.45,3.17
7/14/2022 5:45,4.39,3.18
7/14/2022 6:00,3.69,3.17
7/14/2022 6:15,3.51,3.17
7/14/2022 6:30,4.08,3.18
7/14/2022 6:45,3.66,3.16
7/14/2022 7:00,3.71,3.17
7/14/2022 7:15,3.35,3.17
7/14/2022 7:30,3.34,3.17
7/14/2022 7:45,3.6,3.16
7/14/2022 8:00,6.13,3.16
7/14/2022 8:15,3.25,3.11
7/14/2022 8:30,5.07,3.1
7/14/2022 8:45,3.27,3.06
7/14/2022 9:00,3.29,3.08
7/14/2022 9:15,3.33,3.07
7/14/2022 9:30,3.5,3.07
7/14/2022 9:45,3.91,3.05
7/14/2022 10:00,3.55,3.07
7/14/2022 10:15,4.16,3.08
7/14/2022 10:30,7.2,3.1
7/14/2022 10:45,3.49,3.08
7/14/2022 11:00,3.57,3.1
7/14/2022 11:15,3.61,3.12
7/14/2022 11:30,3.6,3.12
7/14/2022 11:45,4.79,3.14
7/14/2022 12:00,5.96,3.14
7/14/2022 12:15,5.88,3.17
7/14/2022 12:30,3.53,3.18
7/14/2022 12:45,3.75,3.14
7/14/2022 13:00,3.5,3.11
7/14/2022 13:15,3.43,3.07
7/14/2022 13:30,3.42,3.06
7/14/2022 13:45,3.44,3.05
7/14/2022 14:00,3.45,3.03
7/14/2022 14:15,3.65,3.15
7/14/2022 14:30,3.45,3.07
7/14/2022 14:45,3.41,3.05
7/14/2022 15:00,3.46,3.04
7/14/2022 15:15,3.65,3.06
7/14/2022 15:30,3.2,3.07
7/14/2022 15:45,3.31,3.1
7/14/2022 16:00,3.61,3.08
7/14/2022 16:15,3.46,3.11
7/14/2022 16:30,3.39,3.1
7/14/2022 16:45,3.44,3.09
7/14/2022 17:00,3.36,3.12
7/14/2022 17:15,3.43,3.08
7/14/2022 17:30,3.42,3.1
7/14/2022 17:45,3.42,3.06
7/14/2022 18:00,3.47,3.1
7/14/2022 18:15,3.43,3.06
7/14/2022 18:30,3.47,3.04
7/14/2022 18:45,3.24,3.03
7/14/2022 19:00,3.36,3.04
7/14/2022 19:15,3.38,3.03
7/14/2022 19:30,3.21,3.04
7/14/2022 19:45,3.44,3.01
7/14/2022 20:00,3.44,3.03
7/14/2022 20:15,3.27,3
7/14/2022 20:30,3.39,3.01
7/14/2022 20:45,3.34,3.03
7/14/2022 21:00,3.71,3.04
7/14/2022 21:15,3.35,3.05
7/14/2022 21:30,3.3,3.09
7/14/2022 21:45,3.35,3.07
7/14/2022 22:00,3.3,3.04
7/14/2022 22:15,3.44,3.05
7/14/2022 22:30,3.28,3.01
7/14/2022 22:45,3.65,3.05
7/14/2022 23:00,3.37,3.01
7/14/2022 23:15,3.36,3.01
7/14/2022 23:30,3.33,2.99
7/14/2022 23:45,3.35,3.03
7/15/2022 0:00,3.57,3
7/15/2022 0:15,3.55,3
7/15/2022 0:30,3.42,3
7/15/2022 0:45,3.62,3.02
7/15/2022 1:00,4.12,3.2
7/15/2022 1:15,4.62,3.69
7/15/2022 1:30,4.16,3.93
7/15/2022 1:45,4.84,3.51
7/15/2022 2:00,4.4,3.4
7/15/2022 2:15,4.16,3.33
7/15/2022 2:30,4.01,3.29
7/15/2022 2:45,4.35,3.42
7/15/2022 3:00,4.81,3.72
7/15/2022 3:15,7.92,4.4
7/15/2022 3:30,6.35,4.4
7/15/2022 3:45,9.29,4.22
7/15/2022 4:00,8.29,4.08
7/15/2022 4:15,6.91,3.88
7/15/2022 4:30,6.26,3.74
7/15/2022 4:45,5.34,3.62
7/15/2022 5:00,5.24,3.53
7/15/2022 5:15,8.3,3.51
7/15/2022 5:30,5.48,3.44
7/15/2022 5:45,6.59,3.4
7/15/2022 6:00,6.08,3.35
7/15/2022 6:15,5.18,3.31
7/15/2022 6:30,6.02,3.27
7/15/2022 6:45,4.84,3.24
7/15/2022 7:00,6.17,3.21
7/15/2022 7:15,4.28,3.17
7/15/2022 7:30,4.65,3.13
7/15/2022 7:45,4.72,3.11
7/15/2022 8:00,7.66,3.07
7/15/2022 8:15,4.72,3.06
7/15/2022 8:30,6.12,3
7/15/2022 8:45,4.04,3.02
7/15/2022 9:00,3.68,3
7/15/2022 9:15,3.43,2.97
7/15/2022 9:30,3.79,2.94
7/15/2022 9:45,3.91,2.94
7/15/2022 10:00,3.9,2.93
7/15/2022 10:15,4.17,2.96
7/15/2022 10:30,7.69,2.94
7/15/2022 10:45,4.27,2.99
7/15/2022 11:00,5.12,2.97
7/15/2022 11:15,3.66,2.99
7/15/2022 11:30,4.32,2.97
7/15/2022 11:45,9.23,2.96
7/15/2022 12:00,9.61,2.97
7/15/2022 12:15,8.34,2.98
7/15/2022 12:30,5.62,2.98
7/15/2022 12:45,5.04,3.01
7/15/2022 13:00,3.82,2.98
7/15/2022 13:15,3.95,2.98
7/15/2022 13:30,3.38,2.93
7/15/2022 13:45,3.54,2.91
7/15/2022 14:00,4.1,2.89
7/15/2022 14:15,3.64,2.93
7/15/2022 14:30,4.39,2.91
7/15/2022 14:45,3.42,2.95
7/15/2022 15:00,3.34,2.92
7/15/2022 15:15,3.65,2.96
7/15/2022 15:30,3.45,2.93
7/15/2022 15:45,3.42,2.94
7/15/2022 16:00,3.74,2.94
7/15/2022 16:15,3.4,2.93
7/15/2022 16:30,3.97,2.92
7/15/2022 16:45,3.37,2.95
7/15/2022 17:00,3.31,2.91
7/15/2022 17:15,3.38,2.92
7/15/2022 17:30,3.47,2.89
7/15/2022 17:45,3.28,2.91
7/15/2022 18:00,3.54,2.87
7/15/2022 18:15,3.47,2.86
7/15/2022 18:30,3.31,2.84
7/15/2022 18:45,3.22,2.88
7/15/2022 19:00,3.33,2.85
7/15/2022 19:15,3.49,2.84
7/15/2022 19:30,3.52,2.83
7/15/2022 19:45,3.56,2.84
7/15/2022 20:00,3.41,2.82
7/15/2022 20:15,3.73,2.82
7/15/2022 20:30,3.3,2.82
7/15/2022 20:45,3.46,2.81
7/15/2022 21:00,3.68,2.94
7/15/2022 21:15,3.5,2.85
7/15/2022 21:30,3.64,3.29
7/15/2022 21:45,3.45,2.9
7/15/2022 22:00,3.42,2.82
7/15/2022 22:15,3.49,2.86
7/15/2022 22:30,3.24,2.82
7/15/2022 22:45,3.56,2.81
7/15/2022 23:00,3.39,2.83
7/15/2022 23:15,3.31,2.84
7/15/2022 23:30,3.51,2.83
7/15/2022 23:45,3.46,2.83
7/16/2022 0:00,3.19,2.82
7/16/2022 0:15,3.37,2.81
7/16/2022 0:30,3.24,2.79
7/16/2022 0:45,3.48,2.83
7/16/2022 1:00,3.45,2.81
7/16/2022 1:15,3.26,2.82
7/16/2022 1:30,3.33,2.8
7/16/2022 1:45,3.34,2.81
7/16/2022 2:00,3.35,2.8
7/16/2022 2:15,3.23,2.8
7/16/2022 2:30,3.37,2.8
7/16/2022 2:45,3.58,2.76
7/16/2022 3:00,3.3,2.77
7/16/2022 3:15,3.26,2.78
7/16/2022 3:30,3.2,2.77
7/16/2022 3:45,3.24,2.77
7/16/2022 4:00,3.35,2.78
7/16/2022 4:15,3.27,2.76
7/16/2022 4:30,3.26,2.74
7/16/2022 4:45,3.26,2.75
7/16/2022 5:00,3.29,2.74
7/16/2022 5:15,3.08,2.73
7/16/2022 5:30,3.24,2.74
7/16/2022 5:45,3.17,2.73
7/16/2022 6:00,3.39,2.74
7/16/2022 6:15,3.18,2.74
7/16/2022 6:30,3.29,2.76
7/16/2022 6:45,3.33,2.76
7/16/2022 7:00,3.25,2.74
7/16/2022 7:15,3.27,2.74
7/16/2022 7:30,3.41,2.74
7/16/2022 7:45,3.16,2.71
7/16/2022 8:00,7.33,2.71
7/16/2022 8:15,3.28,2.7
7/16/2022 8:30,3.75,2.72
7/16/2022 8:45,3.13,2.68
7/16/2022 9:00,3.29,2.68
7/16/2022 9:15,3.38,2.64
7/16/2022 9:30,3.38,2.66
7/16/2022 9:45,3.27,2.64
7/16/2022 10:00,3.16,2.66
7/16/2022 10:15,3.32,2.67
7/16/2022 10:30,3.44,2.69
7/16/2022 10:45,3.59,2.68
7/16/2022 11:00,3.31,2.7
7/16/2022 11:15,3.24,2.71
7/16/2022 11:30,3.43,2.74
7/16/2022 11:45,3.36,2.72
7/16/2022 12:00,3.3,2.69
7/16/2022 12:15,3.4,2.67
7/16/2022 12:30,3.74,3
7/16/2022 12:45,7.46,2.905
7/16/2022 13:00,5.94,3.001
7/16/2022 13:15,6.25,3.1103
