Time,Pressure[cmH2O],Barometric,Real,Date,smooth
4/21/2022 14:30,750.758,748.425,2.333,2022-04-21 14:30:00,2.0989346469448886
4/21/2022 14:45,750.583,748.542,2.041,2022-04-21 14:45:00,2.097443763235374
4/21/2022 15:00,750.292,748.542,1.75,2022-04-21 15:00:00,2.0959419032124056
4/21/2022 15:15,750.292,748.425,1.867,2022-04-21 15:15:00,2.0944302292943315
4/21/2022 15:30,750.292,748.25,2.042,2022-04-21 15:30:00,2.092909854789925
4/21/2022 15:45,750.0,748.25,1.75,2022-04-21 15:45:00,2.0913817431686508
4/21/2022 16:00,750.117,748.075,2.042,2022-04-21 16:00:00,2.089847012616545
4/21/2022 16:15,750.0,747.958,2.042,2022-04-21 16:15:00,2.0883064686292347
4/21/2022 16:30,749.825,747.958,1.867,2022-04-21 16:30:00,2.086760977772817
4/21/2022 16:45,749.65,747.783,1.867,2022-04-21 16:45:00,2.085211270308696
4/21/2022 17:00,749.358,747.783,1.575,2022-04-21 17:00:00,2.0836582375144275
4/21/2022 17:15,749.65,747.783,1.867,2022-04-21 17:15:00,2.0821023617184524
4/21/2022 17:30,749.65,747.783,1.867,2022-04-21 17:30:00,2.0805443326445316
4/21/2022 17:45,749.825,747.958,1.867,2022-04-21 17:45:00,2.07898444759615
4/21/2022 18:00,750.0,747.958,2.042,2022-04-21 18:00:00,2.077423114639206
4/21/2022 18:15,749.475,747.958,1.517,2022-04-21 18:15:00,2.0758605179007006
4/21/2022 18:30,749.825,747.783,2.042,2022-04-21 18:30:00,2.074296816292119
4/21/2022 18:45,749.475,747.783,1.692,2022-04-21 18:45:00,2.072731989034479
4/21/2022 19:00,749.358,747.783,1.575,2022-04-21 19:00:00,2.0711659718900135
4/21/2022 19:15,749.358,747.608,1.75,2022-04-21 19:15:00,2.0695986403984246
4/21/2022 19:30,749.358,747.608,1.75,2022-04-21 19:30:00,2.0680295558504076
4/21/2022 19:45,749.475,747.608,1.867,2022-04-21 19:45:00,2.06645852624221
4/21/2022 20:00,749.65,747.783,1.867,2022-04-21 20:00:00,2.0648851764367167
4/21/2022 20:15,749.65,747.783,1.867,2022-04-21 20:15:00,2.063308654379344
4/21/2022 20:30,749.358,747.608,1.75,2022-04-21 20:30:00,2.0617283365487755
4/21/2022 20:45,749.475,747.492,1.983,2022-04-21 20:45:00,2.0601432512254263
4/21/2022 21:00,749.65,747.492,2.158,2022-04-21 21:00:00,2.0585525817893715
4/21/2022 21:15,749.825,747.608,2.217,2022-04-21 21:15:00,2.056955265706992
4/21/2022 21:30,749.825,747.783,2.042,2022-04-21 21:30:00,2.0553500229358854
4/21/2022 21:45,749.825,747.783,2.042,2022-04-21 21:45:00,2.0537358646768076
4/21/2022 22:00,749.825,747.783,2.042,2022-04-21 22:00:00,2.052111392707307
4/21/2022 22:15,749.65,747.958,1.692,2022-04-21 22:15:00,2.050475405622659
4/21/2022 22:30,750.0,747.958,2.042,2022-04-21 22:30:00,2.048826215474218
4/21/2022 22:45,749.825,747.958,1.867,2022-04-21 22:45:00,2.047162473070049
4/21/2022 23:00,749.825,747.783,2.042,2022-04-21 23:00:00,2.0454824600239694
4/21/2022 23:15,749.65,747.608,2.042,2022-04-21 23:15:00,2.0437845762634588
4/21/2022 23:30,749.475,747.608,1.867,2022-04-21 23:30:00,2.04206710025266
4/21/2022 23:45,749.65,747.783,1.867,2022-04-21 23:45:00,2.0403283048813723
4/22/2022 0:00,749.825,747.608,2.217,2022-04-22 00:00:00,2.0385665107925526
4/22/2022 0:15,749.825,747.783,2.042,2022-04-22 00:15:00,2.0367797241157906
4/22/2022 0:30,749.825,747.492,2.333,2022-04-22 00:30:00,2.034966170400914
4/22/2022 0:45,749.475,747.492,1.983,2022-04-22 00:45:00,2.0331239215045214
4/22/2022 1:00,749.825,747.492,2.333,2022-04-22 01:00:00,2.0312512357561254
4/22/2022 1:15,749.825,747.492,2.333,2022-04-22 01:15:00,2.0293462703870793
4/22/2022 1:30,749.65,747.783,1.867,2022-04-22 01:30:00,2.0274071810750955
4/22/2022 1:45,749.475,747.492,1.983,2022-04-22 01:45:00,2.025432219297705
4/22/2022 2:00,749.475,747.317,2.158,2022-04-22 02:00:00,2.023419396128802
4/22/2022 2:15,749.358,747.025,2.333,2022-04-22 02:15:00,2.021367165991091
4/22/2022 2:30,749.008,747.025,1.983,2022-04-22 02:30:00,2.0192738404146944
4/22/2022 2:45,749.183,746.85,2.333,2022-04-22 02:45:00,2.017137599627612
4/22/2022 3:00,748.833,746.733,2.1,2022-04-22 03:00:00,2.0149568685192465
4/22/2022 3:15,749.008,746.733,2.275,2022-04-22 03:15:00,2.0127300660655703
4/22/2022 3:30,748.717,746.558,2.159,2022-04-22 03:30:00,2.010455794106249
4/22/2022 3:45,748.717,746.558,2.159,2022-04-22 03:45:00,2.008132746518638
4/22/2022 4:00,748.542,746.383,2.159,2022-04-22 04:00:00,2.005759696674007
4/22/2022 4:15,748.717,746.383,2.334,2022-04-22 04:15:00,2.003335493481295
4/22/2022 4:30,748.717,746.383,2.334,2022-04-22 04:30:00,2.000859176636811
4/22/2022 4:45,748.717,746.267,2.45,2022-04-22 04:45:00,1.998329653678597
4/22/2022 5:00,748.542,746.092,2.45,2022-04-22 05:00:00,1.9957461244437902
4/22/2022 5:15,748.367,746.092,2.275,2022-04-22 05:15:00,1.9931081127396886
4/22/2022 5:30,748.542,746.092,2.45,2022-04-22 05:30:00,1.9904150450047233
4/22/2022 5:45,748.192,745.917,2.275,2022-04-22 05:45:00,1.987666442860004
4/22/2022 6:00,748.075,745.917,2.158,2022-04-22 06:00:00,1.9848620329444429
4/22/2022 6:15,747.725,745.45,2.275,2022-04-22 06:15:00,1.9820018174624277
4/22/2022 6:30,747.725,745.45,2.275,2022-04-22 06:30:00,1.9790856534655032
4/22/2022 6:45,747.9,745.45,2.45,2022-04-22 06:45:00,1.9761137967244262
4/22/2022 7:00,747.725,745.333,2.392,2022-04-22 07:00:00,1.9730864657127538
4/22/2022 7:15,747.55,745.45,2.1,2022-04-22 07:15:00,1.9700041343375077
4/22/2022 7:30,747.433,745.333,2.1,2022-04-22 07:30:00,1.9668675204052488
4/22/2022 7:45,747.258,744.983,2.275,2022-04-22 07:45:00,1.9636773920103392
4/22/2022 8:00,747.083,745.158,1.925,2022-04-22 08:00:00,1.9604346709052334
4/22/2022 8:15,746.792,744.983,1.809,2022-04-22 08:15:00,1.957140421914725
4/22/2022 8:30,746.792,744.808,1.984,2022-04-22 08:30:00,1.9537959104572211
4/22/2022 8:45,746.792,744.692,2.1,2022-04-22 08:45:00,1.950402390999294
4/22/2022 9:00,746.792,744.517,2.275,2022-04-22 09:00:00,1.9469613948110824
4/22/2022 9:15,746.325,744.517,1.808,2022-04-22 09:15:00,1.9434745301085896
4/22/2022 9:30,746.442,744.225,2.217,2022-04-22 09:30:00,1.939943604550493
4/22/2022 9:45,746.15,743.875,2.275,2022-04-22 09:45:00,1.936370520575389
4/22/2022 10:00,746.325,744.05,2.275,2022-04-22 10:00:00,1.9327574022832654
4/22/2022 10:15,746.15,744.05,2.1,2022-04-22 10:15:00,1.9291063754981266
4/22/2022 10:30,745.683,744.05,1.633,2022-04-22 10:30:00,1.9254197709117573
4/22/2022 10:45,745.683,743.7,1.983,2022-04-22 10:45:00,1.9216999336763452
4/22/2022 11:00,745.683,743.583,2.1,2022-04-22 11:00:00,1.917949630345233
4/22/2022 11:15,745.158,743.117,2.041,2022-04-22 11:15:00,1.9141712910390698
4/22/2022 11:30,744.867,742.942,1.925,2022-04-22 11:30:00,1.9103676325709145
4/22/2022 11:45,744.867,742.767,2.1,2022-04-22 11:45:00,1.9065414717973208
4/22/2022 12:00,744.692,742.767,1.925,2022-04-22 12:00:00,1.9026954645085774
4/22/2022 12:15,744.4,742.475,1.925,2022-04-22 12:15:00,1.898832624661295
4/22/2022 12:30,744.05,742.183,1.867,2022-04-22 12:30:00,1.894955869486846
4/22/2022 12:45,743.758,742.008,1.75,2022-04-22 12:45:00,1.8910683043326144
4/22/2022 13:00,743.117,741.658,1.459,2022-04-22 13:00:00,1.8871728357990434
4/22/2022 13:15,742.767,741.075,1.692,2022-04-22 13:15:00,1.883272344274241
4/22/2022 13:30,742.592,740.725,1.867,2022-04-22 13:30:00,1.8793699205847183
4/22/2022 13:45,741.95,740.258,1.692,2022-04-22 13:45:00,1.8754686422733995
4/22/2022 14:00,741.483,739.967,1.516,2022-04-22 14:00:00,1.8715715577225913
4/22/2022 14:15,741.017,739.675,1.342,2022-04-22 14:15:00,1.8676816770113513
4/22/2022 14:30,741.017,739.208,1.809,2022-04-22 14:30:00,1.8638019872718858
4/22/2022 14:45,740.667,738.567,2.1,2022-04-22 14:45:00,1.859935414157131
4/22/2022 15:00,739.908,738.275,1.633,2022-04-22 15:00:00,1.8560848210457728
4/22/2022 15:15,739.092,737.983,1.109,2022-04-22 15:15:00,1.852252967998531
4/22/2022 15:30,739.092,737.808,1.284,2022-04-22 15:30:00,1.8484426673271865
4/22/2022 15:45,738.45,737.342,1.108,2022-04-22 15:45:00,1.8446566270675173
4/22/2022 16:00,738.625,737.458,1.167,2022-04-22 16:00:00,1.8408974464424461
4/22/2022 16:15,738.158,736.7,1.458,2022-04-22 16:15:00,1.837167499607218
4/22/2022 16:30,738.158,736.7,1.458,2022-04-22 16:30:00,1.8334694006924337
4/22/2022 16:45,737.808,736.525,1.283,2022-04-22 16:45:00,1.8298053605649063
4/22/2022 17:00,737.808,736.525,1.283,2022-04-22 17:00:00,1.8261775796056636
4/22/2022 17:15,737.983,736.525,1.458,2022-04-22 17:15:00,1.8225882137557872
4/22/2022 17:30,737.808,736.7,1.108,2022-04-22 17:30:00,1.8190390955757092
4/22/2022 17:45,738.333,736.875,1.458,2022-04-22 17:45:00,1.815531984785396
4/22/2022 18:00,738.8,737.167,1.633,2022-04-22 18:00:00,1.8120686741506342
4/22/2022 18:15,738.917,737.167,1.75,2022-04-22 18:15:00,1.8086505873914154
4/22/2022 18:30,739.267,737.808,1.459,2022-04-22 18:30:00,1.8052790871810709
4/22/2022 18:45,739.558,738.158,1.4,2022-04-22 18:45:00,1.8019554597225382
4/22/2022 19:00,739.442,738.158,1.284,2022-04-22 19:00:00,1.7986808018369904
4/22/2022 19:15,739.733,737.983,1.75,2022-04-22 19:15:00,1.7954560601445757
4/22/2022 19:30,739.733,738.158,1.575,2022-04-22 19:30:00,1.7922820630427712
4/22/2022 19:45,740.083,738.333,1.75,2022-04-22 19:45:00,1.789159464773522
4/22/2022 20:00,740.083,738.333,1.75,2022-04-22 20:00:00,1.7860886450541924
4/22/2022 20:15,740.083,738.45,1.633,2022-04-22 20:15:00,1.7830700019659576
4/22/2022 20:30,740.55,738.8,1.75,2022-04-22 20:30:00,1.7801036944937483
4/22/2022 20:45,741.017,739.383,1.634,2022-04-22 20:45:00,1.7771896835317456
4/22/2022 21:00,741.192,739.558,1.634,2022-04-22 21:00:00,1.7743278457567622
4/22/2022 21:15,741.367,739.733,1.634,2022-04-22 21:15:00,1.7715178932681324
4/22/2022 21:30,741.658,740.025,1.633,2022-04-22 21:30:00,1.7687595926637478
4/22/2022 21:45,741.658,739.85,1.808,2022-04-22 21:45:00,1.766052302503853
4/22/2022 22:00,741.483,739.85,1.633,2022-04-22 22:00:00,1.7633952992240458
4/22/2022 22:15,742.008,740.2,1.808,2022-04-22 22:15:00,1.7607879324434428
4/22/2022 22:30,742.008,740.492,1.516,2022-04-22 22:30:00,1.7582292329673126
4/22/2022 22:45,741.833,740.2,1.633,2022-04-22 22:45:00,1.7557182972484942
4/22/2022 23:00,741.833,740.2,1.633,2022-04-22 23:00:00,1.7532539798416689
4/22/2022 23:15,741.833,740.025,1.808,2022-04-22 23:15:00,1.7508351691778787
4/22/2022 23:30,741.658,740.025,1.633,2022-04-22 23:30:00,1.748460615798632
4/22/2022 23:45,741.658,740.2,1.458,2022-04-22 23:45:00,1.7461289805863751
4/23/2022 0:00,741.833,740.025,1.808,2022-04-23 00:00:00,1.7438385888643675
4/23/2022 0:15,741.833,740.025,1.808,2022-04-23 00:15:00,1.74158800494366
4/23/2022 0:30,741.658,740.025,1.633,2022-04-23 00:30:00,1.7393755994867748
4/23/2022 0:45,741.542,740.025,1.517,2022-04-23 00:45:00,1.7371998165311913
4/23/2022 1:00,741.658,740.025,1.633,2022-04-23 01:00:00,1.735059065674126
4/23/2022 1:15,741.483,739.733,1.75,2022-04-23 01:15:00,1.732951464622177
4/23/2022 1:30,741.833,739.85,1.983,2022-04-23 01:30:00,1.7308754267019284
4/23/2022 1:45,741.658,739.85,1.808,2022-04-23 01:45:00,1.7288293136397308
4/23/2022 2:00,741.367,739.558,1.809,2022-04-23 02:00:00,1.7268114322868071
4/23/2022 2:15,741.542,739.383,2.159,2022-04-23 02:15:00,1.7248201752533663
4/23/2022 2:30,741.483,739.383,2.1,2022-04-23 02:30:00,1.7228539047070561
4/23/2022 2:45,741.367,739.383,1.984,2022-04-23 02:45:00,1.7209108633713517
4/23/2022 3:00,741.367,739.558,1.809,2022-04-23 03:00:00,1.7189895801848187
4/23/2022 3:15,741.367,739.733,1.634,2022-04-23 03:15:00,1.7170884001418092
4/23/2022 3:30,741.658,739.733,1.925,2022-04-23 03:30:00,1.7152057436864092
4/23/2022 3:45,741.483,739.558,1.925,2022-04-23 03:45:00,1.7133403388968282
4/23/2022 4:00,741.542,739.733,1.809,2022-04-23 04:00:00,1.7114910093637228
4/23/2022 4:15,741.658,739.733,1.925,2022-04-23 04:15:00,1.709656400922823
4/23/2022 4:30,741.833,739.85,1.983,2022-04-23 04:30:00,1.707835364684012
4/23/2022 4:45,741.658,739.85,1.808,2022-04-23 04:45:00,1.7060268085921528
4/23/2022 5:00,741.542,739.383,2.159,2022-04-23 05:00:00,1.7042297284452739
4/23/2022 5:15,741.658,739.85,1.808,2022-04-23 05:15:00,1.7024433777349608
4/23/2022 5:30,742.008,739.733,2.275,2022-04-23 05:30:00,1.7006669798467036
4/23/2022 5:45,742.008,739.908,2.1,2022-04-23 05:45:00,1.6988999210246902
4/23/2022 6:00,742.125,739.85,2.275,2022-04-23 06:00:00,1.6971417245618339
4/23/2022 6:15,742.008,740.2,1.808,2022-04-23 06:15:00,1.695391959501463
4/23/2022 6:30,742.008,740.2,1.808,2022-04-23 06:30:00,1.693650326275631
4/23/2022 6:45,742.125,740.2,1.925,2022-04-23 06:45:00,1.6919166995855321
4/23/2022 7:00,742.475,740.492,1.983,2022-04-23 07:00:00,1.6901910642333875
4/23/2022 7:15,742.65,740.667,1.983,2022-04-23 07:15:00,1.6884736338013253
4/23/2022 7:30,742.65,740.783,1.867,2022-04-23 07:30:00,1.6867646712429456
4/23/2022 7:45,742.65,740.958,1.692,2022-04-23 07:45:00,1.6850645626007623
4/23/2022 8:00,742.65,740.783,1.867,2022-04-23 08:00:00,1.6833739187600059
4/23/2022 8:15,742.767,740.958,1.809,2022-04-23 08:15:00,1.6816932849120763
4/23/2022 8:30,743.117,741.25,1.867,2022-04-23 08:30:00,1.6800234794733622
4/23/2022 8:45,742.942,741.425,1.517,2022-04-23 08:45:00,1.6783654181499543
4/23/2022 9:00,743.117,741.25,1.867,2022-04-23 09:00:00,1.676720111366493
4/23/2022 9:15,743.117,741.25,1.867,2022-04-23 09:15:00,1.6750887152869924
4/23/2022 9:30,743.117,741.133,1.984,2022-04-23 09:30:00,1.6734724778872714
4/23/2022 9:45,742.942,741.25,1.692,2022-04-23 09:45:00,1.6718726266830053
4/23/2022 10:00,742.767,741.25,1.517,2022-04-23 10:00:00,1.6702905465285034
4/23/2022 10:15,742.942,741.425,1.517,2022-04-23 10:15:00,1.668727836300126
4/23/2022 10:30,742.942,741.542,1.4,2022-04-23 10:30:00,1.667186284548936
4/23/2022 10:45,742.942,741.425,1.517,2022-04-23 10:45:00,1.6656674069951827
4/23/2022 11:00,742.942,741.542,1.4,2022-04-23 11:00:00,1.6641730885238755
4/23/2022 11:15,743.117,741.717,1.4,2022-04-23 11:15:00,1.6627050843441034
4/23/2022 11:30,743.233,741.833,1.4,2022-04-23 11:30:00,1.6612653034764135
4/23/2022 11:45,743.408,741.717,1.691,2022-04-23 11:45:00,1.6598556661481816
4/23/2022 12:00,743.758,741.833,1.925,2022-04-23 12:00:00,1.6584780336394989
4/23/2022 12:15,743.408,742.008,1.4,2022-04-23 12:15:00,1.6571344127356051
4/23/2022 12:30,743.408,741.833,1.575,2022-04-23 12:30:00,1.6558268442361082
4/23/2022 12:45,743.233,741.717,1.516,2022-04-23 12:45:00,1.6545573308841486
4/23/2022 13:00,743.408,741.892,1.516,2022-04-23 13:00:00,1.6533277772774204
4/23/2022 13:15,743.408,742.008,1.4,2022-04-23 13:15:00,1.6521400854340802
4/23/2022 13:30,743.233,741.892,1.341,2022-04-23 13:30:00,1.6509962546003198
4/23/2022 13:45,743.233,741.892,1.341,2022-04-23 13:45:00,1.6498983399173919
4/23/2022 14:00,743.583,742.183,1.4,2022-04-23 14:00:00,1.6488481686723684
4/23/2022 14:15,743.758,742.008,1.75,2022-04-23 14:15:00,1.6478476299642395
4/23/2022 14:30,743.408,742.183,1.225,2022-04-23 14:30:00,1.646898595485077
4/23/2022 14:45,743.583,742.008,1.575,2022-04-23 14:45:00,1.6460027084763234
4/23/2022 15:00,743.408,742.358,1.05,2022-04-23 15:00:00,1.6451615564412871
4/23/2022 15:15,743.583,742.183,1.4,2022-04-23 15:15:00,1.6443765577469283
4/23/2022 15:30,743.583,742.183,1.4,2022-04-23 15:30:00,1.6436490952983742
4/23/2022 15:45,743.408,742.008,1.4,2022-04-23 15:45:00,1.6429805930508623
4/23/2022 16:00,743.758,742.358,1.4,2022-04-23 16:00:00,1.6423721191032812
4/23/2022 16:15,743.583,742.183,1.4,2022-04-23 16:15:00,1.6418245907302853
4/23/2022 16:30,743.583,742.358,1.225,2022-04-23 16:30:00,1.641339071982991
4/23/2022 16:45,743.408,742.183,1.225,2022-04-23 16:45:00,1.6409163158117455
4/23/2022 17:00,743.408,742.183,1.225,2022-04-23 17:00:00,1.6405570455761043
4/23/2022 17:15,743.758,742.358,1.4,2022-04-23 17:15:00,1.6402616007272897
4/23/2022 17:30,743.875,742.475,1.4,2022-04-23 17:30:00,1.6400304698967658
4/23/2022 17:45,744.05,742.533,1.517,2022-04-23 17:45:00,1.6398639079111939
4/23/2022 18:00,744.05,742.942,1.108,2022-04-23 18:00:00,1.6397619590026264
4/23/2022 18:15,744.05,742.65,1.4,2022-04-23 18:15:00,1.6397244752183948
4/23/2022 18:30,744.225,742.825,1.4,2022-04-23 18:30:00,1.639751017738488
4/23/2022 18:45,744.05,742.825,1.225,2022-04-23 18:45:00,1.63984120712716
4/23/2022 19:00,744.225,743.117,1.108,2022-04-23 19:00:00,1.6399943971614155
4/23/2022 19:15,744.225,743.117,1.108,2022-04-23 19:15:00,1.6402098149793978
4/23/2022 19:30,744.225,743.0,1.225,2022-04-23 19:30:00,1.6404863998273902
4/23/2022 19:45,744.517,743.0,1.517,2022-04-23 19:45:00,1.640823100702612
4/23/2022 20:00,744.692,743.117,1.575,2022-04-23 20:00:00,1.6412186773887532
4/23/2022 20:15,744.692,743.292,1.4,2022-04-23 20:15:00,1.6416716489506338
4/23/2022 20:30,744.692,743.292,1.4,2022-04-23 20:30:00,1.6421803422462788
4/23/2022 20:45,744.4,743.0,1.4,2022-04-23 20:45:00,1.6427429531453566
4/23/2022 21:00,744.517,743.117,1.4,2022-04-23 21:00:00,1.6433574706558416
4/23/2022 21:15,744.867,743.292,1.575,2022-04-23 21:15:00,1.6440219539535885
4/23/2022 21:30,745.158,743.583,1.575,2022-04-23 21:30:00,1.644734255784535
4/23/2022 21:45,745.333,743.467,1.866,2022-04-23 21:45:00,1.6454919774666517
4/23/2022 22:00,745.333,743.758,1.575,2022-04-23 22:00:00,1.6462926515594503
4/23/2022 22:15,745.333,743.758,1.575,2022-04-23 22:15:00,1.6471336617921775
4/23/2022 22:30,745.333,743.758,1.575,2022-04-23 22:30:00,1.648012319357279
4/23/2022 22:45,745.333,743.467,1.866,2022-04-23 22:45:00,1.6489258166940068
4/23/2022 23:00,745.333,743.583,1.75,2022-04-23 23:00:00,1.6498711012749991
4/23/2022 23:15,745.508,743.758,1.75,2022-04-23 23:15:00,1.6508453105896217
4/23/2022 23:30,745.333,743.467,1.866,2022-04-23 23:30:00,1.6518454152866298
4/23/2022 23:45,745.333,743.467,1.866,2022-04-23 23:45:00,1.6528682715937433
4/24/2022 0:00,745.333,743.467,1.866,2022-04-24 00:00:00,1.6539106670211656
4/24/2022 0:15,745.042,743.467,1.575,2022-04-24 00:15:00,1.6549694745602013
4/24/2022 0:30,745.042,743.292,1.75,2022-04-24 00:30:00,1.6560413422199411
4/24/2022 0:45,745.158,743.292,1.866,2022-04-24 00:45:00,1.657122898191724
4/24/2022 1:00,745.158,743.292,1.866,2022-04-24 01:00:00,1.658210845722733
4/24/2022 1:15,744.867,743.292,1.575,2022-04-24 01:15:00,1.6593017964514627
4/24/2022 1:30,745.158,743.292,1.866,2022-04-24 01:30:00,1.6603925931547854
4/24/2022 1:45,744.867,743.292,1.575,2022-04-24 01:45:00,1.6614798603840226
4/24/2022 2:00,745.042,743.117,1.925,2022-04-24 02:00:00,1.662560325683935
4/24/2022 2:15,744.692,743.117,1.575,2022-04-24 02:15:00,1.663630775480352
4/24/2022 2:30,744.692,743.0,1.692,2022-04-24 02:30:00,1.6646880577569343
4/24/2022 2:45,744.692,743.0,1.692,2022-04-24 02:45:00,1.6657291953707365
4/24/2022 3:00,744.867,742.825,2.042,2022-04-24 03:00:00,1.666751005135753
4/24/2022 3:15,745.042,743.0,2.042,2022-04-24 03:15:00,1.6677504774740426
4/24/2022 3:30,744.867,743.0,1.867,2022-04-24 03:30:00,1.6687248094402278
4/24/2022 3:45,745.042,743.117,1.925,2022-04-24 03:45:00,1.6696712490349932
4/24/2022 4:00,744.867,743.117,1.75,2022-04-24 04:00:00,1.6705870344211777
4/24/2022 4:15,744.867,742.825,2.042,2022-04-24 04:15:00,1.6714696145496908
4/24/2022 4:30,744.692,742.825,1.867,2022-04-24 04:30:00,1.6723165324502158
4/24/2022 4:45,744.867,742.65,2.217,2022-04-24 04:45:00,1.673125593281859
4/24/2022 5:00,744.867,742.708,2.159,2022-04-24 05:00:00,1.6738946724951713
4/24/2022 5:15,744.692,742.825,1.867,2022-04-24 05:15:00,1.67462179279679
4/24/2022 5:30,745.042,743.0,2.042,2022-04-24 05:30:00,1.6753048504785597
4/24/2022 5:45,745.333,743.0,2.333,2022-04-24 05:45:00,1.6759420236274971
4/24/2022 6:00,745.333,743.117,2.216,2022-04-24 06:00:00,1.6765317213861315
4/24/2022 6:15,745.508,743.117,2.391,2022-04-24 06:15:00,1.677072537168773
4/24/2022 6:30,745.683,743.292,2.391,2022-04-24 06:30:00,1.6775633101184126
4/24/2022 6:45,745.8,743.583,2.217,2022-04-24 06:45:00,1.6780027401168445
4/24/2022 7:00,746.15,743.758,2.392,2022-04-24 07:00:00,1.6783897733011814
4/24/2022 7:15,746.15,743.933,2.217,2022-04-24 07:15:00,1.6787237059355664
4/24/2022 7:30,746.325,744.05,2.275,2022-04-24 07:30:00,1.6790040412255904
4/24/2022 7:45,746.442,744.4,2.042,2022-04-24 07:45:00,1.67923022162275
4/24/2022 8:00,746.617,744.517,2.1,2022-04-24 08:00:00,1.6794019907337756
4/24/2022 8:15,746.617,744.983,1.634,2022-04-24 08:15:00,1.6795191325732257
4/24/2022 8:30,746.792,744.867,1.925,2022-04-24 08:30:00,1.6795814849481268
4/24/2022 8:45,746.967,745.158,1.809,2022-04-24 08:45:00,1.679589282554001
4/24/2022 9:00,746.792,744.983,1.809,2022-04-24 09:00:00,1.6795428641093708
4/24/2022 9:15,746.967,744.983,1.984,2022-04-24 09:15:00,1.6794425907294592
4/24/2022 9:30,746.617,744.983,1.634,2022-04-24 09:30:00,1.6792889694727307
4/24/2022 9:45,746.792,745.333,1.459,2022-04-24 09:45:00,1.6790828500234092
4/24/2022 10:00,746.792,745.158,1.634,2022-04-24 10:00:00,1.678824897701862
4/24/2022 10:15,746.792,745.158,1.634,2022-04-24 10:15:00,1.6785160528223877
4/24/2022 10:30,746.792,745.45,1.342,2022-04-24 10:30:00,1.6781573182316003
4/24/2022 10:45,746.908,745.45,1.458,2022-04-24 10:45:00,1.6777500282439795
4/24/2022 11:00,746.908,745.45,1.458,2022-04-24 11:00:00,1.6772954663255482
4/24/2022 11:15,746.792,745.275,1.517,2022-04-24 11:15:00,1.676795019856767
4/24/2022 11:30,746.908,745.45,1.458,2022-04-24 11:30:00,1.6762499754019082
4/24/2022 11:45,746.908,745.275,1.633,2022-04-24 11:45:00,1.6756620133192022
4/24/2022 12:00,746.908,745.275,1.633,2022-04-24 12:00:00,1.6750325446737948
4/24/2022 12:15,746.617,745.275,1.342,2022-04-24 12:15:00,1.674363176352444
4/24/2022 12:30,746.617,745.158,1.459,2022-04-24 12:30:00,1.6736556329611696
4/24/2022 12:45,746.617,745.275,1.342,2022-04-24 12:45:00,1.6729116344789474
4/24/2022 13:00,746.442,745.158,1.284,2022-04-24 13:00:00,1.6721330238820054
4/24/2022 13:15,746.442,745.275,1.167,2022-04-24 13:15:00,1.671321579405038
4/24/2022 13:30,746.617,744.983,1.634,2022-04-24 13:30:00,1.6704791077447079
4/24/2022 13:45,746.442,745.158,1.284,2022-04-24 13:45:00,1.6696072595330442
4/24/2022 14:00,746.617,745.275,1.342,2022-04-24 14:00:00,1.6687078568177347
4/24/2022 14:15,746.792,745.275,1.517,2022-04-24 14:15:00,1.667782643664247
4/24/2022 14:30,746.617,745.275,1.342,2022-04-24 14:30:00,1.666833337496421
4/24/2022 14:45,746.792,745.158,1.634,2022-04-24 14:45:00,1.665861596677987
4/24/2022 15:00,746.792,745.275,1.517,2022-04-24 15:00:00,1.664868971771892
4/24/2022 15:15,746.908,745.275,1.633,2022-04-24 15:15:00,1.6638571614587652
4/24/2022 15:30,747.083,745.45,1.633,2022-04-24 15:30:00,1.6628275573885425
4/24/2022 15:45,747.083,745.45,1.633,2022-04-24 15:45:00,1.6617816412031314
4/24/2022 16:00,746.792,745.45,1.342,2022-04-24 16:00:00,1.66072081036131
4/24/2022 16:15,746.908,745.45,1.458,2022-04-24 16:15:00,1.659646252896548
4/24/2022 16:30,746.908,745.625,1.283,2022-04-24 16:30:00,1.6585592002100622
4/24/2022 16:45,746.908,745.45,1.458,2022-04-24 16:45:00,1.6574609035358903
4/24/2022 17:00,747.083,745.45,1.633,2022-04-24 17:00:00,1.6563523143601366
4/24/2022 17:15,746.792,745.625,1.167,2022-04-24 17:15:00,1.6552343841808297
4/24/2022 17:30,746.908,745.625,1.283,2022-04-24 17:30:00,1.6541079110827515
4/24/2022 17:45,746.908,745.45,1.458,2022-04-24 17:45:00,1.6529735403046535
4/24/2022 18:00,747.083,745.625,1.458,2022-04-24 18:00:00,1.6518320235726156
4/24/2022 18:15,747.258,745.742,1.516,2022-04-24 18:15:00,1.6506838195664686
4/24/2022 18:30,747.258,745.917,1.341,2022-04-24 18:30:00,1.649529286858822
4/24/2022 18:45,747.258,745.917,1.341,2022-04-24 18:45:00,1.6483686795620858
4/24/2022 19:00,747.433,745.8,1.633,2022-04-24 19:00:00,1.6472021701195505
4/24/2022 19:15,747.433,746.092,1.341,2022-04-24 19:15:00,1.646029925371473
4/24/2022 19:30,747.725,746.267,1.458,2022-04-24 19:30:00,1.6448520093191172
4/24/2022 19:45,747.9,746.267,1.633,2022-04-24 19:45:00,1.6436681094808225
4/24/2022 20:00,747.9,746.092,1.808,2022-04-24 20:00:00,1.642477973103563
4/24/2022 20:15,747.9,746.267,1.633,2022-04-24 20:15:00,1.6412812782460506
