,Date_Time,Q (L/s),Interpolated_SSC
606,2023-07-12 03:30:00,6.0,5.362
607,2023-07-12 03:45:00,6.0,5.307
608,2023-07-12 04:00:00,5.6,5.362
609,2023-07-12 04:15:00,5.6,5.279
610,2023-07-12 04:30:00,5.6,5.084
611,2023-07-12 04:45:00,5.6,4.944
612,2023-07-12 05:00:00,5.6,6.171
613,2023-07-12 05:15:00,5.87,5.279
614,2023-07-12 05:30:00,5.87,5.084
615,2023-07-12 05:45:00,6.26,5.53
616,2023-07-12 06:00:00,5.6,10.353
617,2023-07-12 06:15:00,5.98,6.143
618,2023-07-12 06:30:00,5.87,5.446
619,2023-07-12 06:45:00,6.26,5.502
620,2023-07-12 07:00:00,5.87,5.502
621,2023-07-12 07:15:00,5.87,5.781
622,2023-07-12 07:30:00,5.87,6.394
623,2023-07-12 07:45:00,5.87,5.697
624,2023-07-12 08:00:00,5.47,5.558
625,2023-07-12 08:15:00,6.0,5.139
626,2023-07-12 08:30:00,6.0,4.916
627,2023-07-12 08:45:00,5.6,4.721
628,2023-07-12 09:00:00,5.47,4.609
629,2023-07-12 09:15:00,5.87,4.554
630,2023-07-12 09:30:00,5.6,4.526
631,2023-07-12 09:45:00,5.47,4.554
632,2023-07-12 10:00:00,5.47,4.665
633,2023-07-12 10:15:00,5.24,4.833
634,2023-07-12 10:30:00,5.24,5.028
635,2023-07-12 10:45:00,5.22,4.944
636,2023-07-12 11:00:00,5.22,4.944
637,2023-07-12 11:15:00,5.24,4.972
638,2023-07-12 11:30:00,4.88,5.251
639,2023-07-12 11:45:00,5.24,4.916
640,2023-07-12 12:00:00,4.88,4.833
641,2023-07-12 12:15:00,4.88,4.721
642,2023-07-12 12:30:00,4.66,4.86
643,2023-07-12 12:45:00,5.24,4.777
644,2023-07-12 13:00:00,5.24,4.916
645,2023-07-12 13:15:00,4.88,4.916
646,2023-07-12 13:30:00,5.22,5.111
647,2023-07-12 13:45:00,4.66,5.0
648,2023-07-12 14:00:00,4.66,5.307
649,2023-07-12 14:15:00,4.35,5.251
650,2023-07-12 14:30:00,4.66,5.39
651,2023-07-12 14:45:00,4.35,5.334
652,2023-07-12 15:00:00,4.35,5.362
653,2023-07-12 15:15:00,4.35,5.195
654,2023-07-12 15:30:00,4.45,5.446
655,2023-07-12 15:45:00,4.35,5.418
656,2023-07-12 16:00:00,4.45,5.781
657,2023-07-12 16:15:00,4.45,5.53
658,2023-07-12 16:30:00,4.14,5.474
659,2023-07-12 16:45:00,4.35,5.669
660,2023-07-12 17:00:00,4.45,5.585
661,2023-07-12 17:15:00,5.0,5.502
662,2023-07-12 17:30:00,4.35,5.502
663,2023-07-12 17:45:00,4.35,5.558
664,2023-07-12 18:00:00,4.14,6.31
665,2023-07-12 18:15:00,4.45,5.641
666,2023-07-12 18:30:00,4.45,5.418
667,2023-07-12 18:45:00,4.45,5.362
668,2023-07-12 19:00:00,4.45,5.474
669,2023-07-12 19:15:00,4.66,5.474
670,2023-07-12 19:30:00,4.14,5.418
671,2023-07-12 19:45:00,5.0,5.362
672,2023-07-12 20:00:00,5.0,5.223
673,2023-07-12 20:15:00,4.66,5.084
674,2023-07-12 20:30:00,4.77,5.251
675,2023-07-12 20:45:00,4.77,5.725
676,2023-07-12 21:00:00,5.35,6.924
677,2023-07-12 21:15:00,4.66,6.645
678,2023-07-12 21:30:00,5.0,6.645
679,2023-07-12 21:45:00,5.35,6.701
680,2023-07-12 22:00:00,5.0,6.645
681,2023-07-12 22:15:00,5.24,6.533
682,2023-07-12 22:30:00,5.0,6.673
683,2023-07-12 22:45:00,5.35,6.756
684,2023-07-12 23:00:00,5.22,7.37
685,2023-07-12 23:15:00,5.0,6.533
686,2023-07-12 23:30:00,5.22,6.422
687,2023-07-12 23:45:00,5.6,6.338
688,2023-07-13 00:00:00,5.22,6.422
689,2023-07-13 00:15:00,5.47,6.282
690,2023-07-13 00:30:00,5.6,6.282
691,2023-07-13 00:45:00,5.22,6.199
692,2023-07-13 01:00:00,5.35,6.171
693,2023-07-13 01:15:00,5.24,6.032
694,2023-07-13 01:30:00,5.24,6.004
695,2023-07-13 01:45:00,5.6,5.948
696,2023-07-13 02:00:00,5.24,5.836
697,2023-07-13 02:15:00,5.6,5.808
698,2023-07-13 02:30:00,6.41,5.697
699,2023-07-13 02:45:00,6.0,5.641
700,2023-07-13 03:00:00,6.26,5.446
701,2023-07-13 03:15:00,5.6,5.334
702,2023-07-13 03:30:00,5.6,5.307
703,2023-07-13 03:45:00,6.0,5.223
704,2023-07-13 04:00:00,6.0,5.251
705,2023-07-13 04:15:00,5.6,5.056
706,2023-07-13 04:30:00,5.6,5.0
707,2023-07-13 04:45:00,5.6,4.944
708,2023-07-13 05:00:00,5.6,5.028
709,2023-07-13 05:15:00,5.6,4.86
710,2023-07-13 05:30:00,5.24,4.888
711,2023-07-13 05:45:00,5.6,4.944
712,2023-07-13 06:00:00,6.0,5.056
713,2023-07-13 06:15:00,5.6,5.056
714,2023-07-13 06:30:00,5.24,4.972
715,2023-07-13 06:45:00,5.6,4.972
716,2023-07-13 07:00:00,5.6,4.991
717,2023-07-13 07:15:00,5.6,15.317
718,2023-07-13 07:30:00,5.98,10.075
719,2023-07-13 07:45:00,5.6,8.011
720,2023-07-13 08:00:00,5.98,11.692
721,2023-07-13 08:15:00,5.87,17.798
722,2023-07-13 08:30:00,5.47,15.568
723,2023-07-13 08:45:00,5.87,10.326
724,2023-07-13 09:00:00,5.6,9.182
725,2023-07-13 09:15:00,5.24,8.011
726,2023-07-13 09:30:00,5.24,7.203
727,2023-07-13 09:45:00,5.35,6.784
728,2023-07-13 10:00:00,5.6,6.255
729,2023-07-13 10:15:00,5.87,6.84
730,2023-07-13 10:30:00,5.0,6.394
731,2023-07-13 10:45:00,5.87,5.892
732,2023-07-13 11:00:00,5.24,5.976
733,2023-07-13 11:15:00,6.0,5.725
734,2023-07-13 11:30:00,5.6,5.753
735,2023-07-13 11:45:00,4.04,5.781
736,2023-07-13 12:00:00,5.22,6.004
737,2023-07-13 12:15:00,4.66,6.059
738,2023-07-13 12:30:00,4.66,6.115
739,2023-07-13 12:45:00,4.14,6.282
740,2023-07-13 13:00:00,4.45,6.199
741,2023-07-13 13:15:00,5.0,6.227
742,2023-07-13 13:30:00,4.88,6.171
743,2023-07-13 13:45:00,5.0,6.282
744,2023-07-13 14:00:00,5.0,6.282
745,2023-07-13 14:15:00,4.66,6.227
746,2023-07-13 14:30:00,4.66,6.115
747,2023-07-13 14:45:00,4.66,6.087
748,2023-07-13 15:00:00,4.45,6.087
749,2023-07-13 15:15:00,4.35,6.143
750,2023-07-13 15:30:00,4.45,6.032
751,2023-07-13 15:45:00,4.45,6.282
752,2023-07-13 16:00:00,4.14,6.31
753,2023-07-13 16:15:00,4.14,6.282
754,2023-07-13 16:30:00,4.14,6.561
755,2023-07-13 16:45:00,4.24,6.143
756,2023-07-13 17:00:00,4.45,6.059
757,2023-07-13 17:15:00,3.96,14.173
758,2023-07-13 17:30:00,4.14,23.737
759,2023-07-13 17:45:00,4.14,14.229
760,2023-07-13 18:00:00,5.12,16.627
761,2023-07-13 18:15:00,4.24,9.601
762,2023-07-13 18:30:00,4.66,8.541
763,2023-07-13 18:45:00,4.24,11.162
764,2023-07-13 19:00:00,4.24,9.517
765,2023-07-13 19:15:00,4.45,8.067
766,2023-07-13 19:30:00,4.77,7.677
767,2023-07-13 19:45:00,4.77,7.342
768,2023-07-13 20:00:00,5.0,7.119
769,2023-07-13 20:15:00,4.66,6.98
770,2023-07-13 20:30:00,4.45,6.868
771,2023-07-13 20:45:00,4.77,7.091
772,2023-07-13 21:00:00,4.77,7.37
773,2023-07-13 21:15:00,5.35,7.816
774,2023-07-13 21:30:00,4.66,8.457
775,2023-07-13 21:45:00,5.0,8.095
776,2023-07-13 22:00:00,4.66,7.705
777,2023-07-13 22:15:00,5.0,7.593
778,2023-07-13 22:30:00,5.0,7.481
779,2023-07-13 22:45:00,5.22,7.398
780,2023-07-13 23:00:00,5.22,7.175
781,2023-07-13 23:15:00,5.22,7.231
782,2023-07-13 23:30:00,5.35,7.063
783,2023-07-13 23:45:00,5.35,7.063
784,2023-07-14 00:00:00,5.0,7.035
785,2023-07-14 00:15:00,5.35,6.868
786,2023-07-14 00:30:00,5.35,6.673
787,2023-07-14 00:45:00,5.35,6.561
788,2023-07-14 01:00:00,5.6,6.478
789,2023-07-14 01:15:00,5.6,6.366
790,2023-07-14 01:30:00,5.73,6.115
791,2023-07-14 01:45:00,5.35,6.143
792,2023-07-14 02:00:00,5.35,6.087
793,2023-07-14 02:15:00,5.73,5.92
794,2023-07-14 02:30:00,5.73,5.836
795,2023-07-14 02:45:00,5.35,5.781
796,2023-07-14 03:00:00,5.35,5.641
797,2023-07-14 03:15:00,5.35,5.558
798,2023-07-14 03:30:00,5.35,5.446
799,2023-07-14 03:45:00,5.35,5.334
800,2023-07-14 04:00:00,5.35,5.362
801,2023-07-14 04:15:00,5.73,5.139
802,2023-07-14 04:30:00,5.73,5.028
803,2023-07-14 04:45:00,5.6,4.916
804,2023-07-14 05:00:00,5.35,5.0
805,2023-07-14 05:15:00,6.0,4.86
806,2023-07-14 05:30:00,5.73,4.944
807,2023-07-14 05:45:00,5.6,5.056
808,2023-07-14 06:00:00,5.6,5.167
809,2023-07-14 06:15:00,5.98,5.111
810,2023-07-14 06:30:00,5.22,5.056
811,2023-07-14 06:45:00,6.26,4.916
812,2023-07-14 07:00:00,5.87,4.805
813,2023-07-14 07:15:00,5.6,4.777
814,2023-07-14 07:30:00,5.6,4.721
815,2023-07-14 07:45:00,5.6,4.833
816,2023-07-14 08:00:00,5.87,4.665
817,2023-07-14 08:15:00,6.41,4.609
818,2023-07-14 08:30:00,6.0,4.331
819,2023-07-14 08:45:00,5.6,4.331
820,2023-07-14 09:00:00,6.0,4.303
821,2023-07-14 09:15:00,5.24,4.247
822,2023-07-14 09:30:00,6.0,4.135
823,2023-07-14 09:45:00,5.6,4.498
824,2023-07-14 10:00:00,5.0,4.275
825,2023-07-14 10:15:00,4.66,4.303
826,2023-07-14 10:30:00,4.66,4.554
827,2023-07-14 10:45:00,4.88,4.693
828,2023-07-14 11:00:00,5.0,4.86
829,2023-07-14 11:15:00,4.35,5.028
830,2023-07-14 11:30:00,4.88,4.972
831,2023-07-14 11:45:00,4.04,5.139
832,2023-07-14 12:00:00,4.35,5.167
833,2023-07-14 12:15:00,4.66,5.613
834,2023-07-14 12:30:00,4.66,5.613
835,2023-07-14 12:45:00,4.35,5.585
836,2023-07-14 13:00:00,4.14,5.585
837,2023-07-14 13:15:00,4.14,5.502
838,2023-07-14 13:30:00,4.04,5.558
839,2023-07-14 13:45:00,4.14,5.641
840,2023-07-14 14:00:00,4.35,5.53
841,2023-07-14 14:15:00,3.68,5.836
842,2023-07-14 14:30:00,3.68,5.948
843,2023-07-14 14:45:00,4.14,5.864
844,2023-07-14 15:00:00,3.86,5.753
845,2023-07-14 15:15:00,3.94,6.227
846,2023-07-14 15:30:00,3.94,6.115
847,2023-07-14 15:45:00,4.14,5.92
848,2023-07-14 16:00:00,3.43,5.753
849,2023-07-14 16:15:00,3.59,5.669
850,2023-07-14 16:30:00,3.68,5.725
851,2023-07-14 16:45:00,3.96,5.753
852,2023-07-14 17:00:00,3.43,6.032
853,2023-07-14 17:15:00,3.68,6.032
854,2023-07-14 17:30:00,3.68,5.864
855,2023-07-14 17:45:00,3.96,6.087
856,2023-07-14 18:00:00,3.68,5.976
857,2023-07-14 18:15:00,3.86,5.781
858,2023-07-14 18:30:00,4.45,5.641
859,2023-07-14 18:45:00,3.86,5.53
860,2023-07-14 19:00:00,4.45,5.446
861,2023-07-14 19:15:00,3.68,5.39
862,2023-07-14 19:30:00,3.86,5.753
863,2023-07-14 19:45:00,3.94,5.753
864,2023-07-14 20:00:00,4.45,5.669
865,2023-07-14 20:15:00,4.66,5.446
866,2023-07-14 20:30:00,4.35,5.446
867,2023-07-14 20:45:00,4.14,5.585
868,2023-07-14 21:00:00,4.45,5.781
869,2023-07-14 21:15:00,4.35,5.948
870,2023-07-14 21:30:00,4.66,6.171
871,2023-07-14 21:45:00,4.77,6.394
872,2023-07-14 22:00:00,4.66,6.422
873,2023-07-14 22:15:00,4.45,6.31
874,2023-07-14 22:30:00,5.0,6.255
875,2023-07-14 22:45:00,4.66,6.617
876,2023-07-14 23:00:00,4.66,6.31
877,2023-07-14 23:15:00,4.66,6.032
878,2023-07-14 23:30:00,5.0,5.976
879,2023-07-14 23:45:00,5.0,5.92
880,2023-07-15 00:00:00,4.66,5.948
881,2023-07-15 00:15:00,5.22,5.808
882,2023-07-15 00:30:00,4.66,5.864
883,2023-07-15 00:45:00,4.66,6.812
884,2023-07-15 01:00:00,4.88,5.948
885,2023-07-15 01:15:00,5.0,5.641
886,2023-07-15 01:30:00,5.0,5.585
887,2023-07-15 01:45:00,5.0,5.39
888,2023-07-15 02:00:00,5.0,5.502
889,2023-07-15 02:15:00,5.47,5.39
890,2023-07-15 02:30:00,5.0,5.39
891,2023-07-15 02:45:00,5.47,5.334
892,2023-07-15 03:00:00,5.22,5.279
893,2023-07-15 03:15:00,5.6,5.167
894,2023-07-15 03:30:00,5.22,5.084
895,2023-07-15 03:45:00,5.47,5.167
896,2023-07-15 04:00:00,5.0,5.028
897,2023-07-15 04:15:00,5.24,4.972
898,2023-07-15 04:30:00,5.6,4.944
899,2023-07-15 04:45:00,5.6,4.833
900,2023-07-15 05:00:00,5.24,4.749
901,2023-07-15 05:15:00,5.87,4.693
902,2023-07-15 05:30:00,4.88,4.721
903,2023-07-15 05:45:00,5.24,4.749
904,2023-07-15 06:00:00,5.24,4.972
905,2023-07-15 06:15:00,5.22,5.056
906,2023-07-15 06:30:00,4.88,4.86
907,2023-07-15 06:45:00,5.22,5.307
908,2023-07-15 07:00:00,5.47,5.307
909,2023-07-15 07:15:00,5.47,5.167
910,2023-07-15 07:30:00,4.88,5.307
911,2023-07-15 07:45:00,5.6,5.251
912,2023-07-15 08:00:00,5.87,4.498
913,2023-07-15 08:15:00,5.87,4.331
914,2023-07-15 08:30:00,5.47,4.303
915,2023-07-15 08:45:00,5.6,4.135
916,2023-07-15 09:00:00,5.24,4.108
917,2023-07-15 09:15:00,5.6,4.024
918,2023-07-15 09:30:00,5.47,4.08
919,2023-07-15 09:45:00,6.26,4.08
920,2023-07-15 10:00:00,5.47,4.247
921,2023-07-15 10:15:00,5.24,4.303
922,2023-07-15 10:30:00,5.47,4.442
923,2023-07-15 10:45:00,4.88,4.665
924,2023-07-15 11:00:00,4.88,4.693
925,2023-07-15 11:15:00,5.24,5.084
926,2023-07-15 11:30:00,4.88,5.056
927,2023-07-15 11:45:00,4.66,5.223
928,2023-07-15 12:00:00,5.22,5.279
929,2023-07-15 12:15:00,4.88,5.502
930,2023-07-15 12:30:00,4.35,5.641
931,2023-07-15 12:45:00,5.0,5.446
932,2023-07-15 13:00:00,4.35,5.558
933,2023-07-15 13:15:00,4.66,5.585
934,2023-07-15 13:30:00,4.66,5.418
935,2023-07-15 13:45:00,4.66,5.418
936,2023-07-15 14:00:00,4.04,5.474
937,2023-07-15 14:15:00,5.0,5.585
938,2023-07-15 14:30:00,4.04,5.864
939,2023-07-15 14:45:00,3.86,5.836
940,2023-07-15 15:00:00,4.35,5.808
941,2023-07-15 15:15:00,4.35,5.725
942,2023-07-15 15:30:00,4.35,5.976
943,2023-07-15 15:45:00,4.54,5.669
944,2023-07-15 16:00:00,4.66,5.558
945,2023-07-15 16:15:00,4.66,5.892
946,2023-07-15 16:30:00,4.66,5.753
947,2023-07-15 16:45:00,4.35,5.697
948,2023-07-15 17:00:00,3.86,5.864
949,2023-07-15 17:15:00,4.35,5.725
950,2023-07-15 17:30:00,4.35,5.613
951,2023-07-15 17:45:00,4.14,5.446
952,2023-07-15 18:00:00,4.45,5.446
953,2023-07-15 18:15:00,4.35,5.418
954,2023-07-15 18:30:00,4.35,5.39
955,2023-07-15 18:45:00,4.45,5.418
956,2023-07-15 19:00:00,4.45,5.251
957,2023-07-15 19:15:00,4.35,5.195
958,2023-07-15 19:30:00,4.35,5.167
959,2023-07-15 19:45:00,4.66,5.167
960,2023-07-15 20:00:00,4.66,5.195
961,2023-07-15 20:15:00,4.66,5.223
962,2023-07-15 20:30:00,4.88,5.139
963,2023-07-15 20:45:00,4.66,5.307
964,2023-07-15 21:00:00,4.66,5.753
965,2023-07-15 21:15:00,5.24,6.087
966,2023-07-15 21:30:00,5.0,6.171
967,2023-07-15 21:45:00,4.88,6.087
968,2023-07-15 22:00:00,5.24,6.143
969,2023-07-15 22:15:00,4.88,6.059
970,2023-07-15 22:30:00,4.56,6.004
971,2023-07-15 22:45:00,5.6,5.976
972,2023-07-15 23:00:00,5.22,6.032
973,2023-07-15 23:15:00,5.6,5.92
974,2023-07-15 23:30:00,4.88,5.92
975,2023-07-15 23:45:00,5.22,5.725
976,2023-07-16 00:00:00,5.6,5.613
977,2023-07-16 00:15:00,5.22,5.613
978,2023-07-16 00:30:00,5.47,5.697
979,2023-07-16 00:45:00,5.24,5.585
980,2023-07-16 01:00:00,5.47,5.585
981,2023-07-16 01:15:00,5.87,5.446
982,2023-07-16 01:30:00,5.24,5.446
983,2023-07-16 01:45:00,5.87,5.474
984,2023-07-16 02:00:00,5.87,5.418
985,2023-07-16 02:15:00,5.87,5.195
986,2023-07-16 02:30:00,6.0,5.167
987,2023-07-16 02:45:00,5.47,5.725
988,2023-07-16 03:00:00,5.24,5.334
989,2023-07-16 03:15:00,5.24,5.139
990,2023-07-16 03:30:00,5.6,5.139
991,2023-07-16 03:45:00,6.12,4.944
992,2023-07-16 04:00:00,5.87,4.777
993,2023-07-16 04:15:00,5.47,4.721
994,2023-07-16 04:30:00,5.87,4.721
995,2023-07-16 04:45:00,5.87,4.777
996,2023-07-16 05:00:00,5.87,4.749
997,2023-07-16 05:15:00,6.26,4.721
998,2023-07-16 05:30:00,5.87,4.665
999,2023-07-16 05:45:00,6.12,4.805
1000,2023-07-16 06:00:00,6.26,4.749
1001,2023-07-16 06:15:00,6.55,4.693
1002,2023-07-16 06:30:00,6.12,4.637
1003,2023-07-16 06:45:00,5.87,4.637
1004,2023-07-16 07:00:00,5.87,4.554
1005,2023-07-16 07:15:00,5.87,4.303
1006,2023-07-16 07:30:00,5.87,4.247
1007,2023-07-16 07:45:00,5.47,4.108
1008,2023-07-16 08:00:00,5.47,4.247
1009,2023-07-16 08:15:00,5.47,4.386
1010,2023-07-16 08:30:00,6.12,3.885
1011,2023-07-16 08:45:00,5.87,3.857
1012,2023-07-16 09:00:00,5.47,3.745
1013,2023-07-16 09:15:00,5.87,3.801
1014,2023-07-16 09:30:00,5.47,3.912
1015,2023-07-16 09:45:00,5.87,3.94
1016,2023-07-16 10:00:00,5.87,4.108
1017,2023-07-16 10:15:00,5.47,4.052
1018,2023-07-16 10:30:00,5.6,4.275
1019,2023-07-16 10:45:00,5.12,4.498
1020,2023-07-16 11:00:00,5.47,4.665
1021,2023-07-16 11:15:00,5.22,4.777
1022,2023-07-16 11:30:00,4.77,4.777
1023,2023-07-16 11:45:00,5.47,4.916
1024,2023-07-16 12:00:00,4.54,5.0
1025,2023-07-16 12:15:00,4.77,5.056
1026,2023-07-16 12:30:00,5.12,5.223
1027,2023-07-16 12:45:00,4.88,5.362
1028,2023-07-16 13:00:00,4.88,5.418
1029,2023-07-16 13:15:00,4.56,5.446
1030,2023-07-16 13:30:00,4.35,5.474
1031,2023-07-16 13:45:00,4.35,5.697
1032,2023-07-16 14:00:00,4.24,5.781
1033,2023-07-16 14:15:00,4.35,5.697
1034,2023-07-16 14:30:00,4.35,5.864
1035,2023-07-16 14:45:00,4.35,5.697
1036,2023-07-16 15:00:00,4.35,5.641
1037,2023-07-16 15:15:00,4.54,5.725
1038,2023-07-16 15:30:00,4.35,5.725
1039,2023-07-16 15:45:00,4.35,5.753
1040,2023-07-16 16:00:00,4.04,5.781
1041,2023-07-16 16:15:00,3.86,5.753
1042,2023-07-16 16:30:00,4.35,5.753
1043,2023-07-16 16:45:00,4.35,5.697
1044,2023-07-16 17:00:00,3.86,5.976
1045,2023-07-16 17:15:00,4.04,5.585
1046,2023-07-16 17:30:00,4.14,5.418
1047,2023-07-16 17:45:00,4.66,5.446
1048,2023-07-16 18:00:00,4.14,5.641
1049,2023-07-16 18:15:00,4.14,5.613
1050,2023-07-16 18:30:00,4.66,5.502
1051,2023-07-16 18:45:00,4.35,5.641
1052,2023-07-16 19:00:00,4.45,5.585
1053,2023-07-16 19:15:00,4.88,5.558
1054,2023-07-16 19:30:00,4.66,5.446
1055,2023-07-16 19:45:00,4.88,5.502
1056,2023-07-16 20:00:00,4.88,5.418
1057,2023-07-16 20:15:00,4.54,5.362
1058,2023-07-16 20:30:00,4.88,5.613
1059,2023-07-16 20:45:00,4.66,5.836
1060,2023-07-16 21:00:00,5.24,6.282
1061,2023-07-16 21:15:00,4.66,6.478
1062,2023-07-16 21:30:00,4.88,6.673
1063,2023-07-16 21:45:00,5.12,6.673
1064,2023-07-16 22:00:00,5.12,6.506
1065,2023-07-16 22:15:00,5.24,6.394
1066,2023-07-16 22:30:00,5.24,6.729
1067,2023-07-16 22:45:00,4.88,6.394
1068,2023-07-16 23:00:00,5.47,6.199
1069,2023-07-16 23:15:00,5.47,6.143
1070,2023-07-16 23:30:00,5.12,5.976
1071,2023-07-16 23:45:00,5.22,5.808
1072,2023-07-17 00:00:00,5.47,5.725
1073,2023-07-17 00:15:00,5.98,5.725
1074,2023-07-17 00:30:00,5.47,5.753
1075,2023-07-17 00:45:00,5.6,5.725
1076,2023-07-17 01:00:00,5.6,5.753
1077,2023-07-17 01:15:00,5.12,5.669
1078,2023-07-17 01:30:00,5.6,5.697
1079,2023-07-17 01:45:00,5.24,5.613
1080,2023-07-17 02:00:00,5.6,5.864
1081,2023-07-17 02:15:00,5.6,5.808
1082,2023-07-17 02:30:00,5.6,5.53
1083,2023-07-17 02:45:00,5.47,5.362
1084,2023-07-17 03:00:00,5.87,5.251
1085,2023-07-17 03:15:00,5.6,5.028
1086,2023-07-17 03:30:00,5.6,4.916
1087,2023-07-17 03:45:00,5.47,4.805
1088,2023-07-17 04:00:00,5.24,4.693
1089,2023-07-17 04:15:00,5.47,4.442
1090,2023-07-17 04:30:00,5.6,4.414
1091,2023-07-17 04:45:00,6.0,4.247
1092,2023-07-17 05:00:00,5.87,5.223
1093,2023-07-17 05:15:00,5.6,4.526
1094,2023-07-17 05:30:00,6.0,4.526
1095,2023-07-17 05:45:00,5.87,6.255
1096,2023-07-17 06:00:00,5.47,5.307
1097,2023-07-17 06:15:00,5.6,4.777
1098,2023-07-17 06:30:00,6.26,4.805
1099,2023-07-17 06:45:00,5.87,4.526
1100,2023-07-17 07:00:00,5.6,4.386
1101,2023-07-17 07:15:00,5.87,4.386
1102,2023-07-17 07:30:00,4.88,4.386
1103,2023-07-17 07:45:00,5.47,4.191
1104,2023-07-17 08:00:00,5.47,4.135
1105,2023-07-17 08:15:00,5.47,4.135
1106,2023-07-17 08:30:00,5.73,3.885
1107,2023-07-17 08:45:00,5.47,3.801
1108,2023-07-17 09:00:00,5.12,3.745
1109,2023-07-17 09:15:00,5.47,4.052
1110,2023-07-17 09:30:00,5.87,3.94
1111,2023-07-17 09:45:00,5.47,3.773
1112,2023-07-17 10:00:00,5.12,4.247
1113,2023-07-17 10:15:00,4.88,4.665
1114,2023-07-17 10:30:00,5.24,4.498
1115,2023-07-17 10:45:00,4.77,4.637
1116,2023-07-17 11:00:00,4.54,4.693
1117,2023-07-17 11:15:00,4.56,4.693
1118,2023-07-17 11:30:00,4.24,4.777
1119,2023-07-17 11:45:00,4.24,4.86
1120,2023-07-17 12:00:00,4.24,5.558
1121,2023-07-17 12:15:00,4.04,5.892
1122,2023-07-17 12:30:00,4.04,5.585
1123,2023-07-17 12:45:00,3.86,5.474
1124,2023-07-17 13:00:00,3.86,5.558
1125,2023-07-17 13:15:00,3.77,5.446
1126,2023-07-17 13:30:00,4.24,5.697
1127,2023-07-17 13:45:00,4.04,5.641
1128,2023-07-17 14:00:00,4.35,5.753
1129,2023-07-17 14:15:00,4.04,5.781
1130,2023-07-17 14:30:00,4.24,5.781
1131,2023-07-17 14:45:00,4.04,5.836
1132,2023-07-17 15:00:00,4.35,5.976
1133,2023-07-17 15:15:00,4.04,5.976
1134,2023-07-17 15:30:00,4.04,5.753
1135,2023-07-17 15:45:00,3.86,5.808
1136,2023-07-17 16:00:00,4.14,5.892
1137,2023-07-17 16:15:00,4.14,5.753
1138,2023-07-17 16:30:00,4.14,5.697
1139,2023-07-17 16:45:00,4.35,5.585
1140,2023-07-17 17:00:00,3.77,5.585
1141,2023-07-17 17:15:00,4.04,5.585
1142,2023-07-17 17:30:00,4.14,5.808
1143,2023-07-17 17:45:00,4.04,5.753
1144,2023-07-17 18:00:00,3.59,5.669
1145,2023-07-17 18:15:00,4.04,5.641
1146,2023-07-17 18:30:00,3.68,5.446
1147,2023-07-17 18:45:00,4.14,5.613
1148,2023-07-17 19:00:00,4.35,5.613
1149,2023-07-17 19:15:00,5.0,7.258
1150,2023-07-17 19:30:00,4.66,7.119
1151,2023-07-17 19:45:00,4.04,6.394
1152,2023-07-17 20:00:00,4.66,6.282
1153,2023-07-17 20:15:00,4.66,7.007
1154,2023-07-17 20:30:00,4.66,6.45
1155,2023-07-17 20:45:00,4.56,6.227
1156,2023-07-17 21:00:00,4.56,6.282
1157,2023-07-17 21:15:00,4.14,6.45
1158,2023-07-17 21:30:00,4.66,6.478
1159,2023-07-17 21:45:00,4.54,6.227
1160,2023-07-17 22:00:00,4.66,6.31
1161,2023-07-17 22:15:00,4.88,6.255
1162,2023-07-17 22:30:00,4.56,6.227
1163,2023-07-17 22:45:00,4.66,6.171
1164,2023-07-17 23:00:00,4.88,6.199
1165,2023-07-17 23:15:00,5.22,6.199
1166,2023-07-17 23:30:00,4.88,6.087
1167,2023-07-17 23:45:00,4.66,5.948
1168,2023-07-18 00:00:00,4.66,5.864
1169,2023-07-18 00:15:00,4.35,5.864
1170,2023-07-18 00:30:00,5.0,6.004
1171,2023-07-18 00:45:00,4.88,6.059
1172,2023-07-18 01:00:00,5.22,5.808
1173,2023-07-18 01:15:00,5.22,5.725
1174,2023-07-18 01:30:00,5.22,5.585
1175,2023-07-18 01:45:00,5.0,5.585
1176,2023-07-18 02:00:00,5.24,5.53
1177,2023-07-18 02:15:00,5.24,5.446
1178,2023-07-18 02:30:00,5.24,5.334
1179,2023-07-18 02:45:00,5.22,5.307
1180,2023-07-18 03:00:00,5.87,5.195
1181,2023-07-18 03:15:00,5.22,5.111
1182,2023-07-18 03:30:00,5.0,5.0
1183,2023-07-18 03:45:00,5.22,5.0
1184,2023-07-18 04:00:00,5.22,4.777
1185,2023-07-18 04:15:00,5.22,4.777
1186,2023-07-18 04:30:00,4.88,4.665
1187,2023-07-18 04:45:00,5.22,4.498
1188,2023-07-18 05:00:00,5.12,4.414
1189,2023-07-18 05:15:00,5.47,4.386
1190,2023-07-18 05:30:00,5.6,4.442
1191,2023-07-18 05:45:00,4.88,4.665
1192,2023-07-18 06:00:00,5.24,4.582
1193,2023-07-18 06:15:00,5.47,4.665
1194,2023-07-18 06:30:00,5.87,4.721
1195,2023-07-18 06:45:00,5.87,4.721
1196,2023-07-18 07:00:00,5.47,6.197
1197,2023-07-18 07:15:00,5.47,8.7
1198,2023-07-18 07:30:00,5.24,8.728
1199,2023-07-18 07:45:00,5.47,7.71
1200,2023-07-18 08:00:00,5.24,9.856
1201,2023-07-18 08:15:00,5.47,5.619
1202,2023-07-18 08:30:00,5.47,5.674
1203,2023-07-18 08:45:00,5.12,4.491
