Date_Time,Q (L/s)
6/23/2023 10:15,9.4537
6/23/2023 10:30,8.8341
6/23/2023 10:45,8.8341
6/23/2023 11:00,8.0223
6/23/2023 11:15,8.8341
6/23/2023 11:30,8.8341
6/23/2023 11:45,8.0223
6/23/2023 12:00,8.3003
6/23/2023 12:15,7.4928
6/23/2023 12:30,7.2408
6/23/2023 12:45,5.1912
6/23/2023 13:00,5.1912
6/23/2023 13:15,7.4928
6/23/2023 13:30,5.7251
6/23/2023 13:45,5.1912
6/23/2023 14:00,6.3484
6/23/2023 14:15,5.1912
6/23/2023 14:30,6.3484
6/23/2023 14:45,5.7251
6/23/2023 15:00,6.9970
6/23/2023 15:15,6.3484
6/23/2023 15:30,5.1912
6/23/2023 15:45,6.3484
6/23/2023 16:00,6.3484
6/23/2023 16:15,6.9970
6/23/2023 16:30,5.7251
6/23/2023 16:45,5.7251
6/23/2023 17:00,5.1912
6/23/2023 17:15,6.3484
6/23/2023 17:30,6.3484
6/23/2023 17:45,6.7999
6/23/2023 18:00,6.9970
6/23/2023 18:15,6.3484
6/23/2023 18:30,7.4928
6/23/2023 18:45,6.9970
6/23/2023 19:00,8.0223
6/23/2023 19:15,7.4928
6/23/2023 19:30,6.7999
6/23/2023 19:45,6.7999
6/23/2023 20:00,8.0223
6/23/2023 20:15,7.4928
6/23/2023 20:30,6.7999
6/23/2023 20:45,6.7999
6/23/2023 21:00,6.7999
6/23/2023 21:15,7.2408
6/23/2023 21:30,8.0223
6/23/2023 21:45,8.3003
6/23/2023 22:00,8.0223
6/23/2023 22:15,8.8341
6/23/2023 22:30,8.8341
6/23/2023 22:45,8.5390
6/23/2023 23:00,8.5390
6/23/2023 23:15,8.8341
6/23/2023 23:30,8.8341
6/23/2023 23:45,8.0223
6/24/2023 0:00,8.8341
6/24/2023 0:15,9.7788
6/24/2023 0:30,9.4537
6/24/2023 0:45,9.7788
6/24/2023 1:00,8.8341
