Time,,T1,TopTemperature,T2,T3,T4,BottomTemperature,
1628499600,8/8/2021 21:00,,4.17E-06,2.37E-06,1.29E-06,1.00E-06,-1.19E-08,
1628500500,8/8/2021 21:15,,4.17E-06,2.37E-06,1.29E-06,1.01E-06,-1.20E-08,
1628501400,8/8/2021 21:30,,4.17E-06,2.37E-06,1.29E-06,1.01E-06,-1.20E-08,
1628502300,8/8/2021 21:45,,4.16E-06,2.37E-06,1.29E-06,1.01E-06,-1.20E-08,
1628503200,8/8/2021 22:00,,4.16E-06,2.37E-06,1.29E-06,1.01E-06,-1.19E-08,
1628504100,8/8/2021 22:15,,4.16E-06,2.37E-06,1.29E-06,1.01E-06,-1.17E-08,
1628505000,8/8/2021 22:30,,4.16E-06,2.37E-06,1.29E-06,1.02E-06,-1.15E-08,
1628505900,8/8/2021 22:45,,4.16E-06,2.36E-06,1.29E-06,1.02E-06,-1.12E-08,
1628506800,8/8/2021 23:00,,4.15E-06,2.36E-06,1.29E-06,1.02E-06,-1.08E-08,
1628507700,8/8/2021 23:15,,4.15E-06,2.36E-06,1.28E-06,1.02E-06,-1.04E-08,
1628508600,8/8/2021 23:30,,4.15E-06,2.36E-06,1.28E-06,1.02E-06,-9.98E-09,
1628509500,8/8/2021 23:45,,4.15E-06,2.36E-06,1.28E-06,1.02E-06,-9.49E-09,
1628510400,8/9/2021 0:00,,4.14E-06,2.36E-06,1.28E-06,1.03E-06,-8.95E-09,
1628511300,8/9/2021 0:15,,4.14E-06,2.36E-06,1.28E-06,1.03E-06,-8.36E-09,
1628512200,8/9/2021 0:30,,4.14E-06,2.35E-06,1.28E-06,1.03E-06,-7.73E-09,
1628513100,8/9/2021 0:45,,4.14E-06,2.35E-06,1.28E-06,1.03E-06,-7.04E-09,
1628514000,8/9/2021 1:00,,4.13E-06,2.35E-06,1.27E-06,1.03E-06,-6.31E-09,
1628514900,8/9/2021 1:15,,4.13E-06,2.35E-06,1.27E-06,1.04E-06,-5.52E-09,
1628515800,8/9/2021 1:30,,4.13E-06,2.35E-06,1.27E-06,1.04E-06,-4.68E-09,
1628516700,8/9/2021 1:45,,4.13E-06,2.34E-06,1.27E-06,1.04E-06,-3.78E-09,
1628517600,8/9/2021 2:00,,4.12E-06,2.34E-06,1.27E-06,1.04E-06,-2.83E-09,
1628518500,8/9/2021 2:15,,4.12E-06,2.34E-06,1.27E-06,1.04E-06,-1.78E-09,
1628519400,8/9/2021 2:30,,4.12E-06,2.34E-06,1.26E-06,1.04E-06,-7.14E-10,
1628520300,8/9/2021 2:45,,4.12E-06,2.34E-06,1.26E-06,1.05E-06,4.07E-10,
1628521200,8/9/2021 3:00,,4.12E-06,2.33E-06,1.26E-06,1.05E-06,1.59E-09,
1628522100,8/9/2021 3:15,,4.11E-06,2.33E-06,1.26E-06,1.05E-06,2.82E-09,
1628523000,8/9/2021 3:30,,4.11E-06,2.33E-06,1.26E-06,1.05E-06,4.09E-09,
1628523900,8/9/2021 3:45,,4.11E-06,2.33E-06,1.25E-06,1.05E-06,5.40E-09,
1628524800,8/9/2021 4:00,,4.11E-06,2.33E-06,1.25E-06,1.05E-06,6.75E-09,
1628525700,8/9/2021 4:15,,4.11E-06,2.32E-06,1.25E-06,1.06E-06,8.12E-09,
1628526600,8/9/2021 4:30,,4.11E-06,2.32E-06,1.25E-06,1.06E-06,9.52E-09,
1628527500,8/9/2021 4:45,,4.11E-06,2.32E-06,1.25E-06,1.06E-06,1.09E-08,
1628528400,8/9/2021 5:00,,4.11E-06,2.32E-06,1.24E-06,1.06E-06,1.24E-08,
1628529300,8/9/2021 5:15,,4.11E-06,2.32E-06,1.24E-06,1.06E-06,1.38E-08,
1628530200,8/9/2021 5:30,,4.11E-06,2.32E-06,1.24E-06,1.06E-06,1.53E-08,
1628531100,8/9/2021 5:45,,4.11E-06,2.32E-06,1.24E-06,1.07E-06,1.68E-08,
1628532000,8/9/2021 6:00,,4.11E-06,2.31E-06,1.24E-06,1.07E-06,1.82E-08,
1628532900,8/9/2021 6:15,,4.11E-06,2.31E-06,1.23E-06,1.07E-06,1.97E-08,
1628533800,8/9/2021 6:30,,4.11E-06,2.31E-06,1.23E-06,1.07E-06,2.11E-08,
1628534700,8/9/2021 6:45,,4.11E-06,2.31E-06,1.23E-06,1.07E-06,2.26E-08,
1628535600,8/9/2021 7:00,,4.11E-06,2.31E-06,1.23E-06,1.07E-06,2.40E-08,
1628536500,8/9/2021 7:15,,4.11E-06,2.31E-06,1.23E-06,1.07E-06,2.53E-08,
1628537400,8/9/2021 7:30,,4.11E-06,2.31E-06,1.22E-06,1.07E-06,2.67E-08,
1628538300,8/9/2021 7:45,,4.11E-06,2.31E-06,1.22E-06,1.07E-06,2.80E-08,
1628539200,8/9/2021 8:00,,4.11E-06,2.31E-06,1.22E-06,1.08E-06,2.92E-08,
1628540100,8/9/2021 8:15,,4.11E-06,2.31E-06,1.22E-06,1.08E-06,3.03E-08,
1628541000,8/9/2021 8:30,,4.11E-06,2.30E-06,1.22E-06,1.08E-06,3.14E-08,
1628541900,8/9/2021 8:45,,4.10E-06,2.30E-06,1.21E-06,1.08E-06,3.25E-08,
1628542800,8/9/2021 9:00,,4.10E-06,2.30E-06,1.21E-06,1.08E-06,3.34E-08,
1628543700,8/9/2021 9:15,,4.10E-06,2.30E-06,1.21E-06,1.08E-06,3.43E-08,
1628544600,8/9/2021 9:30,,4.10E-06,2.30E-06,1.21E-06,1.08E-06,3.51E-08,
1628545500,8/9/2021 9:45,,4.10E-06,2.30E-06,1.21E-06,1.08E-06,3.58E-08,
1628546400,8/9/2021 10:00,,4.10E-06,2.30E-06,1.21E-06,1.08E-06,3.64E-08,
1628547300,8/9/2021 10:15,,4.10E-06,2.30E-06,1.20E-06,1.08E-06,3.69E-08,
1628548200,8/9/2021 10:30,,4.10E-06,2.30E-06,1.20E-06,1.08E-06,3.74E-08,
1628549100,8/9/2021 10:45,,4.10E-06,2.30E-06,1.20E-06,1.08E-06,3.77E-08,
1628550000,8/9/2021 11:00,,4.10E-06,2.29E-06,1.20E-06,1.08E-06,3.79E-08,
1628550900,8/9/2021 11:15,,4.10E-06,2.29E-06,1.20E-06,1.08E-06,3.81E-08,
1628551800,8/9/2021 11:30,,4.10E-06,2.29E-06,1.20E-06,1.09E-06,3.81E-08,
1628552700,8/9/2021 11:45,,4.10E-06,2.29E-06,1.20E-06,1.09E-06,3.80E-08,
1628553600,8/9/2021 12:00,,4.09E-06,2.29E-06,1.19E-06,1.09E-06,3.78E-08,
1628554500,8/9/2021 12:15,,4.09E-06,2.29E-06,1.19E-06,1.09E-06,3.75E-08,
1628555400,8/9/2021 12:30,,4.09E-06,2.29E-06,1.19E-06,1.09E-06,3.71E-08,
1628556300,8/9/2021 12:45,,4.09E-06,2.28E-06,1.19E-06,1.09E-06,3.66E-08,
1628557200,8/9/2021 13:00,,4.09E-06,2.28E-06,1.19E-06,1.09E-06,3.60E-08,
1628558100,8/9/2021 13:15,,4.09E-06,2.28E-06,1.19E-06,1.09E-06,3.52E-08,
1628559000,8/9/2021 13:30,,4.09E-06,2.28E-06,1.19E-06,1.09E-06,3.44E-08,
1628559900,8/9/2021 13:45,,4.09E-06,2.28E-06,1.19E-06,1.09E-06,3.35E-08,
1628560800,8/9/2021 14:00,,4.09E-06,2.28E-06,1.18E-06,1.09E-06,3.25E-08,
1628561700,8/9/2021 14:15,,4.09E-06,2.27E-06,1.18E-06,1.09E-06,3.15E-08,
1628562600,8/9/2021 14:30,,4.09E-06,2.27E-06,1.18E-06,1.09E-06,3.04E-08,
1628563500,8/9/2021 14:45,,4.09E-06,2.27E-06,1.18E-06,1.10E-06,2.92E-08,
1628564400,8/9/2021 15:00,,4.09E-06,2.27E-06,1.18E-06,1.10E-06,2.80E-08,
1628565300,8/9/2021 15:15,,4.09E-06,2.27E-06,1.18E-06,1.10E-06,2.67E-08,
1628566200,8/9/2021 15:30,,4.09E-06,2.27E-06,1.18E-06,1.10E-06,2.54E-08,
1628567100,8/9/2021 15:45,,4.09E-06,2.26E-06,1.18E-06,1.10E-06,2.41E-08,
1628568000,8/9/2021 16:00,,4.09E-06,2.26E-06,1.18E-06,1.10E-06,2.28E-08,
1628568900,8/9/2021 16:15,,4.09E-06,2.26E-06,1.18E-06,1.10E-06,2.14E-08,
1628569800,8/9/2021 16:30,,4.09E-06,2.26E-06,1.17E-06,1.11E-06,2.01E-08,
1628570700,8/9/2021 16:45,,4.09E-06,2.26E-06,1.17E-06,1.11E-06,1.88E-08,
1628571600,8/9/2021 17:00,,4.09E-06,2.26E-06,1.17E-06,1.11E-06,1.75E-08,
1628572500,8/9/2021 17:15,,4.09E-06,2.25E-06,1.17E-06,1.11E-06,1.62E-08,
1628573400,8/9/2021 17:30,,4.09E-06,2.25E-06,1.17E-06,1.11E-06,1.49E-08,
1628574300,8/9/2021 17:45,,4.09E-06,2.25E-06,1.17E-06,1.12E-06,1.37E-08,
1628575200,8/9/2021 18:00,,4.09E-06,2.25E-06,1.17E-06,1.12E-06,1.25E-08,
1628576100,8/9/2021 18:15,,4.09E-06,2.25E-06,1.17E-06,1.12E-06,1.14E-08,
1628577000,8/9/2021 18:30,,4.09E-06,2.25E-06,1.17E-06,1.12E-06,1.04E-08,
1628577900,8/9/2021 18:45,,4.09E-06,2.25E-06,1.17E-06,1.13E-06,9.44E-09,
1628578800,8/9/2021 19:00,,4.09E-06,2.25E-06,1.17E-06,1.13E-06,8.57E-09,
1628579700,8/9/2021 19:15,,4.10E-06,2.25E-06,1.17E-06,1.13E-06,7.79E-09,
1628580600,8/9/2021 19:30,,4.10E-06,2.25E-06,1.17E-06,1.13E-06,7.13E-09,
1628581500,8/9/2021 19:45,,4.10E-06,2.25E-06,1.16E-06,1.14E-06,6.58E-09,
1628582400,8/9/2021 20:00,,4.10E-06,2.25E-06,1.16E-06,1.14E-06,6.13E-09,
1628583300,8/9/2021 20:15,,4.10E-06,2.24E-06,1.16E-06,1.14E-06,5.78E-09,
1628584200,8/9/2021 20:30,,4.10E-06,2.24E-06,1.16E-06,1.15E-06,5.55E-09,
1628585100,8/9/2021 20:45,,4.11E-06,2.24E-06,1.16E-06,1.15E-06,5.44E-09,
1628586000,8/9/2021 21:00,,4.11E-06,2.24E-06,1.16E-06,1.15E-06,5.48E-09,
1628586900,8/9/2021 21:15,,4.11E-06,2.24E-06,1.16E-06,1.16E-06,5.63E-09,
1628587800,8/9/2021 21:30,,4.11E-06,2.24E-06,1.16E-06,1.16E-06,5.91E-09,
1628588700,8/9/2021 21:45,,4.11E-06,2.24E-06,1.16E-06,1.16E-06,6.26E-09,
1628589600,8/9/2021 22:00,,4.11E-06,2.24E-06,1.16E-06,1.16E-06,6.77E-09,
1628590500,8/9/2021 22:15,,4.12E-06,2.24E-06,1.16E-06,1.17E-06,7.44E-09,
1628591400,8/9/2021 22:30,,4.12E-06,2.24E-06,1.16E-06,1.17E-06,8.22E-09,
1628592300,8/9/2021 22:45,,4.12E-06,2.24E-06,1.16E-06,1.17E-06,9.10E-09,
1628593200,8/9/2021 23:00,,4.12E-06,2.24E-06,1.16E-06,1.18E-06,1.01E-08,
1628594100,8/9/2021 23:15,,4.12E-06,2.24E-06,1.16E-06,1.18E-06,1.12E-08,
1628595000,8/9/2021 23:30,,4.12E-06,2.24E-06,1.16E-06,1.18E-06,1.25E-08,
1628595900,8/9/2021 23:45,,4.13E-06,2.24E-06,1.16E-06,1.19E-06,1.38E-08,
1628596800,8/10/2021 0:00,,4.13E-06,2.24E-06,1.16E-06,1.19E-06,1.52E-08,
1628597700,8/10/2021 0:15,,4.13E-06,2.24E-06,1.16E-06,1.19E-06,1.67E-08,
1628598600,8/10/2021 0:30,,4.13E-06,2.24E-06,1.16E-06,1.19E-06,1.83E-08,
1628599500,8/10/2021 0:45,,4.13E-06,2.24E-06,1.16E-06,1.20E-06,2.00E-08,
1628600400,8/10/2021 1:00,,4.13E-06,2.24E-06,1.16E-06,1.20E-06,2.17E-08,
1628601300,8/10/2021 1:15,,4.13E-06,2.24E-06,1.16E-06,1.20E-06,2.36E-08,
1628602200,8/10/2021 1:30,,4.13E-06,2.24E-06,1.16E-06,1.20E-06,2.55E-08,
1628603100,8/10/2021 1:45,,4.13E-06,2.24E-06,1.16E-06,1.21E-06,2.76E-08,
1628604000,8/10/2021 2:00,,4.14E-06,2.24E-06,1.16E-06,1.21E-06,2.97E-08,
1628604900,8/10/2021 2:15,,4.14E-06,2.24E-06,1.16E-06,1.21E-06,3.19E-08,
1628605800,8/10/2021 2:30,,4.14E-06,2.24E-06,1.16E-06,1.22E-06,3.42E-08,
1628606700,8/10/2021 2:45,,4.14E-06,2.24E-06,1.16E-06,1.22E-06,3.66E-08,
1628607600,8/10/2021 3:00,,4.15E-06,2.24E-06,1.16E-06,1.22E-06,3.90E-08,
1628608500,8/10/2021 3:15,,4.15E-06,2.24E-06,1.17E-06,1.22E-06,4.15E-08,
1628609400,8/10/2021 3:30,,4.15E-06,2.24E-06,1.17E-06,1.23E-06,4.41E-08,
1628610300,8/10/2021 3:45,,4.15E-06,2.25E-06,1.17E-06,1.23E-06,4.68E-08,
1628611200,8/10/2021 4:00,,4.16E-06,2.25E-06,1.17E-06,1.23E-06,4.95E-08,
1628612100,8/10/2021 4:15,,4.16E-06,2.25E-06,1.17E-06,1.23E-06,5.23E-08,
1628613000,8/10/2021 4:30,,4.17E-06,2.25E-06,1.17E-06,1.24E-06,5.51E-08,
1628613900,8/10/2021 4:45,,4.17E-06,2.25E-06,1.17E-06,1.24E-06,5.80E-08,
1628614800,8/10/2021 5:00,,4.18E-06,2.25E-06,1.17E-06,1.24E-06,6.10E-08,
1628615700,8/10/2021 5:15,,4.18E-06,2.25E-06,1.17E-06,1.25E-06,6.40E-08,
1628616600,8/10/2021 5:30,,4.19E-06,2.25E-06,1.18E-06,1.25E-06,6.71E-08,
1628617500,8/10/2021 5:45,,4.19E-06,2.25E-06,1.18E-06,1.25E-06,7.02E-08,
1628618400,8/10/2021 6:00,,4.20E-06,2.25E-06,1.18E-06,1.25E-06,7.34E-08,
1628619300,8/10/2021 6:15,,4.20E-06,2.26E-06,1.18E-06,1.26E-06,7.66E-08,
1628620200,8/10/2021 6:30,,4.20E-06,2.26E-06,1.18E-06,1.26E-06,7.98E-08,
1628621100,8/10/2021 6:45,,4.21E-06,2.26E-06,1.18E-06,1.26E-06,8.31E-08,
1628622000,8/10/2021 7:00,,4.21E-06,2.26E-06,1.19E-06,1.26E-06,8.64E-08,
1628622900,8/10/2021 7:15,,4.22E-06,2.26E-06,1.19E-06,1.27E-06,8.97E-08,
1628623800,8/10/2021 7:30,,4.22E-06,2.27E-06,1.19E-06,1.27E-06,9.31E-08,
1628624700,8/10/2021 7:45,,4.23E-06,2.27E-06,1.19E-06,1.27E-06,9.65E-08,
1628625600,8/10/2021 8:00,,4.23E-06,2.27E-06,1.20E-06,1.28E-06,9.99E-08,
1628626500,8/10/2021 8:15,,4.24E-06,2.27E-06,1.20E-06,1.28E-06,1.03E-07,
1628627400,8/10/2021 8:30,,4.24E-06,2.28E-06,1.20E-06,1.28E-06,1.07E-07,
1628628300,8/10/2021 8:45,,4.24E-06,2.28E-06,1.20E-06,1.28E-06,1.10E-07,
1628629200,8/10/2021 9:00,,4.25E-06,2.28E-06,1.20E-06,1.29E-06,1.14E-07,
1628630100,8/10/2021 9:15,,4.25E-06,2.28E-06,1.21E-06,1.29E-06,1.17E-07,
1628631000,8/10/2021 9:30,,4.26E-06,2.29E-06,1.21E-06,1.29E-06,1.20E-07,
1628631900,8/10/2021 9:45,,4.26E-06,2.29E-06,1.21E-06,1.29E-06,1.24E-07,
1628632800,8/10/2021 10:00,,4.26E-06,2.29E-06,1.22E-06,1.30E-06,1.27E-07,
1628633700,8/10/2021 10:15,,4.27E-06,2.29E-06,1.22E-06,1.30E-06,1.31E-07,
1628634600,8/10/2021 10:30,,4.27E-06,2.29E-06,1.22E-06,1.30E-06,1.34E-07,
1628635500,8/10/2021 10:45,,4.27E-06,2.30E-06,1.22E-06,1.30E-06,1.38E-07,
1628636400,8/10/2021 11:00,,4.27E-06,2.30E-06,1.23E-06,1.30E-06,1.41E-07,
1628637300,8/10/2021 11:15,,4.28E-06,2.30E-06,1.23E-06,1.31E-06,1.44E-07,
1628638200,8/10/2021 11:30,,4.28E-06,2.30E-06,1.23E-06,1.31E-06,1.48E-07,
1628639100,8/10/2021 11:45,,4.28E-06,2.30E-06,1.24E-06,1.31E-06,1.51E-07,
1628640000,8/10/2021 12:00,,4.29E-06,2.31E-06,1.24E-06,1.31E-06,1.55E-07,
1628640900,8/10/2021 12:15,,4.29E-06,2.31E-06,1.24E-06,1.32E-06,1.58E-07,
1628641800,8/10/2021 12:30,,4.29E-06,2.31E-06,1.25E-06,1.32E-06,1.61E-07,
1628642700,8/10/2021 12:45,,4.30E-06,2.31E-06,1.25E-06,1.32E-06,1.65E-07,
1628643600,8/10/2021 13:00,,4.30E-06,2.31E-06,1.25E-06,1.32E-06,1.68E-07,
1628644500,8/10/2021 13:15,,4.30E-06,2.31E-06,1.26E-06,1.33E-06,1.71E-07,
1628645400,8/10/2021 13:30,,4.31E-06,2.32E-06,1.26E-06,1.33E-06,1.75E-07,
1628646300,8/10/2021 13:45,,4.31E-06,2.32E-06,1.26E-06,1.33E-06,1.78E-07,
1628647200,8/10/2021 14:00,,4.31E-06,2.32E-06,1.27E-06,1.33E-06,1.82E-07,
1628648100,8/10/2021 14:15,,4.32E-06,2.32E-06,1.27E-06,1.33E-06,1.85E-07,
1628649000,8/10/2021 14:30,,4.32E-06,2.32E-06,1.27E-06,1.34E-06,1.89E-07,
1628649900,8/10/2021 14:45,,4.32E-06,2.32E-06,1.28E-06,1.34E-06,1.92E-07,
1628650800,8/10/2021 15:00,,4.33E-06,2.33E-06,1.28E-06,1.34E-06,1.96E-07,
1628651700,8/10/2021 15:15,,4.33E-06,2.33E-06,1.28E-06,1.34E-06,1.99E-07,
1628652600,8/10/2021 15:30,,4.34E-06,2.33E-06,1.29E-06,1.35E-06,2.03E-07,
1628653500,8/10/2021 15:45,,4.34E-06,2.33E-06,1.29E-06,1.35E-06,2.06E-07,
1628654400,8/10/2021 16:00,,4.34E-06,2.33E-06,1.29E-06,1.35E-06,2.10E-07,
1628655300,8/10/2021 16:15,,4.35E-06,2.34E-06,1.30E-06,1.35E-06,2.14E-07,
1628656200,8/10/2021 16:30,,4.35E-06,2.34E-06,1.30E-06,1.36E-06,2.18E-07,
1628657100,8/10/2021 16:45,,4.36E-06,2.34E-06,1.30E-06,1.36E-06,2.22E-07,
1628658000,8/10/2021 17:00,,4.36E-06,2.34E-06,1.31E-06,1.36E-06,2.26E-07,
1628658900,8/10/2021 17:15,,4.37E-06,2.34E-06,1.31E-06,1.36E-06,2.30E-07,
1628659800,8/10/2021 17:30,,4.37E-06,2.35E-06,1.31E-06,1.36E-06,2.34E-07,
1628660700,8/10/2021 17:45,,4.38E-06,2.35E-06,1.32E-06,1.37E-06,2.38E-07,
1628661600,8/10/2021 18:00,,4.38E-06,2.35E-06,1.32E-06,1.37E-06,2.43E-07,
1628662500,8/10/2021 18:15,,4.39E-06,2.36E-06,1.32E-06,1.37E-06,2.47E-07,
1628663400,8/10/2021 18:30,,4.39E-06,2.36E-06,1.33E-06,1.37E-06,2.52E-07,
1628664300,8/10/2021 18:45,,4.40E-06,2.36E-06,1.33E-06,1.37E-06,2.56E-07,
1628665200,8/10/2021 19:00,,4.40E-06,2.36E-06,1.33E-06,1.38E-06,2.61E-07,
1628666100,8/10/2021 19:15,,4.41E-06,2.37E-06,1.34E-06,1.38E-06,2.66E-07,
1628667000,8/10/2021 19:30,,4.41E-06,2.37E-06,1.34E-06,1.38E-06,2.71E-07,
1628667900,8/10/2021 19:45,,4.42E-06,2.38E-06,1.35E-06,1.38E-06,2.75E-07,
1628668800,8/10/2021 20:00,,4.42E-06,2.38E-06,1.35E-06,1.38E-06,2.80E-07,
1628669700,8/10/2021 20:15,,4.43E-06,2.38E-06,1.35E-06,1.38E-06,2.86E-07,
1628670600,8/10/2021 20:30,,4.44E-06,2.39E-06,1.36E-06,1.39E-06,2.91E-07,
1628671500,8/10/2021 20:45,,4.44E-06,2.39E-06,1.36E-06,1.39E-06,2.96E-07,
1628672400,8/10/2021 21:00,,4.45E-06,2.39E-06,1.37E-06,1.39E-06,3.01E-07,
1628673300,8/10/2021 21:15,,4.45E-06,2.40E-06,1.37E-06,1.39E-06,3.07E-07,
1628674200,8/10/2021 21:30,,4.46E-06,2.40E-06,1.37E-06,1.39E-06,3.12E-07,
1628675100,8/10/2021 21:45,,4.46E-06,2.41E-06,1.38E-06,1.39E-06,3.17E-07,
1628676000,8/10/2021 22:00,,4.47E-06,2.41E-06,1.38E-06,1.39E-06,3.23E-07,
1628676900,8/10/2021 22:15,,4.47E-06,2.41E-06,1.39E-06,1.39E-06,3.28E-07,
1628677800,8/10/2021 22:30,,4.47E-06,2.42E-06,1.39E-06,1.40E-06,3.34E-07,
1628678700,8/10/2021 22:45,,4.48E-06,2.42E-06,1.39E-06,1.40E-06,3.39E-07,
1628679600,8/10/2021 23:00,,4.48E-06,2.42E-06,1.40E-06,1.40E-06,3.45E-07,
1628680500,8/10/2021 23:15,,4.49E-06,2.43E-06,1.40E-06,1.40E-06,3.50E-07,
1628681400,8/10/2021 23:30,,4.49E-06,2.43E-06,1.41E-06,1.40E-06,3.56E-07,
1628682300,8/10/2021 23:45,,4.49E-06,2.44E-06,1.41E-06,1.40E-06,3.61E-07,
1628683200,8/11/2021 0:00,,4.49E-06,2.44E-06,1.42E-06,1.40E-06,3.67E-07,
1628684100,8/11/2021 0:15,,4.50E-06,2.44E-06,1.42E-06,1.40E-06,3.72E-07,
1628685000,8/11/2021 0:30,,4.50E-06,2.45E-06,1.43E-06,1.40E-06,3.77E-07,
1628685900,8/11/2021 0:45,,4.50E-06,2.45E-06,1.43E-06,1.40E-06,3.83E-07,
1628686800,8/11/2021 1:00,,4.50E-06,2.45E-06,1.43E-06,1.40E-06,3.88E-07,
1628687700,8/11/2021 1:15,,4.51E-06,2.45E-06,1.44E-06,1.40E-06,3.93E-07,
1628688600,8/11/2021 1:30,,4.51E-06,2.46E-06,1.44E-06,1.40E-06,3.98E-07,
1628689500,8/11/2021 1:45,,4.51E-06,2.46E-06,1.45E-06,1.40E-06,4.03E-07,
1628690400,8/11/2021 2:00,,4.51E-06,2.46E-06,1.45E-06,1.40E-06,4.08E-07,
1628691300,8/11/2021 2:15,,4.52E-06,2.47E-06,1.46E-06,1.40E-06,4.13E-07,
1628692200,8/11/2021 2:30,,4.52E-06,2.47E-06,1.46E-06,1.40E-06,4.18E-07,
1628693100,8/11/2021 2:45,,4.52E-06,2.47E-06,1.47E-06,1.40E-06,4.23E-07,
1628694000,8/11/2021 3:00,,4.53E-06,2.48E-06,1.47E-06,1.40E-06,4.28E-07,
1628694900,8/11/2021 3:15,,4.53E-06,2.48E-06,1.48E-06,1.40E-06,4.33E-07,
1628695800,8/11/2021 3:30,,4.53E-06,2.48E-06,1.48E-06,1.40E-06,4.38E-07,
1628696700,8/11/2021 3:45,,4.54E-06,2.49E-06,1.49E-06,1.40E-06,4.42E-07,
1628697600,8/11/2021 4:00,,4.54E-06,2.49E-06,1.49E-06,1.40E-06,4.47E-07,
1628698500,8/11/2021 4:15,,4.55E-06,2.49E-06,1.50E-06,1.40E-06,4.51E-07,
1628699400,8/11/2021 4:30,,4.55E-06,2.50E-06,1.50E-06,1.40E-06,4.56E-07,
1628700300,8/11/2021 4:45,,4.56E-06,2.50E-06,1.51E-06,1.40E-06,4.60E-07,
1628701200,8/11/2021 5:00,,4.56E-06,2.50E-06,1.51E-06,1.40E-06,4.65E-07,
1628702100,8/11/2021 5:15,,4.57E-06,2.51E-06,1.52E-06,1.40E-06,4.69E-07,
1628703000,8/11/2021 5:30,,4.57E-06,2.51E-06,1.52E-06,1.40E-06,4.73E-07,
1628703900,8/11/2021 5:45,,4.58E-06,2.52E-06,1.53E-06,1.40E-06,4.78E-07,
1628704800,8/11/2021 6:00,,4.58E-06,2.52E-06,1.53E-06,1.40E-06,4.82E-07,
1628705700,8/11/2021 6:15,,4.59E-06,2.52E-06,1.54E-06,1.40E-06,4.86E-07,
1628706600,8/11/2021 6:30,,4.59E-06,2.53E-06,1.54E-06,1.40E-06,4.90E-07,
1628707500,8/11/2021 6:45,,4.59E-06,2.53E-06,1.55E-06,1.40E-06,4.94E-07,
1628708400,8/11/2021 7:00,,4.60E-06,2.54E-06,1.55E-06,1.40E-06,4.98E-07,
1628709300,8/11/2021 7:15,,4.60E-06,2.54E-06,1.56E-06,1.41E-06,5.02E-07,
1628710200,8/11/2021 7:30,,4.61E-06,2.55E-06,1.56E-06,1.41E-06,5.06E-07,
1628711100,8/11/2021 7:45,,4.61E-06,2.55E-06,1.57E-06,1.41E-06,5.10E-07,
1628712000,8/11/2021 8:00,,4.62E-06,2.56E-06,1.58E-06,1.41E-06,5.14E-07,
1628712900,8/11/2021 8:15,,4.62E-06,2.56E-06,1.58E-06,1.41E-06,5.18E-07,
1628713800,8/11/2021 8:30,,4.62E-06,2.57E-06,1.59E-06,1.41E-06,5.22E-07,
1628714700,8/11/2021 8:45,,4.62E-06,2.57E-06,1.59E-06,1.41E-06,5.26E-07,
1628715600,8/11/2021 9:00,,4.63E-06,2.58E-06,1.60E-06,1.41E-06,5.30E-07,
1628716500,8/11/2021 9:15,,4.63E-06,2.58E-06,1.61E-06,1.41E-06,5.33E-07,
1628717400,8/11/2021 9:30,,4.63E-06,2.59E-06,1.61E-06,1.41E-06,5.37E-07,
1628718300,8/11/2021 9:45,,4.64E-06,2.59E-06,1.62E-06,1.41E-06,5.41E-07,
1628719200,8/11/2021 10:00,,4.64E-06,2.60E-06,1.62E-06,1.41E-06,5.45E-07,
1628720100,8/11/2021 10:15,,4.64E-06,2.60E-06,1.63E-06,1.41E-06,5.48E-07,
1628721000,8/11/2021 10:30,,4.64E-06,2.61E-06,1.64E-06,1.42E-06,5.52E-07,
1628721900,8/11/2021 10:45,,4.64E-06,2.61E-06,1.64E-06,1.42E-06,5.56E-07,
1628722800,8/11/2021 11:00,,4.65E-06,2.62E-06,1.65E-06,1.42E-06,5.59E-07,
1628723700,8/11/2021 11:15,,4.65E-06,2.62E-06,1.65E-06,1.42E-06,5.63E-07,
1628724600,8/11/2021 11:30,,4.65E-06,2.62E-06,1.66E-06,1.42E-06,5.67E-07,
1628725500,8/11/2021 11:45,,4.65E-06,2.63E-06,1.67E-06,1.42E-06,5.70E-07,
1628726400,8/11/2021 12:00,,4.65E-06,2.63E-06,1.67E-06,1.42E-06,5.74E-07,
1628727300,8/11/2021 12:15,,4.65E-06,2.64E-06,1.68E-06,1.42E-06,5.78E-07,
1628728200,8/11/2021 12:30,,4.65E-06,2.64E-06,1.68E-06,1.42E-06,5.81E-07,
1628729100,8/11/2021 12:45,,4.65E-06,2.64E-06,1.69E-06,1.42E-06,5.85E-07,
1628730000,8/11/2021 13:00,,4.66E-06,2.65E-06,1.70E-06,1.43E-06,5.88E-07,
1628730900,8/11/2021 13:15,,4.66E-06,2.65E-06,1.70E-06,1.43E-06,5.92E-07,
1628731800,8/11/2021 13:30,,4.66E-06,2.66E-06,1.71E-06,1.43E-06,5.95E-07,
1628732700,8/11/2021 13:45,,4.66E-06,2.66E-06,1.72E-06,1.43E-06,5.99E-07,
1628733600,8/11/2021 14:00,,4.66E-06,2.66E-06,1.72E-06,1.43E-06,6.03E-07,
1628734500,8/11/2021 14:15,,4.66E-06,2.67E-06,1.73E-06,1.43E-06,6.06E-07,
1628735400,8/11/2021 14:30,,4.66E-06,2.67E-06,1.73E-06,1.43E-06,6.10E-07,
