Date_Time,P2C,P3C,P4C,P6C,,,,,
4/29/2022 3:15,2723.125723,2724.17569,2733.056045,2737.306984,,,,,
4/29/2022 3:30,2723.125137,2724.173354,2733.055459,2737.304648,,,,,
4/29/2022 3:45,2723.123391,2724.173357,2733.051963,2737.304651,,,,,
4/29/2022 4:00,2723.124754,2724.17472,2733.053326,2737.306014,,,,,
4/29/2022 4:15,2723.125523,2724.173741,2733.052936,2737.305624,,,,,
4/29/2022 4:30,2723.123577,2724.173544,2733.05274,2737.305427,,,,,
4/29/2022 4:45,2723.123967,2724.173934,2733.05138,2737.304068,,,,,
4/29/2022 5:00,2723.123004,2724.172971,2733.051577,2737.304264,,,,,
4/29/2022 5:15,2723.125337,2724.176463,2733.053909,2737.304848,,,,,
4/29/2022 5:30,2723.127086,2724.175303,2733.055659,2737.304848,,,,,
4/29/2022 5:45,2723.123004,2724.172971,2733.051577,2737.304264,,,,,
4/29/2022 6:00,2723.123587,2724.173554,2733.05216,2737.306597,,,,,
4/29/2022 6:15,2723.126496,2724.174714,2733.053909,2737.304848,,,,,
4/29/2022 6:30,2723.128246,2724.173554,2733.053909,2737.308346,,,,,
4/29/2022 6:45,2723.127663,2724.17413,2733.056825,2737.306014,,,,,
4/29/2022 7:00,2723.128246,2724.178212,2733.057408,2737.307757,,,,,
4/29/2022 7:15,2723.128246,2724.178212,2733.055659,2737.307757,,,,,
4/29/2022 7:30,2723.126107,2724.174324,2733.055269,2737.307367,,,,,
4/29/2022 7:45,2723.125327,2724.173544,2733.054489,2737.305427,,,,,
4/29/2022 8:00,2723.12552,2724.173737,2733.054683,2737.30678,,,,,
4/29/2022 8:15,2723.125327,2724.172374,2733.05157,2737.303668,,,,,
4/29/2022 8:30,2723.124744,2724.173541,2733.049238,2737.303085,,,,,
4/29/2022 8:45,2723.124161,2724.172957,2733.053323,2737.304251,,,,,
4/29/2022 9:00,2723.126493,2724.17471,2733.055656,2737.303085,,,,,
4/29/2022 9:15,2723.123191,2724.173157,2733.051184,2737.303281,,,,,
4/29/2022 9:30,2723.124167,2724.172384,2733.050411,2737.302508,,,,,
4/29/2022 9:45,2723.123584,2724.1753,2733.050997,2737.300176,,,,,
4/29/2022 10:00,2723.123001,2724.172967,2733.052163,2737.297843,,,,,
4/29/2022 10:15,2723.124167,2724.172384,2733.050411,2737.29901,,,,,
4/29/2022 10:30,2723.125917,2724.174134,2733.055079,2737.300759,,,,,
4/29/2022 10:45,2723.125917,2724.174134,2733.05333,2737.300759,,,,,
4/29/2022 11:00,2723.125333,2724.173551,2733.050997,2737.296677,,,,,
4/29/2022 11:15,2723.121835,2724.173551,2733.049828,2737.293178,,,,,
4/29/2022 11:30,2723.122418,2724.172964,2733.050411,2737.293761,,,,,
4/29/2022 11:45,2723.127666,2724.175883,2733.05333,2737.29726,,,,,
4/29/2022 12:00,2723.124167,2724.174714,2733.050411,2737.292012,,,,,
4/29/2022 12:15,2723.125137,2724.175683,2733.054299,2737.294731,,,,,
4/29/2022 12:30,2723.12474,2724.174707,2733.052153,2737.295504,,,,,
4/29/2022 12:45,2723.122408,2724.175873,2733.05332,2737.293172,,,,,
4/29/2022 13:00,2723.125323,2724.177039,2733.054486,2737.294338,,,,,
4/29/2022 13:15,2723.122408,2724.175873,2733.05157,2737.293172,,,,,
4/29/2022 13:30,2723.125327,2724.175873,2733.05332,2737.291422,,,,,
4/29/2022 13:45,2723.122991,2724.176456,2733.053903,2737.292005,,,,,
4/29/2022 14:00,2723.123574,2724.177039,2733.052737,2737.292588,,,,,
4/29/2022 14:15,2723.120658,2724.177623,2733.05157,2737.294921,,,,,
4/29/2022 14:30,2723.121825,2724.177039,2733.049238,2737.290839,,,,,
4/29/2022 14:45,2723.123577,2724.172374,2733.049821,2737.291422,,,,,
4/29/2022 15:00,2723.118326,2724.173541,2733.049238,2737.292588,,,,,
4/29/2022 15:15,2723.121242,2724.172957,2733.050404,2737.292005,,,,,
4/29/2022 15:30,2723.122608,2724.174903,2733.05352,2737.293951,,,,,
4/29/2022 15:45,2723.123387,2724.173934,2733.049631,2737.294731,,,,,
4/29/2022 16:00,2723.122608,2724.174903,2733.05235,2737.292202,,,,,
4/29/2022 16:15,2723.120085,2724.172381,2733.049828,2737.291429,,,,,
4/29/2022 16:30,2723.12475,2724.176466,2733.052163,2737.294344,,,,,
4/29/2022 16:45,2723.122804,2724.173351,2733.051967,2737.292398,,,,,
4/29/2022 17:00,2723.120858,2724.174324,2733.05177,2737.29745,,,,,
4/29/2022 17:15,2723.123001,2724.174717,2733.050414,2737.296094,,,,,
4/29/2022 17:30,2723.121835,2724.173551,2733.050997,2737.294928,,,,,
4/29/2022 17:45,2723.120085,2724.173551,2733.050997,2737.296677,,,,,
4/29/2022 18:00,2723.122028,2724.171994,2733.05119,2737.295121,,,,,
4/29/2022 18:15,2723.121248,2724.171215,2733.048661,2737.29784,,,,,
4/29/2022 18:30,2723.120665,2724.170632,2733.051577,2737.299006,,,,,
4/29/2022 18:45,2723.120668,2724.171215,2733.048661,2737.29784,,,,,
4/29/2022 19:00,2723.120085,2724.170632,2733.049828,2737.299006,,,,,
4/29/2022 19:15,2723.121252,2724.170048,2733.050994,2737.298423,,,,,
4/29/2022 19:30,2723.123194,2724.173161,2733.051187,2737.300366,,,,,
4/29/2022 19:45,2723.119889,2724.171605,2733.05138,2737.29881,,,,,
4/29/2022 20:00,2723.121445,2724.171411,2733.052936,2737.300366,,,,,
4/29/2022 20:15,2723.120665,2724.170632,2733.050407,2737.301335,,,,,
4/29/2022 20:30,2723.122021,2724.170828,2733.048855,2737.301532,,,,,
4/29/2022 20:45,2723.122218,2724.171025,2733.050801,2737.302898,,,,,
4/29/2022 21:00,2723.125323,2724.17588,2733.052157,2737.304254,,,,,
4/29/2022 21:15,2723.123188,2724.174903,2733.05293,2737.303868,,,,,
4/29/2022 21:30,2723.124167,2724.176463,2733.05099,2737.303678,,,,,
4/29/2022 21:45,2723.123584,2724.17413,2733.050407,2737.304844,,,,,
4/29/2022 22:00,2723.123584,2724.17413,2733.050407,2737.304844,,,,,
4/29/2022 22:15,2723.124167,2724.177633,2733.05274,2737.303678,,,,,
4/29/2022 22:30,2723.125527,2724.174324,2733.050601,2737.306787,,,,,
4/29/2022 22:45,2723.121638,2724.175103,2733.050211,2737.302898,,,,,
4/29/2022 23:00,2723.12475,2724.171798,2733.051574,2737.304261,,,,,
4/29/2022 23:15,2723.123194,2724.170242,2733.050017,2737.304454,,,,,
4/29/2022 23:30,2723.125333,2724.17413,2733.050987,2737.303675,,,,,
4/29/2022 23:45,2723.123584,2724.17588,2733.053906,2737.307173,,,,,
4/30/2022 0:00,2723.125917,2724.174714,2733.054489,2737.306007,,,,,
4/30/2022 0:15,2723.125527,2724.174324,2733.05235,2737.305617,,,,,
4/30/2022 0:30,2723.126886,2724.175683,2733.055459,2737.306977,,,,,
4/30/2022 0:45,2723.1265,2724.175297,2733.055072,2737.30834,,,,,
4/30/2022 1:00,2723.127666,2724.178212,2733.056239,2737.307757,,,,,
4/30/2022 1:15,2723.127666,2724.176463,2733.056239,2737.311255,,,,,
4/30/2022 1:30,2723.127083,2724.177629,2733.055656,2737.310672,,,,,
4/30/2022 1:45,2723.125917,2724.174714,2733.056239,2737.309506,,,,,
4/30/2022 2:00,2723.125917,2724.176463,2733.056239,2737.309506,,,,,
4/30/2022 2:15,2723.1265,2724.175297,2733.056822,2737.30834,,,,,
4/30/2022 2:30,2723.127666,2724.176463,2733.056239,2737.307757,,,,,
4/30/2022 2:45,2723.128249,2724.177046,2733.056822,2737.310089,,,,,
4/30/2022 3:00,2723.127083,2724.17413,2733.055656,2737.310672,,,,,
4/30/2022 3:15,2723.127666,2724.176463,2733.056239,2737.311255,,,,,
4/30/2022 3:30,2723.128249,2724.177046,2733.056822,2737.311839,,,,,
4/30/2022 3:45,2723.129609,2724.176656,2733.056432,2737.313198,,,,,
4/30/2022 4:00,2723.126886,2724.173934,2733.05371,2737.310476,,,,,
4/30/2022 4:15,2723.128826,2724.178212,2733.056239,2737.313005,,,,,
4/30/2022 4:30,2723.127276,2724.177822,2733.057598,2737.310866,,,,,
4/30/2022 4:45,2723.128046,2724.177433,2733.055459,2737.310476,,,,,
4/30/2022 5:00,2723.127276,2724.177822,2733.055849,2737.313785,,,,,
4/30/2022 5:15,2723.127656,2724.177043,2733.056818,2737.310086,,,,,
4/30/2022 5:30,2723.128239,2724.177046,2733.055652,2737.310669,,,,,
4/30/2022 5:45,2723.125907,2724.176463,2733.055069,2737.311255,,,,,
4/30/2022 6:00,2723.127656,2724.178212,2733.055069,2737.311255,,,,,
4/30/2022 6:15,2723.12552,2724.176076,2733.056432,2737.310869,,,,,
4/30/2022 6:30,2723.127666,2724.178802,2733.059158,2737.310096,,,,,
4/30/2022 6:45,2723.125913,2724.178219,2733.056825,2737.311262,,,,,
4/30/2022 7:00,2723.128832,2724.17647,2733.056825,2737.309513,,,,,
4/30/2022 7:15,2723.126693,2724.17608,2733.054686,2737.307373,,,,,
4/30/2022 7:30,2723.125913,2724.17471,2733.052157,2737.306594,,,,,
4/30/2022 7:45,2723.124357,2724.173154,2733.05352,2737.306787,,,,,
4/30/2022 8:00,2723.126496,2724.174124,2733.054489,2737.304258,,,,,
4/30/2022 8:15,2723.124747,2724.172374,2733.054489,2737.306007,,,,,
4/30/2022 8:30,2723.12533,2724.174707,2733.051574,2737.303092,,,,,
4/30/2022 8:45,2723.125913,2724.173541,2733.052157,2737.305424,,,,,
4/30/2022 9:00,2723.123577,2724.172374,2733.049821,2737.300759,,,,,
4/30/2022 9:15,2723.124747,2724.171215,2733.05274,2737.300759,,,,,
4/30/2022 9:30,2723.122994,2724.171791,2733.050407,2737.298426,,,,,
4/30/2022 9:45,2723.123581,2724.170048,2733.048655,2737.299593,,,,,
4/30/2022 10:00,2723.124164,2724.170632,2733.049238,2737.300176,,,,,
4/30/2022 10:15,2723.121828,2724.170625,2733.049241,2737.29901,,,,,
4/30/2022 10:30,2723.122611,2724.171988,2733.050604,2737.298623,,,,,
4/30/2022 10:45,2723.122225,2724.171601,2733.050217,2737.298236,,,,,
4/30/2022 11:00,2723.122998,2724.174124,2733.049241,2737.295511,,,,,
4/30/2022 11:15,2723.124747,2724.174124,2733.05099,2737.292012,,,,,
4/30/2022 11:30,2723.125913,2724.17529,2733.050407,2737.294928,,,,,
4/30/2022 11:45,2723.127663,2724.180538,2733.052157,2737.298426,,,,,
4/30/2022 12:00,2723.124747,2724.177623,2733.05099,2737.292012,,,,,
4/30/2022 12:15,2723.12533,2724.178206,2733.050404,2737.292595,,,,,
4/30/2022 12:30,2723.123577,2724.179372,2733.05157,2737.293761,,,,,
4/30/2022 12:45,2723.121828,2724.179372,2733.05157,2737.290263,,,,,
4/30/2022 13:00,2723.125717,2724.178012,2733.050211,2737.294151,,,,,
4/30/2022 13:15,2723.123581,2724.177626,2733.049824,2737.292015,,,,,
4/30/2022 13:30,2723.122998,2724.175883,2733.05099,2737.290263,,,,,
4/30/2022 13:45,2723.122998,2724.174134,2733.049241,2737.292012,,,,,
4/30/2022 14:00,2723.122411,2724.178216,2733.051574,2737.292595,,,,,
4/30/2022 14:15,2723.123577,2724.174134,2733.05099,2737.293761,,,,,
4/30/2022 14:30,2723.124164,2724.1753,2733.050407,2737.293178,,,,,
4/30/2022 14:45,2723.121052,2724.173357,2733.048465,2737.289486,,,,,
4/30/2022 15:00,2723.123581,2724.175886,2733.050994,2737.295514,,,,,
4/30/2022 15:15,2723.123581,2724.175886,2733.052743,2737.292015,,,,,
4/30/2022 15:30,2723.124747,2724.175883,2733.050411,2737.29668,,,,,
4/30/2022 15:45,2723.123384,2724.17452,2733.049048,2737.293568,,,,,
4/30/2022 16:00,2723.120862,2724.176656,2733.051184,2737.293955,,,,,
4/30/2022 16:15,2723.122225,2724.17627,2733.049048,2737.291819,,,,,
4/30/2022 16:30,2723.120862,2724.173157,2733.051184,2737.293955,,,,,
4/30/2022 16:45,2723.120089,2724.175883,2733.050411,2737.289683,,,,,
4/30/2022 17:00,2723.120475,2724.172771,2733.047878,2737.291819,,,,,
4/30/2022 17:15,2723.121248,2724.173544,2733.049821,2737.292592,,,,,
4/30/2022 17:30,2723.118329,2724.173544,2733.046902,2737.294341,,,,,
4/30/2022 17:45,2723.121831,2724.172378,2733.050404,2737.294924,,,,,
4/30/2022 18:00,2723.120082,2724.174127,2733.049234,2737.294924,,,,,
4/30/2022 18:15,2723.120079,2724.173544,2733.048651,2737.294341,,,,,
4/30/2022 18:30,2723.120468,2724.171015,2733.049041,2737.29648,,,,,
4/30/2022 18:45,2723.119499,2724.171795,2733.048071,2737.295511,,,,,
4/30/2022 19:00,2723.120082,2724.172378,2733.048655,2737.296094,,,,,
4/30/2022 19:15,2723.119499,2724.173544,2733.05157,2737.29901,,,,,
4/30/2022 19:30,2723.120082,2724.174127,2733.050404,2737.301342,,,,,
4/30/2022 19:45,2723.121831,2724.172378,2733.053903,2737.301342,,,,,
4/30/2022 20:00,2723.120858,2724.173154,2733.049431,2737.302118,,,,,
4/30/2022 20:15,2723.119885,2724.172181,2733.050207,2737.299396,,,,,
4/30/2022 20:30,2723.121248,2724.172964,2733.05157,2737.302508,,,,,
4/30/2022 20:45,2723.122418,2724.174714,2733.05274,2737.300759,,,,,
4/30/2022 21:00,2723.121445,2724.17549,2733.053516,2737.303285,,,,,
4/30/2022 21:15,2723.122414,2724.17588,2733.052737,2737.302505,,,,,
4/30/2022 21:30,2723.121248,2724.176463,2733.049821,2737.304838,,,,,
4/30/2022 21:45,2723.122028,2724.173744,2733.05235,2737.303868,,,,,
4/30/2022 22:00,2723.120672,2724.172967,2733.052743,2737.302512,,,,,
4/30/2022 22:15,2723.121838,2724.174134,2733.05216,2737.303678,,,,,
4/30/2022 22:30,2723.121058,2724.174524,2733.05138,2737.304648,,,,,
4/30/2022 22:45,2723.122998,2724.175293,2733.05332,2737.303088,,,,,
4/30/2022 23:00,2723.121831,2724.170628,2733.052153,2737.303671,,,,,
4/30/2022 23:15,2723.121638,2724.173934,2733.05196,2737.305227,,,,,
4/30/2022 23:30,2723.125917,2724.176463,2733.05274,2737.306007,,,,,
4/30/2022 23:45,2723.123001,2724.175297,2733.053323,2737.30659,,,,,
5/1/2022 0:00,2723.123584,2724.17588,2733.052737,2737.305424,,,,,
5/1/2022 0:15,2723.122418,2724.176463,2733.054489,2737.306007,,,,,
5/1/2022 0:30,2723.124167,2724.174714,2733.054489,2737.306007,,,,,
5/1/2022 0:45,2723.123001,2724.173547,2733.052153,2737.304841,,,,,
5/1/2022 1:00,2723.123971,2724.173937,2733.054293,2737.305231,,,,,
5/1/2022 1:15,2723.121252,2724.173547,2733.053323,2737.306011,,,,,
5/1/2022 1:30,2723.12475,2724.175297,2733.053323,2737.30776,,,,,
5/1/2022 1:45,2723.122998,2724.172964,2733.05274,2737.305427,,,,,
5/1/2022 2:00,2723.123384,2724.173351,2733.051377,2737.304065,,,,,
5/1/2022 2:15,2723.12474,2724.174707,2733.050984,2737.305421,,,,,
5/1/2022 2:30,2723.124157,2724.172964,2733.05215,2737.306587,,,,,
5/1/2022 2:45,2723.122408,2724.175873,2733.05099,2737.305417,,,,,
5/1/2022 3:00,2723.122408,2724.172964,2733.05099,2737.304838,,,,,
5/1/2022 3:15,2723.122991,2724.171798,2733.051574,2737.305421,,,,,
5/1/2022 3:30,2723.122408,2724.172964,2733.05274,2737.305417,,,,,
5/1/2022 3:45,2723.122408,2724.172964,2733.053899,2737.303668,,,,,
5/1/2022 4:00,2723.12513,2724.173937,2733.053713,2737.30639,,,,,
5/1/2022 4:15,2723.124744,2724.1753,2733.051577,2737.307753,,,,,
5/1/2022 4:30,2723.124161,2724.172967,2733.052743,2737.30717,,,,,
5/1/2022 4:45,2723.124167,2724.175883,2733.053909,2737.307757,,,,,
5/1/2022 5:00,2723.124744,2724.1753,2733.053326,2737.306004,,,,,
5/1/2022 5:15,2723.123584,2724.173551,2733.053326,2737.306004,,,,,
5/1/2022 5:30,2723.125333,2724.1753,2733.055076,2737.307753,,,,,
5/1/2022 5:45,2723.12591,2724.174717,2733.056242,2737.30717,,,,,
5/1/2022 6:00,2723.125917,2724.174134,2733.055659,2737.308336,,,,,
5/1/2022 6:15,2723.126493,2724.1753,2733.055076,2737.307753,,,,,
5/1/2022 6:30,2723.127076,2724.175883,2733.055659,2737.308336,,,,,
5/1/2022 6:45,2723.126493,2724.171801,2733.055076,2737.309503,,,,,
5/1/2022 7:00,2723.126686,2724.173744,2733.054679,2737.307367,,,,,
5/1/2022 7:15,2723.127073,2724.172381,2733.055066,2737.306004,,,,,
5/1/2022 7:30,2723.121438,2724.171994,2733.054679,2737.303868,,,,,
5/1/2022 7:45,2723.124167,2724.171805,2733.049241,2737.301929,,,,,
5/1/2022 8:00,2723.122998,2724.170055,2733.05099,2737.300759,,,,,
5/1/2022 8:15,2723.119499,2724.168306,2733.048081,2737.300179,,,,,
5/1/2022 8:30,2723.123581,2724.168889,2733.048665,2737.302512,,,,,
5/1/2022 8:45,2723.121248,2724.170055,2733.05099,2737.301929,,,,,
5/1/2022 9:00,2723.121635,2724.170442,2733.050217,2737.301145,,,,,
5/1/2022 9:15,2723.122408,2724.171215,2733.05099,2737.300169,,,,,
5/1/2022 9:30,2723.122021,2724.172578,2733.048855,2737.299783,,,,,
5/1/2022 9:45,2723.121635,2724.170442,2733.050217,2737.300566,,,,,
5/1/2022 10:00,2723.122408,2724.171215,2733.049241,2737.29842,,,,,
5/1/2022 10:15,2723.119695,2724.171411,2733.047688,2737.296867,,,,,
5/1/2022 10:30,2723.122414,2724.171221,2733.050407,2737.296677,,,,,
5/1/2022 10:45,2723.122218,2724.171025,2733.047302,2737.294731,,,,,
5/1/2022 11:00,2723.121248,2724.171215,2733.05099,2737.293172,,,,,
5/1/2022 11:15,2723.122408,2724.172964,2733.047492,2737.291422,,,,,
5/1/2022 11:30,2723.120862,2724.170828,2733.048855,2737.291036,,,,,
5/1/2022 11:45,2723.120468,2724.171025,2733.050801,2737.291232,,,,,
5/1/2022 12:00,2723.122998,2724.171215,2733.049241,2737.289673,,,,,
5/1/2022 12:15,2723.121831,2724.171798,2733.049824,2737.292005,,,,,
5/1/2022 12:30,2723.122221,2724.172768,2733.048465,2737.292395,,,,,
5/1/2022 12:45,2723.121831,2724.177046,2733.050994,2737.289676,,,,,
5/1/2022 13:00,2723.120472,2724.173937,2733.051384,2737.288317,,,,,
5/1/2022 13:15,2723.123001,2724.174717,2733.049244,2737.292595,,,,,
5/1/2022 13:30,2723.122418,2724.175883,2733.050411,2737.292012,,,,,
5/1/2022 13:45,2723.121248,2724.175883,2733.05216,2737.290263,,,,,
5/1/2022 14:00,2723.123387,2724.173934,2733.047882,2737.287733,,,,,
5/1/2022 14:15,2723.120272,2724.175487,2733.047685,2737.291036,,,,,
5/1/2022 14:30,2723.120858,2724.172574,2733.048271,2737.291622,,,,,
5/1/2022 14:45,2723.121252,2724.175876,2733.051574,2737.288516,,,,,
5/1/2022 15:00,2723.119502,2724.175876,2733.051574,2737.290266,,,,,
5/1/2022 15:15,2723.120668,2724.175883,2733.049241,2737.293182,,,,,
5/1/2022 15:30,2723.119306,2724.17394,2733.047878,2737.290649,,,,,
5/1/2022 15:45,2723.122221,2724.173937,2733.049044,2737.294155,,,,,
5/1/2022 16:00,2723.121631,2724.174517,2733.049624,2737.291236,,,,,
5/1/2022 16:15,2723.120079,2724.171795,2733.049821,2737.291432,,,,,
5/1/2022 16:30,2723.119302,2724.173937,2733.049634,2737.292405,,,,,
5/1/2022 16:45,2723.118922,2724.171798,2733.048665,2737.291435,,,,,
5/1/2022 17:00,2723.120672,2724.173547,2733.050414,2737.289686,,,,,
5/1/2022 17:15,2723.121058,2724.175683,2733.05255,2737.295321,,,,,
5/1/2022 17:30,2723.121245,2724.173541,2733.052157,2737.293178,,,,,
5/1/2022 17:45,2723.117943,2724.171988,2733.047105,2737.292205,,,,,
5/1/2022 18:00,2723.118139,2724.172184,2733.045552,2737.292402,,,,,
5/1/2022 18:15,2723.121248,2724.172964,2733.047492,2737.292592,,,,,
5/1/2022 18:30,2723.11736,2724.171994,2733.046522,2737.291622,,,,,
5/1/2022 18:45,2723.118336,2724.169472,2733.047498,2737.290849,,,,,
5/1/2022 19:00,2723.118922,2724.170048,2733.045166,2737.292015,,,,,
5/1/2022 19:15,2723.121255,2724.172381,2733.047498,2737.296097,,,,,
5/1/2022 19:30,2723.118922,2724.171798,2733.046915,2737.295514,,,,,
5/1/2022 19:45,2723.1162,2724.169075,2733.045942,2737.292792,,,,,
5/1/2022 20:00,2723.116586,2724.169462,2733.046329,2737.294348,,,,,
5/1/2022 20:15,2723.117356,2724.170242,2733.044189,2737.294538,,,,,
5/1/2022 20:30,2723.11541,2724.168296,2733.045152,2737.295511,,,,,
5/1/2022 20:45,2723.118326,2724.169462,2733.045159,2737.296677,,,,,
5/1/2022 21:00,2723.118326,2724.171211,2733.048068,2737.296677,,,,,
5/1/2022 21:15,2723.119692,2724.169659,2733.046515,2737.296874,,,,,
5/1/2022 21:30,2723.119502,2724.170638,2733.048075,2737.296684,,,,,
5/1/2022 21:45,2723.118919,2724.171805,2733.049241,2737.29785,,,,,
5/1/2022 22:00,2723.119699,2724.173164,2733.048851,2737.299209,,,,,
5/1/2022 22:15,2723.120085,2724.171801,2733.048658,2737.296097,,,,,
5/1/2022 22:30,2723.118143,2724.172768,2733.047295,2737.301152,,,,,
5/1/2022 22:45,2723.119116,2724.172581,2733.048268,2737.300376,,,,,
5/1/2022 23:00,2723.118726,2724.173351,2733.047878,2737.301735,,,,,
5/1/2022 23:15,2723.122614,2724.17433,2733.050017,2737.302125,,,,,
5/1/2022 23:30,2723.120668,2724.170635,2733.049241,2737.301929,,,,,
5/1/2022 23:45,2723.117749,2724.172384,2733.049241,2737.300179,,,,,
5/2/2022 0:00,2723.120668,2724.172384,2733.048071,2737.300179,,,,,
5/2/2022 0:15,2723.118139,2724.169275,2733.046712,2737.29882,,,,,
5/2/2022 0:30,2723.120089,2724.170055,2733.049241,2737.301349,,,,,
5/2/2022 0:45,2723.119502,2724.170638,2733.048075,2737.301932,,,,,
5/2/2022 1:00,2723.119889,2724.171025,2733.048461,2737.29882,,,,,
5/2/2022 1:15,2723.120079,2724.171795,2733.050401,2737.302508,,,,,
5/2/2022 1:30,2723.121828,2724.171795,2733.048651,2737.302508,,,,,
5/2/2022 1:45,2723.123577,2724.171795,2733.048651,2737.302508,,,,,
5/2/2022 2:00,2723.119692,2724.171408,2733.046515,2737.302122,,,,,
5/2/2022 2:15,2723.120472,2724.170438,2733.049044,2737.301152,,,,,
5/2/2022 2:30,2723.120275,2724.173161,2733.048848,2737.300956,,,,,
5/2/2022 2:45,2723.121835,2724.172971,2733.050407,2737.302515,,,,,
5/2/2022 3:00,2723.121252,2724.170638,2733.046325,2737.301932,,,,,
5/2/2022 3:15,2723.118919,2724.170635,2733.045742,2737.299599,,,,,
5/2/2022 3:30,2723.120279,2724.171994,2733.047102,2737.299209,,,,,
5/2/2022 3:45,2723.122608,2724.172574,2733.049431,2737.301539,,,,,
5/2/2022 4:00,2723.120079,2724.173544,2733.048651,2737.300759,,,,,
5/2/2022 4:15,2723.120662,2724.173547,2733.049234,2737.304841,,,,,
5/2/2022 4:30,2723.121828,2724.174714,2733.050401,2737.300759,,,,,
5/2/2022 4:45,2723.121441,2724.174327,2733.050014,2737.303871,,,,,
5/2/2022 5:00,2723.120668,2724.171805,2733.049241,2737.303098,,,,,
5/2/2022 5:15,2723.121055,2724.172191,2733.051377,2737.299986,,,,,
5/2/2022 5:30,2723.122611,2724.174327,2733.050014,2737.302122,,,,,
5/2/2022 5:45,2723.123974,2724.17394,2733.052547,2737.305234,,,,,
5/2/2022 6:00,2723.122611,2724.174327,2733.050014,2737.30737,,,,,
5/2/2022 6:15,2723.121838,2724.173554,2733.05099,2737.306597,,,,,
5/2/2022 6:30,2723.123587,2724.171805,2733.05099,2737.306597,,,,,
5/2/2022 6:45,2723.122031,2724.173747,2733.052353,2737.30679,,,,,
5/2/2022 7:00,2723.118336,2724.171211,2733.048658,2737.303095,,,,,
5/2/2022 7:15,2723.121252,2724.169469,2733.048075,2737.302512,,,,,
5/2/2022 7:30,2723.122994,2724.171211,2733.048658,2737.306004,,,,,
5/2/2022 7:45,2723.122994,2724.172961,2733.050407,2737.304254,,,,,
5/2/2022 8:00,2723.121828,2724.173544,2733.049241,2737.301339,,,,,
5/2/2022 8:15,2723.120855,2724.172571,2733.048268,2737.303865,,,,,
5/2/2022 8:30,2723.120272,2724.170238,2733.049434,2737.303281,,,,,
5/2/2022 8:45,2723.123387,2724.172184,2733.047882,2737.303478,,,,,
5/2/2022 9:00,2723.123574,2724.17471,2733.052737,2737.301335,,,,,
5/2/2022 9:15,2723.122025,2724.173741,2733.051187,2737.302115,,,,,
5/2/2022 9:30,2723.122418,2724.168886,2733.049831,2737.300759,,,,,
5/2/2022 9:45,2723.120668,2724.170635,2733.048081,2737.29726,,,,,
5/2/2022 10:00,2723.122028,2724.171994,2733.05119,2737.300369,,,,,
5/2/2022 10:15,2723.121248,2724.171215,2733.048661,2737.299589,,,,,
5/2/2022 10:30,2723.121248,2724.171215,2733.046912,2737.299589,,,,,
5/2/2022 10:45,2723.121835,2724.168882,2733.048078,2737.297257,,,,,
5/2/2022 11:00,2723.122028,2724.170825,2733.050021,2737.293951,,,,,
5/2/2022 11:15,2723.117746,2724.171211,2733.048658,2737.292588,,,,,
5/2/2022 11:30,2723.118722,2724.171018,2733.048465,2737.290646,,,,,
5/2/2022 11:45,2723.120668,2724.171215,2733.050411,2737.290842,,,,,
5/2/2022 12:00,2723.123777,2724.173744,2733.05177,2737.292202,,,,,
5/2/2022 12:15,2723.122998,2724.172964,2733.049241,2737.293172,,,,,
5/2/2022 12:30,2723.119499,2724.173544,2733.047492,2737.291422,,,,,
5/2/2022 12:45,2723.119499,2724.174714,2733.047492,2737.289673,,,,,
5/2/2022 13:00,2723.122998,2724.176463,2733.05274,2737.293172,,,,,
5/2/2022 13:15,2723.119499,2724.178212,2733.05099,2737.293172,,,,,
5/2/2022 13:30,2723.118916,2724.17588,2733.046908,2737.293758,,,,,
5/2/2022 13:45,2723.118722,2724.175687,2733.048465,2737.292395,,,,,
5/2/2022 14:00,2723.120279,2724.175493,2733.050021,2737.293951,,,,,
5/2/2022 14:15,2723.118916,2724.17588,2733.048658,2737.290839,,,,,
5/2/2022 14:30,2723.119889,2724.175103,2733.049631,2737.291812,,,,,
5/2/2022 14:45,2723.120279,2724.177243,2733.050021,2737.292202,,,,,
5/2/2022 15:00,2723.117749,2724.176463,2733.05099,2737.293172,,,,,
5/2/2022 15:15,2723.118916,2724.17413,2733.050407,2737.292588,,,,,
5/2/2022 15:30,2723.120082,2724.173547,2733.046325,2737.292005,,,,,
5/2/2022 15:45,2723.117749,2724.174714,2733.049241,2737.294341,,,,,
5/2/2022 16:00,2723.119889,2724.175103,2733.049631,2737.290063,,,,,
5/2/2022 16:15,2723.11736,2724.172574,2733.050021,2737.291622,,,,,
5/2/2022 16:30,2723.11658,2724.172964,2733.047492,2737.290842,,,,,
5/2/2022 16:45,2723.11483,2724.170045,2733.047492,2737.287923,,,,,
5/2/2022 17:00,2723.11658,2724.170045,2733.047492,2737.289673,,,,,
5/2/2022 17:15,2723.117749,2724.170045,2733.049241,2737.293172,,,,,
5/2/2022 17:30,2723.115997,2724.167713,2733.045159,2737.292588,,,,,
5/2/2022 17:45,2723.117749,2724.171215,2733.045742,2737.294921,,,,,
5/2/2022 18:00,2723.116583,2724.168879,2733.046325,2737.293755,,,,,
5/2/2022 18:15,2723.118916,2724.169462,2733.046908,2737.296087,,,,,
