Date (MM/DD/YYYY),Time (HH:mm:ss),Cond uS/cm,Depth m,fDOM QSU,fDOM RFU,nLF Cond uS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond uS/cm,TDS mg/L,Turbidity FNU,TSS mg/L,Wiper Position volt,Temp C,Vertical Position m,Battery V,Cable Pwr V
9/22/2023,20:42:00,39.2,-1.071,12.42,4.2,59.2,75.4,97.6,8.95,-1.519,0.03,58.2,38,2.7,0,1.188,7.903,-1.071,4.41,0
9/22/2023,20:42:10,39.2,-1.071,12.29,4.16,59.1,75.4,97.6,8.95,-1.519,0.03,58.1,38,2.98,0,1.188,7.901,-1.071,4.41,0
9/22/2023,20:42:20,39.2,-1.071,12.18,4.12,59.1,75.4,97.6,8.95,-1.519,0.03,58.1,38,2.67,0,1.188,7.9,-1.071,4.41,0
9/22/2023,20:42:30,39.1,-1.071,12.18,4.13,59.1,75.4,97.6,8.95,-1.519,0.03,58.1,38,2.64,0,1.188,7.898,-1.071,4.41,0
9/22/2023,20:42:40,39.1,-1.071,12.11,4.1,59.1,75.4,97.6,8.95,-1.519,0.03,58.1,38,2.59,0,1.188,7.897,-1.072,4.41,0
9/22/2023,20:42:50,39.1,-1.071,12.04,4.07,59.1,75.4,97.6,8.95,-1.519,0.03,58.1,38,2.35,0,1.188,7.896,-1.071,4.41,0
9/22/2023,20:43:00,39.1,-1.071,11.96,4.05,59.1,75.4,97.6,8.95,-1.519,0.03,58.1,38,2.41,0,1.188,7.894,-1.071,4.4,0
9/22/2023,20:43:10,39.1,-1.071,11.96,4.05,59.1,75.4,97.6,8.95,-1.52,0.03,58.1,38,2.72,0,1.188,7.894,-1.071,4.4,0
9/22/2023,20:43:20,39.1,-1.071,11.99,4.06,59.1,75.4,97.6,8.95,-1.52,0.03,58.1,38,3.08,0,1.188,7.894,-1.071,4.4,0
9/22/2023,20:43:30,39.1,-1.071,12.02,4.07,59.1,75.4,97.6,8.95,-1.52,0.03,58.1,38,4.1,0,1.188,7.893,-1.071,4.4,0
9/22/2023,20:43:40,39.1,-1.071,12.22,4.14,59.1,75.4,97.6,8.95,-1.52,0.03,58.1,38,4.88,0,1.188,7.893,-1.07,4.4,0
9/22/2023,20:43:50,39.1,-1.071,12.25,4.15,59.1,75.4,97.6,8.95,-1.52,0.03,58.1,38,3.57,0,1.188,7.891,-1.071,4.4,0
9/22/2023,20:44:00,39.1,-1.071,12.16,4.12,59.1,75.4,97.6,8.95,-1.519,0.03,58.1,38,3.74,0,1.188,7.889,-1.071,4.4,0
9/22/2023,20:44:10,39.1,-1.071,12.25,4.15,59.1,75.4,97.6,8.95,-1.519,0.03,58.1,38,4.08,0,1.188,7.887,-1.071,4.4,0
9/22/2023,20:44:20,39.1,-1.071,12.35,4.18,59.1,75.4,97.6,8.95,-1.519,0.03,58.1,38,4.46,0,1.188,7.886,-1.071,4.4,0
9/22/2023,20:44:30,39.1,-1.071,12.37,4.19,59.1,75.4,97.6,8.95,-1.519,0.03,58.1,38,4.41,0,1.188,7.885,-1.07,4.4,0
9/22/2023,20:44:40,39.1,-1.071,12.37,4.19,59.1,75.4,97.6,8.95,-1.519,0.03,58.1,38,4.22,0,1.188,7.885,-1.071,4.4,0
9/22/2023,20:44:50,39.1,-1.071,12.35,4.18,59.1,75.4,97.6,8.95,-1.519,0.03,58.1,38,4.59,0,1.188,7.884,-1.071,4.4,0
9/22/2023,20:45:00,39.1,-1.071,12.24,4.14,59.1,75.4,97.6,8.95,-1.519,0.03,58.1,38,3.65,0,1.188,7.884,-1.071,4.4,0
9/22/2023,20:45:10,39.1,-1.071,12.16,4.12,59,75.4,97.6,8.95,-1.519,0.03,58,38,3.04,0,1.188,7.883,-1.07,4.4,0
9/22/2023,20:45:20,39.1,-1.071,12.19,4.13,59,75.4,97.6,8.95,-1.519,0.03,58,38,3.1,0,1.188,7.883,-1.071,4.4,0
9/22/2023,20:45:30,39.1,-1.071,12.24,4.14,59,75.4,97.6,8.95,-1.519,0.03,58,38,3.39,0,1.188,7.881,-1.071,4.4,0
9/22/2023,20:45:40,39.1,-1.071,12.24,4.14,59,75.4,97.6,8.95,-1.519,0.03,58,38,3.4,0,1.188,7.88,-1.07,4.4,0
9/22/2023,20:45:50,39,-1.071,12.15,4.11,59,75.4,97.6,8.95,-1.519,0.03,58,38,3.17,0,1.188,7.879,-1.07,4.4,0
9/22/2023,20:46:00,39,-1.071,12.22,4.14,59,75.4,97.6,8.95,-1.519,0.03,58,38,3.33,0,1.188,7.878,-1.07,4.41,0
9/22/2023,20:46:10,39,-1.071,12.3,4.17,59,75.4,97.6,8.95,-1.519,0.03,58,38,4.65,0,1.188,7.876,-1.071,4.41,0
9/22/2023,20:46:20,39,-1.071,12.32,4.17,59,75.4,97.6,8.95,-1.519,0.03,58,38,7.05,0,1.188,7.875,-1.07,4.41,0
9/22/2023,20:46:30,39,-1.071,12.37,4.19,59,75.4,97.6,8.95,-1.519,0.03,58,38,5.77,0,1.188,7.874,-1.07,4.4,0
9/22/2023,20:46:40,39,-1.071,12.39,4.2,59,75.4,97.6,8.96,-1.519,0.03,58,38,4.01,0,1.188,7.873,-1.071,4.41,0
9/22/2023,20:46:50,39,-1.071,12.35,4.18,59,75.4,97.6,8.96,-1.518,0.03,58,38,3.75,0,1.188,7.871,-1.07,4.4,0
9/22/2023,20:47:00,39,-1.071,12.33,4.17,59,75.4,97.6,8.96,-1.518,0.03,58,38,3.05,0,1.188,7.869,-1.07,4.4,0
9/22/2023,20:47:10,39,-1.071,12.33,4.18,59,75.4,97.6,8.96,-1.519,0.03,58,38,2.33,0,1.188,7.869,-1.07,4.4,0
9/22/2023,20:47:20,39,-1.071,12.28,4.16,59,75.4,97.6,8.96,-1.519,0.03,58,38,2.76,0,1.188,7.868,-1.071,4.4,0
9/22/2023,20:47:30,39,-1.071,12.2,4.13,59,75.4,97.6,8.96,-1.519,0.03,58,38,4.33,0,1.188,7.867,-1.071,4.39,0
9/22/2023,20:47:40,39,-1.071,12.23,4.14,59,75.4,97.6,8.96,-1.519,0.03,58,38,5.6,0,1.188,7.866,-1.071,4.39,0
9/22/2023,20:47:50,39,-1.071,12.28,4.16,59,75.4,97.6,8.96,-1.519,0.03,58,38,4.86,0,1.188,7.866,-1.07,4.39,0
9/22/2023,20:48:00,39,-1.071,12.21,4.13,58.9,75.4,97.6,8.96,-1.519,0.03,57.9,38,3.94,0,1.188,7.865,-1.071,4.39,0
9/22/2023,20:48:10,39,-1.071,12.16,4.12,58.9,75.4,97.6,8.96,-1.519,0.03,57.9,38,3.22,0,1.188,7.864,-1.07,4.4,0
9/22/2023,20:48:20,39,-1.071,12.21,4.13,58.9,75.4,97.6,8.96,-1.519,0.03,57.9,38,3.44,0,1.188,7.862,-1.071,4.4,0
9/22/2023,20:48:30,39,-1.071,12.26,4.15,58.9,75.4,97.6,8.96,-1.519,0.03,57.9,38,3.32,0,1.188,7.861,-1.071,4.4,0
9/22/2023,20:48:40,39,-1.071,12.28,4.16,58.9,75.4,97.6,8.96,-1.519,0.03,57.9,38,3.54,0,1.188,7.86,-1.07,4.4,0
9/22/2023,20:48:50,39,-1.071,12.31,4.17,58.9,75.4,97.6,8.96,-1.519,0.03,57.9,38,3.71,0,1.188,7.858,-1.071,4.4,0
9/22/2023,20:49:00,39,-1.071,12.37,4.19,58.9,75.4,97.6,8.96,-1.519,0.03,57.9,38,2.94,0,1.188,7.857,-1.07,4.4,0
9/22/2023,20:49:10,38.9,-1.071,12.38,4.19,58.9,75.4,97.6,8.96,-1.519,0.03,57.9,38,3.53,0,1.188,7.856,-1.071,4.4,0
9/22/2023,20:49:20,38.9,-1.071,12.35,4.18,58.9,75.4,97.6,8.96,-1.519,0.03,57.9,38,5.88,0,1.188,7.855,-1.07,4.4,0
9/22/2023,20:49:30,38.9,-1.071,12.31,4.17,58.9,75.4,97.6,8.96,-1.519,0.03,57.9,38,6.34,0,1.188,7.853,-1.07,4.4,0
9/22/2023,20:49:40,38.9,-1.071,12.33,4.17,58.9,75.4,97.6,8.96,-1.519,0.03,57.9,38,6.05,0,1.188,7.852,-1.069,4.4,0
9/22/2023,20:49:50,38.9,-1.07,12.34,4.18,58.9,75.4,97.6,8.96,-1.518,0.03,57.9,38,4.2,0,1.188,7.852,-1.07,4.4,0
9/22/2023,20:50:00,38.9,-1.07,12.35,4.18,58.9,75.4,97.6,8.96,-1.518,0.03,57.9,38,3.11,0,1.188,7.851,-1.07,4.4,0
9/22/2023,20:50:10,38.9,-1.07,12.33,4.17,58.9,75.4,97.6,8.96,-1.518,0.03,57.9,38,2.74,0,1.188,7.85,-1.07,4.4,0
9/22/2023,20:50:20,38.9,-1.07,12.3,4.16,58.9,75.4,97.6,8.96,-1.518,0.03,57.9,38,2.46,0,1.188,7.849,-1.07,4.4,0
9/22/2023,20:50:30,38.9,-1.07,12.3,4.16,58.9,75.4,97.6,8.96,-1.518,0.03,57.9,38,2.89,0,1.188,7.847,-1.07,4.4,0
9/22/2023,20:50:40,38.9,-1.07,12.33,4.18,58.9,75.4,97.6,8.96,-1.518,0.03,57.9,38,2.92,0,1.188,7.845,-1.071,4.4,0
9/22/2023,20:50:50,38.9,-1.071,12.33,4.18,58.9,75.4,97.6,8.96,-1.519,0.03,57.9,38,3.05,0,1.188,7.844,-1.07,4.4,0
9/22/2023,20:51:00,38.9,-1.071,12.29,4.16,58.9,75.4,97.6,8.96,-1.519,0.03,57.9,38,4.55,0,1.188,7.843,-1.071,4.4,0
9/22/2023,20:51:10,38.9,-1.071,12.26,4.15,58.8,75.4,97.6,8.96,-1.519,0.03,57.8,38,5.29,0,1.188,7.842,-1.07,4.4,0
9/22/2023,20:51:20,38.9,-1.071,12.22,4.14,58.8,75.4,97.6,8.97,-1.519,0.03,57.8,38,4.92,0,1.188,7.841,-1.071,4.39,0
9/22/2023,20:51:30,38.9,-1.071,12.24,4.15,58.8,75.4,97.6,8.96,-1.519,0.03,57.8,38,5.18,0,1.188,7.84,-1.07,4.39,0
9/22/2023,20:51:40,38.9,-1.071,12.32,4.17,58.8,75.4,97.6,8.97,-1.519,0.03,57.8,38,3.74,0,1.188,7.838,-1.07,4.39,0
9/22/2023,20:51:50,38.9,-1.071,12.33,4.17,58.8,75.4,97.6,8.97,-1.519,0.03,57.8,38,2.72,0,1.188,7.837,-1.071,4.39,0
9/22/2023,20:52:00,38.9,-1.071,12.34,4.18,58.8,75.4,97.6,8.97,-1.519,0.03,57.8,38,2.77,0,1.188,7.837,-1.071,4.39,0
9/22/2023,20:52:10,38.9,-1.071,12.38,4.19,58.8,75.4,97.6,8.97,-1.519,0.03,57.8,38,3.67,0,1.188,7.836,-1.07,4.39,0
9/22/2023,20:52:20,38.9,-1.071,12.39,4.19,58.8,75.4,97.6,8.97,-1.519,0.03,57.8,38,5.86,0,1.188,7.835,-1.071,4.39,0
9/22/2023,20:52:30,38.9,-1.071,12.36,4.18,58.8,75.4,97.6,8.97,-1.519,0.03,57.8,38,4.7,0,1.188,7.835,-1.071,4.4,0
9/22/2023,20:52:40,38.9,-1.071,12.31,4.17,58.8,75.4,97.7,8.97,-1.519,0.03,57.8,38,2.87,0,1.188,7.834,-1.07,4.4,0
9/22/2023,20:52:50,38.8,-1.071,12.28,4.16,58.8,75.4,97.6,8.97,-1.519,0.03,57.8,38,2.52,0,1.188,7.833,-1.07,4.39,0
9/22/2023,20:53:00,38.8,-1.07,12.27,4.15,58.8,75.4,97.6,8.97,-1.518,0.03,57.8,38,3.94,0,1.188,7.832,-1.07,4.39,0
9/22/2023,20:53:10,38.8,-1.07,12.28,4.16,58.8,75.4,97.6,8.97,-1.518,0.03,57.8,38,4.85,0,1.188,7.83,-1.07,4.39,0
9/22/2023,20:53:20,38.8,-1.07,12.28,4.16,58.8,75.4,97.7,8.97,-1.518,0.03,57.8,38,3.45,0,1.188,7.829,-1.07,4.39,0
9/22/2023,20:53:30,38.8,-1.07,12.32,4.17,58.8,75.4,97.7,8.97,-1.518,0.03,57.8,38,3.14,0,1.188,7.827,-1.07,4.39,0
9/22/2023,20:53:40,38.8,-1.071,12.36,4.18,58.8,75.4,97.7,8.97,-1.518,0.03,57.8,38,3.81,0,1.188,7.826,-1.07,4.39,0
9/22/2023,20:53:50,38.8,-1.07,12.34,4.18,58.8,75.5,97.7,8.97,-1.518,0.03,57.8,38,3.65,0,1.188,7.825,-1.069,4.39,0
9/22/2023,20:54:00,38.8,-1.07,12.3,4.16,58.8,75.5,97.7,8.97,-1.518,0.03,57.8,38,2.45,0,1.188,7.824,-1.07,4.39,0
9/22/2023,20:54:10,38.8,-1.07,12.28,4.16,58.8,75.5,97.7,8.97,-1.518,0.03,57.8,38,3.16,0,1.188,7.824,-1.07,4.39,0
9/22/2023,20:54:20,38.8,-1.07,12.3,4.16,58.8,75.5,97.7,8.97,-1.518,0.03,57.8,38,3.28,0,1.188,7.823,-1.07,4.39,0
9/22/2023,20:54:30,38.8,-1.07,12.24,4.14,58.7,75.5,97.7,8.97,-1.518,0.03,57.8,38,2.4,0,1.188,7.823,-1.07,4.4,0
9/22/2023,20:54:40,38.8,-1.07,12.21,4.13,58.7,75.5,97.7,8.98,-1.518,0.03,57.7,38,2.13,0,1.188,7.822,-1.07,4.4,0
9/22/2023,20:54:50,38.8,-1.07,12.27,4.15,58.7,75.5,97.7,8.98,-1.518,0.03,57.7,38,2.02,0,1.188,7.821,-1.07,4.4,0
9/22/2023,20:55:00,38.8,-1.07,12.26,4.15,58.7,75.5,97.7,8.98,-1.518,0.03,57.7,38,2.89,0,1.188,7.82,-1.07,4.4,0
9/22/2023,20:55:10,38.8,-1.07,12.17,4.12,58.7,75.5,97.7,8.98,-1.518,0.03,57.7,38,4.02,0,1.188,7.819,-1.07,4.39,0
9/22/2023,20:55:20,38.8,-1.07,12.14,4.11,58.7,75.5,97.7,8.98,-1.518,0.03,57.7,38,2.63,0,1.188,7.818,-1.07,4.39,0
9/22/2023,20:55:30,38.8,-1.07,12.26,4.15,58.7,75.5,97.7,8.98,-1.518,0.03,57.7,38,2.29,0,1.188,7.816,-1.069,4.39,0
9/22/2023,20:55:40,38.8,-1.07,12.32,4.17,58.7,75.5,97.7,8.98,-1.518,0.03,57.7,38,2.66,0,1.188,7.815,-1.069,4.38,0
9/22/2023,20:55:50,38.8,-1.07,12.35,4.18,58.7,75.5,97.7,8.98,-1.518,0.03,57.7,38,2.74,0,1.188,7.814,-1.069,4.38,0
9/22/2023,20:56:00,38.8,-1.07,12.36,4.18,58.7,75.5,97.7,8.98,-1.517,0.03,57.7,38,2.6,0,1.188,7.813,-1.069,4.38,0
9/22/2023,20:56:10,38.8,-1.07,12.26,4.15,58.7,75.5,97.7,8.98,-1.517,0.03,57.7,38,3.6,0,1.188,7.812,-1.07,4.38,0
9/22/2023,20:56:20,38.8,-1.07,12.27,4.16,58.7,75.5,97.7,8.98,-1.517,0.03,57.7,38,3.83,0,1.188,7.812,-1.069,4.38,0
9/22/2023,20:56:30,38.8,-1.07,12.32,4.17,58.7,75.5,97.7,8.98,-1.517,0.03,57.7,38,3.23,0,1.188,7.811,-1.07,4.39,0
9/22/2023,20:56:40,38.8,-1.07,12.33,4.17,58.7,75.5,97.7,8.98,-1.517,0.03,57.7,38,3.59,0,1.188,7.81,-1.07,4.39,0
9/22/2023,20:56:50,38.8,-1.07,12.34,4.18,58.7,75.5,97.7,8.98,-1.517,0.03,57.7,38,2.84,0,1.188,7.809,-1.069,4.39,0
9/22/2023,20:57:00,38.8,-1.07,12.32,4.17,58.7,75.5,97.7,8.98,-1.518,0.03,57.7,38,2.5,0,1.188,7.808,-1.07,4.39,0
9/22/2023,20:57:10,38.7,-1.07,12.29,4.16,58.7,75.5,97.7,8.98,-1.518,0.03,57.7,37,4.8,0,1.188,7.807,-1.069,4.39,0
9/22/2023,20:57:20,38.7,-1.07,12.23,4.14,58.7,75.5,97.7,8.98,-1.518,0.03,57.7,37,6.13,0,1.188,7.806,-1.069,4.39,0
9/22/2023,20:57:30,38.7,-1.07,12.19,4.13,58.7,75.5,97.7,8.98,-1.517,0.03,57.7,37,5.76,0,1.188,7.805,-1.069,4.39,0
9/22/2023,20:57:40,38.7,-1.07,12.18,4.12,58.7,75.5,97.7,8.98,-1.517,0.03,57.7,37,5.32,0,1.188,7.804,-1.069,4.39,0
9/22/2023,20:57:50,38.7,-1.069,12.22,4.14,58.7,75.5,97.7,8.98,-1.517,0.03,57.7,37,4.15,0,1.188,7.802,-1.069,4.39,0
9/22/2023,20:58:00,38.7,-1.069,12.32,4.17,58.7,75.5,97.7,8.98,-1.516,0.03,57.7,37,4.63,0,1.188,7.801,-1.069,4.39,0
9/22/2023,20:58:10,38.7,-1.069,12.37,4.19,58.7,75.5,97.7,8.98,-1.517,0.03,57.7,37,4.82,0,1.188,7.799,-1.07,4.39,0
9/22/2023,20:58:20,38.7,-1.069,12.35,4.18,58.7,75.5,97.7,8.98,-1.517,0.03,57.7,37,5.4,0,1.188,7.799,-1.07,4.39,0
9/22/2023,20:58:30,38.7,-1.07,12.32,4.17,58.6,75.5,97.7,8.98,-1.517,0.03,57.7,37,4.63,0,1.188,7.798,-1.07,4.39,0
9/22/2023,20:58:40,38.7,-1.07,12.28,4.16,58.6,75.5,97.7,8.98,-1.517,0.03,57.7,37,3.41,0,1.188,7.797,-1.069,4.39,0
9/22/2023,20:58:50,38.7,-1.07,12.29,4.16,58.6,75.5,97.7,8.98,-1.517,0.03,57.7,37,3.05,0,1.188,7.796,-1.069,4.39,0
9/22/2023,20:59:00,38.7,-1.07,12.26,4.15,58.6,75.5,97.7,8.98,-1.517,0.03,57.7,37,2.73,0,1.188,7.795,-1.069,4.39,0
9/22/2023,20:59:10,38.7,-1.069,12.17,4.12,58.6,75.5,97.7,8.98,-1.517,0.03,57.6,37,3.56,0,1.188,7.794,-1.069,4.39,0
9/22/2023,20:59:20,38.7,-1.07,12.2,4.13,58.6,75.5,97.7,8.98,-1.517,0.03,57.6,37,4.68,0,1.188,7.792,-1.07,4.39,0
9/22/2023,20:59:30,38.7,-1.07,12.23,4.14,58.6,75.5,97.7,8.98,-1.517,0.03,57.6,37,4.37,0,1.188,7.792,-1.07,4.39,0
9/22/2023,20:59:40,38.7,-1.07,12.16,4.12,58.6,75.5,97.7,8.98,-1.518,0.03,57.6,37,3.76,0,1.188,7.791,-1.069,4.38,0
9/22/2023,20:59:50,38.7,-1.07,12.11,4.1,58.6,75.5,97.7,8.99,-1.517,0.03,57.6,37,4.04,0,1.188,7.789,-1.069,4.38,0
9/22/2023,21:00:00,38.7,-1.07,12.11,4.1,58.6,75.5,97.7,8.99,-1.517,0.03,57.6,37,3.33,0,1.188,7.787,-1.069,4.38,0
9/22/2023,21:00:10,38.7,-1.069,12.16,4.12,58.6,75.5,97.7,8.99,-1.517,0.03,57.6,37,2.81,0,1.188,7.786,-1.068,4.38,0
9/22/2023,21:00:20,38.7,-1.069,12.2,4.13,58.6,75.5,97.7,8.99,-1.517,0.03,57.6,37,3.79,0,1.188,7.784,-1.069,4.38,0
9/22/2023,21:00:30,38.7,-1.069,12.23,4.14,58.6,75.5,97.7,8.99,-1.517,0.03,57.6,37,3.94,0,1.188,7.783,-1.069,4.38,0
9/22/2023,21:00:40,38.7,-1.069,12.24,4.14,58.6,75.5,97.7,8.99,-1.516,0.03,57.6,37,3.78,0,1.188,7.782,-1.069,4.39,0
9/22/2023,21:00:50,38.7,-1.069,12.22,4.14,58.6,75.5,97.7,8.99,-1.517,0.03,57.6,37,4.51,0,1.188,7.78,-1.069,4.39,0
9/22/2023,21:01:00,38.7,-1.069,12.24,4.14,58.6,75.5,97.7,8.99,-1.517,0.03,57.6,37,4.71,0,1.188,7.779,-1.069,4.39,0
9/22/2023,21:01:10,38.7,-1.07,12.26,4.15,58.6,75.5,97.7,8.99,-1.517,0.03,57.6,37,4.72,0,1.188,7.778,-1.069,4.39,0
9/22/2023,21:01:20,38.7,-1.069,12.23,4.14,58.6,75.5,97.7,8.99,-1.517,0.03,57.6,37,4.06,0,1.188,7.777,-1.07,4.39,0
9/22/2023,21:01:30,38.7,-1.07,12.18,4.13,58.6,75.5,97.8,8.99,-1.517,0.03,57.6,37,4.49,0,1.188,7.776,-1.069,4.39,0
9/22/2023,21:01:40,38.6,-1.069,12.22,4.14,58.6,75.5,97.8,8.99,-1.517,0.03,57.6,37,3.74,0,1.188,7.776,-1.069,4.39,0
9/22/2023,21:01:50,38.6,-1.069,12.17,4.12,58.6,75.5,97.7,8.99,-1.517,0.03,57.6,37,3.35,0,1.188,7.775,-1.07,4.39,0
9/22/2023,21:02:00,38.6,-1.069,12.04,4.08,58.6,75.5,97.7,8.99,-1.517,0.03,57.6,37,3.27,0,1.188,7.773,-1.069,4.39,0
9/22/2023,21:02:10,38.6,-1.069,12.03,4.07,58.6,75.5,97.7,8.99,-1.517,0.03,57.6,37,3.64,0,1.188,7.772,-1.068,4.39,0
9/22/2023,21:02:20,38.6,-1.069,12.06,4.08,58.6,75.5,97.7,8.99,-1.516,0.03,57.6,37,3.67,0,1.188,7.77,-1.068,4.39,0
9/22/2023,21:02:30,38.6,-1.069,12.05,4.08,58.6,75.5,97.7,8.99,-1.516,0.03,57.6,37,2.84,0,1.188,7.768,-1.069,4.39,0
9/22/2023,21:02:40,38.6,-1.069,12.12,4.1,58.6,75.5,97.8,8.99,-1.516,0.03,57.6,37,3,0,1.188,7.766,-1.068,4.39,0
9/22/2023,21:02:50,38.6,-1.069,12.21,4.13,58.6,75.5,97.8,8.99,-1.516,0.03,57.6,37,2.99,0,1.188,7.766,-1.069,4.39,0
9/22/2023,21:03:00,38.6,-1.069,12.21,4.13,58.6,75.5,97.8,8.99,-1.517,0.03,57.6,37,5.7,0,1.188,7.765,-1.069,4.39,0
9/22/2023,21:03:10,38.6,-1.069,12.26,4.15,58.6,75.5,97.7,8.99,-1.517,0.03,57.6,37,8.32,0,1.188,7.764,-1.069,4.38,0
9/22/2023,21:03:20,38.6,-1.069,12.31,4.17,58.5,75.5,97.8,8.99,-1.517,0.03,57.6,37,10.99,0,1.188,7.762,-1.069,4.38,0
9/22/2023,21:03:30,38.6,-1.069,12.28,4.16,58.5,75.5,97.7,8.99,-1.517,0.03,57.6,37,7.66,0,1.188,7.761,-1.069,4.38,0
9/22/2023,21:03:40,38.6,-1.069,12.23,4.14,58.5,75.5,97.8,8.99,-1.517,0.03,57.6,37,7.4,0,1.188,7.76,-1.069,4.38,0
9/22/2023,21:03:50,38.6,-1.07,12.24,4.14,58.5,75.5,97.8,9,-1.517,0.03,57.5,37,6.56,0,1.188,7.76,-1.069,4.38,0
9/22/2023,21:04:00,38.6,-1.07,12.18,4.13,58.5,75.5,97.8,9,-1.517,0.03,57.5,37,4.11,0,1.188,7.759,-1.069,4.38,0
9/22/2023,21:04:10,38.6,-1.07,12.08,4.09,58.5,75.5,97.8,9,-1.517,0.03,57.5,37,3.62,0,1.188,7.758,-1.069,4.38,0
9/22/2023,21:04:20,38.6,-1.07,12.04,4.08,58.5,75.5,97.8,9,-1.517,0.03,57.5,37,4.69,0,1.188,7.758,-1.069,4.38,0
9/22/2023,21:04:30,38.6,-1.07,12.06,4.08,58.5,75.5,97.8,9,-1.517,0.03,57.5,37,4.4,0,1.188,7.759,-1.068,4.38,0
9/22/2023,21:04:40,38.6,-1.069,12.14,4.11,58.5,75.5,97.8,9,-1.517,0.03,57.5,37,2.55,0,1.188,7.759,-1.068,4.38,0
9/22/2023,21:04:50,38.6,-1.069,12.13,4.11,58.5,75.5,97.8,9,-1.517,0.03,57.5,37,2.01,0,1.188,7.758,-1.069,4.38,0
9/22/2023,21:05:00,38.6,-1.069,12.07,4.09,58.5,75.5,97.8,9,-1.516,0.03,57.5,37,1.93,0,1.188,7.757,-1.068,4.38,0
9/22/2023,21:05:10,38.6,-1.069,12.08,4.09,58.5,75.5,97.8,9,-1.516,0.03,57.5,37,2.24,0,1.188,7.755,-1.069,4.39,0
9/22/2023,21:05:20,38.6,-1.069,12.11,4.1,58.5,75.5,97.8,9,-1.516,0.03,57.5,37,2.58,0,1.188,7.753,-1.069,4.39,0
9/22/2023,21:05:30,38.6,-1.069,12.13,4.11,58.5,75.5,97.8,9,-1.516,0.03,57.5,37,2.78,0,1.188,7.751,-1.07,4.39,0
9/22/2023,21:05:40,38.6,-1.069,12.19,4.13,58.5,75.5,97.8,9,-1.517,0.03,57.5,37,3.07,0,1.188,7.75,-1.069,4.39,0
9/22/2023,21:05:50,38.6,-1.069,12.19,4.13,58.5,75.5,97.8,9,-1.517,0.03,57.5,37,4.57,0,1.188,7.748,-1.069,4.39,0
9/22/2023,21:06:00,38.6,-1.069,12.09,4.09,58.5,75.5,97.8,9,-1.517,0.03,57.5,37,3.73,0,1.188,7.747,-1.069,4.39,0
9/22/2023,21:06:10,38.6,-1.069,12.1,4.1,58.5,75.5,97.8,9,-1.517,0.03,57.5,37,4.71,0,1.188,7.746,-1.069,4.38,0
9/22/2023,21:06:20,38.6,-1.069,12.16,4.12,58.5,75.5,97.8,9,-1.517,0.03,57.5,37,5.44,0,1.188,7.744,-1.07,4.38,0
9/22/2023,21:06:30,38.5,-1.07,12.2,4.13,58.5,75.5,97.8,9,-1.517,0.03,57.5,37,4.21,0,1.188,7.743,-1.07,4.38,0
9/22/2023,21:06:40,38.5,-1.07,12.18,4.12,58.5,75.5,97.8,9,-1.517,0.03,57.5,37,4.21,0,1.188,7.743,-1.07,4.38,0
9/22/2023,21:06:50,38.5,-1.07,12.13,4.11,58.5,75.5,97.8,9,-1.518,0.03,57.5,37,4.51,0,1.188,7.743,-1.069,4.38,0
9/22/2023,21:07:00,38.5,-1.07,12.16,4.12,58.5,75.5,97.8,9,-1.518,0.03,57.5,37,5.15,0,1.188,7.742,-1.069,4.38,0
9/22/2023,21:07:10,38.5,-1.07,12.17,4.12,58.5,75.5,97.8,9,-1.517,0.03,57.5,37,5.48,0,1.188,7.741,-1.069,4.38,0
9/22/2023,21:07:20,38.5,-1.069,12.14,4.11,58.5,75.5,97.8,9,-1.517,0.03,57.5,37,5.12,0,1.188,7.74,-1.07,4.38,0
9/22/2023,21:07:30,38.5,-1.07,12.11,4.1,58.5,75.6,97.8,9.01,-1.517,0.03,57.5,37,4.06,0,1.188,7.739,-1.069,4.37,0
9/22/2023,21:07:40,38.5,-1.07,12.07,4.09,58.5,75.6,97.8,9,-1.517,0.03,57.5,37,4.36,0,1.188,7.739,-1.069,4.37,0
9/22/2023,21:07:50,38.5,-1.07,12.06,4.08,58.5,75.5,97.8,9,-1.517,0.03,57.5,37,4.08,0,1.188,7.737,-1.069,4.38,0
9/22/2023,21:08:00,38.5,-1.07,12.03,4.07,58.5,75.5,97.8,9,-1.517,0.03,57.5,37,3.73,0,1.188,7.737,-1.07,4.38,0
9/22/2023,21:08:10,38.5,-1.069,11.98,4.05,58.5,75.5,97.8,9,-1.517,0.03,57.5,37,3.78,0,1.188,7.736,-1.069,4.38,0
9/22/2023,21:08:20,38.5,-1.069,11.96,4.05,58.5,75.5,97.8,9,-1.517,0.03,57.5,37,2.46,0,1.188,7.735,-1.069,4.38,0
9/22/2023,21:08:30,38.5,-1.07,12.05,4.08,58.4,75.5,97.8,9,-1.517,0.03,57.5,37,2.2,0,1.188,7.733,-1.07,4.38,0
9/22/2023,21:08:40,38.5,-1.07,12.19,4.13,58.4,75.6,97.8,9.01,-1.517,0.03,57.5,37,2.16,0,1.188,7.731,-1.07,4.38,0
9/22/2023,21:08:50,38.5,-1.07,12.26,4.15,58.5,75.6,97.8,9.01,-1.517,0.03,57.5,37,2.12,0,1.188,7.73,-1.068,4.38,0
